user,churn,age,housing,credit_score,deposits,withdrawal,purchases_partners,purchases,cc_taken,cc_recommended,cc_disliked,cc_liked,cc_application_begin,app_downloaded,web_user,app_web_user,ios_user,android_user,registered_phones,payment_type,waiting_4_loan,cancelled_loan,received_loan,rejected_loan,zodiac_sign,left_for_two_month_plus,left_for_one_month,rewards_earned,reward_rate,is_referred
49422,0,44.0,R,538.0,4,3,21,4,0,55,0,0,10,1,1,1,1,0,0,Bi-Weekly,0,0,0,0,Virgo,0,0,16.0,0.53,1
68382,0,24.0,na,,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,Weekly,0,0,0,0,na,0,0,,0.0,0
33806,0,28.0,R,599.0,1,1,0,1,0,136,0,0,2,1,0,0,0,1,2,na,0,0,0,0,Aquarius,0,0,37.0,1.23,0
32810,0,33.0,R,615.0,34,7,75,34,0,224,0,0,25,1,1,1,0,1,4,Bi-Weekly,0,0,0,0,Taurus,0,0,56.0,1.87,1
53530,0,24.0,na,,1,0,9,1,0,11,0,0,0,1,0,0,0,1,0,na,0,0,0,0,Taurus,0,0,8.0,0.35,0
51030,0,26.0,O,586.0,1,0,49,1,0,51,0,0,5,1,0,0,0,1,0,Monthly,0,0,0,0,Capricorn,1,0,24.0,0.8,0
6189,0,43.0,R,598.0,44,1,61,43,0,247,0,0,23,1,0,0,0,1,0,Monthly,0,0,0,0,Taurus,0,0,54.0,1.8,1
44979,0,34.0,R,575.0,20,0,30,20,0,65,0,0,24,1,1,1,0,1,0,na,0,0,0,0,Aquarius,0,0,16.0,0.53,1
21749,0,36.0,R,527.0,29,4,35,28,0,129,0,0,23,1,1,1,1,0,2,Bi-Weekly,0,0,0,0,Virgo,0,0,29.0,0.97,0
12021,0,38.0,R,449.0,12,8,114,10,0,190,0,0,23,1,0,0,0,1,0,Bi-Weekly,0,0,0,0,Scorpio,0,0,41.0,1.37,1
17981,0,49.0,na,498.0,2,1,92,2,0,175,0,0,8,1,1,1,1,0,2,Bi-Weekly,0,0,0,0,Pisces,1,0,47.0,1.5699999999999998,1
34780,0,28.0,na,,0,0,6,0,0,5,0,0,1,1,0,0,1,0,0,Semi-Monthly,0,0,0,0,Leo,0,0,3.0,0.1,1
9992,0,18.0,na,,0,0,0,0,0,127,0,0,1,1,1,1,0,1,0,Bi-Weekly,0,0,0,0,Sagittarius,0,0,49.0,1.63,0
18404,0,47.0,O,524.0,59,0,66,58,0,260,0,0,35,1,1,1,1,0,0,Bi-Weekly,0,0,0,0,Capricorn,1,0,66.0,2.2,0
16837,0,34.0,R,548.0,0,0,0,0,0,221,0,0,12,1,1,1,1,0,0,Bi-Weekly,0,0,0,0,Aquarius,0,0,69.0,2.3,0
21939,0,29.0,R,,41,0,47,39,0,151,0,0,43,1,1,1,1,0,0,Bi-Weekly,0,0,0,0,Gemini,1,0,41.0,1.37,1
22104,0,21.0,na,583.0,0,0,78,0,0,214,0,0,7,1,1,1,1,0,0,na,0,0,0,0,Scorpio,0,0,49.0,1.63,0
1690,0,33.0,na,,30,4,41,30,0,115,0,0,16,1,1,1,0,1,0,Bi-Weekly,0,0,0,0,Capricorn,0,0,24.0,0.8,1
58786,0,35.0,R,553.0,1,2,51,1,0,127,0,0,7,1,0,0,0,1,0,Weekly,0,0,0,0,Taurus,0,0,33.0,1.1,1
44652,0,23.0,na,,0,0,49,0,0,109,0,0,3,1,1,1,0,1,0,Semi-Monthly,0,0,0,0,Capricorn,0,0,34.0,1.13,0
22408,0,27.0,na,553.0,2,0,68,2,0,181,0,0,7,1,0,0,1,0,0,Weekly,0,0,0,0,Libra,1,0,41.0,1.37,0
24541,0,38.0,R,506.0,49,7,94,49,0,260,0,0,23,1,1,1,1,0,2,Bi-Weekly,0,0,0,0,na,0,0,51.0,1.7,1
17544,0,38.0,R,648.0,54,3,59,54,0,271,0,0,17,1,1,1,1,0,0,Monthly,0,0,0,0,Pisces,1,0,53.0,1.77,1
46129,0,28.0,na,595.0,0,0,29,0,0,73,0,0,3,1,0,0,0,1,0,na,0,0,0,0,Scorpio,0,0,24.0,0.8,0
68645,0,27.0,O,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Monthly,0,0,0,0,Pisces,0,0,52.0,1.73,0
46708,0,31.0,R,662.0,0,0,0,0,0,142,0,0,5,1,0,0,1,0,0,Semi-Monthly,0,0,0,0,Taurus,0,0,58.0,1.93,0
27130,0,22.0,na,513.0,0,0,23,0,0,35,0,0,4,1,1,1,0,1,0,Bi-Weekly,0,0,0,0,na,1,0,17.0,0.5700000000000001,0
15076,0,29.0,O,560.0,1,0,61,1,0,128,0,0,8,1,0,0,0,1,0,Semi-Monthly,0,0,0,0,Libra,0,0,42.0,1.4,0
60260,0,28.0,na,,0,0,9,0,0,14,0,0,1,1,1,1,1,0,2,na,0,0,0,0,Leo,0,0,2.0,0.08,0
57637,1,29.0,na,536.0,0,0,1,0,0,0,0,0,0,1,1,1,0,1,0,Bi-Weekly,0,0,0,0,Sagittarius,0,0,2.0,0.0699999999999999,0
27072,0,31.0,O,,0,0,21,0,0,39,0,0,4,1,0,0,0,1,0,Monthly,0,0,0,0,Taurus,0,0,10.0,0.71,0
6768,0,47.0,na,,0,0,0,0,1,179,0,0,2,1,1,1,0,1,0,na,0,0,0,0,Libra,0,0,51.0,1.7,0
16406,0,22.0,R,484.0,4,0,24,4,0,52,0,0,8,1,1,1,0,1,0,Weekly,0,0,0,0,Virgo,0,0,10.0,0.77,0
47393,0,24.0,R,497.0,2,0,15,2,0,15,0,0,5,1,1,1,1,0,0,Weekly,0,0,0,0,Virgo,1,0,8.0,0.27,0
26116,0,53.0,na,575.0,0,0,0,0,0,145,0,0,3,1,0,0,1,0,0,Bi-Weekly,0,0,0,0,Aries,0,0,63.0,2.1,0
13277,0,35.0,na,537.0,0,0,21,0,0,41,0,0,6,1,0,0,0,1,0,Weekly,0,0,0,0,Pisces,0,0,10.0,0.33,1
41066,0,37.0,R,602.0,0,0,176,0,0,265,0,0,18,1,1,1,1,0,2,na,0,0,0,0,Aquarius,0,0,65.0,2.17,0
47343,0,23.0,na,639.0,0,0,23,0,0,57,0,0,2,1,1,1,0,1,0,na,0,0,0,0,Gemini,0,0,14.0,0.47,0
64882,0,45.0,R,523.0,0,0,5,0,0,5,0,0,1,1,1,1,1,0,0,Monthly,0,0,0,0,Aries,0,0,4.0,0.13,0
32284,0,24.0,R,524.0,0,0,18,0,0,30,0,0,1,1,0,0,0,1,0,Bi-Weekly,0,0,0,0,Pisces,0,0,11.0,0.37,0
60783,0,72.0,O,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Bi-Weekly,0,0,0,0,Virgo,1,0,,0.0,0
46669,0,22.0,na,,0,0,14,0,0,10,0,0,0,1,1,1,1,0,2,Bi-Weekly,0,0,0,0,Leo,1,0,10.0,0.33,0
49319,0,27.0,na,,7,0,39,7,0,63,0,0,6,1,1,1,0,1,2,Bi-Weekly,0,0,0,0,Virgo,1,0,25.0,0.83,0
12086,0,32.0,na,515.0,4,0,13,4,0,17,0,0,6,1,0,0,1,0,0,Bi-Weekly,0,0,0,0,Cancer,0,0,10.0,0.33,1
18951,0,35.0,na,,0,0,128,0,0,140,0,0,9,1,0,0,0,1,2,na,0,0,0,0,Pisces,0,0,28.0,0.93,1
7981,0,45.0,na,595.0,0,0,29,0,0,45,0,0,5,1,1,1,1,1,2,Semi-Monthly,0,0,0,0,Cancer,0,0,11.0,0.92,0
57036,0,21.0,na,614.0,0,0,33,0,0,71,0,0,1,1,0,0,0,1,0,Bi-Weekly,0,0,0,0,na,0,0,16.0,0.84,1
6578,0,28.0,R,,0,0,138,0,0,243,0,0,30,1,0,0,0,1,0,Bi-Weekly,0,0,0,0,Scorpio,0,0,47.0,1.5699999999999998,0
4542,0,43.0,R,491.0,36,1,51,34,0,151,0,0,11,1,0,0,1,0,2,Monthly,0,0,0,0,Capricorn,0,0,31.0,1.03,0
38625,0,26.0,O,612.0,32,4,61,32,0,171,0,0,21,1,1,1,0,1,0,Bi-Weekly,0,0,0,0,Sagittarius,1,0,42.0,1.4,1
59559,1,24.0,na,,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,Bi-Weekly,0,0,0,0,Pisces,1,0,,0.0,0
39463,0,26.0,R,483.0,0,0,24,0,0,44,0,0,0,1,1,1,0,1,0,Bi-Weekly,0,0,0,0,Leo,0,0,18.0,0.6,0
67953,0,27.0,na,604.0,0,0,3,0,0,11,0,0,1,1,1,1,0,1,0,Bi-Weekly,0,0,0,0,Cancer,0,0,1.0,0.03,0
22630,0,22.0,R,675.0,1,0,37,1,0,77,0,0,10,1,1,1,0,1,0,Weekly,0,0,0,0,Scorpio,0,0,18.0,0.78,1
53417,0,60.0,R,538.0,1,1,3,1,0,8,0,0,1,1,1,1,1,0,2,Monthly,0,0,0,0,Virgo,0,0,2.0,0.0699999999999999,0
11034,0,42.0,R,607.0,1,1,44,1,0,104,0,0,1,1,1,1,1,0,0,Weekly,0,0,0,0,Libra,0,0,34.0,1.13,0
32632,0,25.0,na,491.0,1,0,2,1,0,0,0,0,0,1,0,0,0,1,0,Bi-Weekly,0,0,0,0,Taurus,0,0,2.0,0.25,1
54105,0,25.0,R,526.0,23,1,51,23,0,121,0,0,6,1,0,0,0,1,0,Bi-Weekly,0,0,0,0,Pisces,0,0,28.0,0.93,0
47768,0,19.0,na,,1,0,4,1,0,0,0,0,0,1,0,0,1,0,0,Weekly,0,1,0,0,Libra,0,0,2.0,0.0699999999999999,0
24355,0,48.0,O,558.0,1,0,157,1,0,305,0,0,10,1,1,1,1,0,0,Bi-Weekly,0,0,0,0,Scorpio,0,0,67.0,2.23,1
59043,0,27.0,na,,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,Bi-Weekly,0,0,0,0,Pisces,0,0,,0.0,0
9016,0,24.0,R,636.0,0,0,0,0,0,144,0,0,4,1,1,1,1,1,2,Bi-Weekly,0,0,0,0,Aries,0,0,46.0,1.53,1
58679,0,21.0,R,,0,0,7,0,0,17,0,0,0,1,0,0,0,1,0,Bi-Weekly,0,0,0,0,Gemini,0,0,3.0,0.75,0
50302,0,45.0,R,514.0,1,0,76,1,0,236,0,0,10,1,1,1,0,1,0,na,0,0,0,0,Aries,0,0,57.0,1.9,0
8273,0,32.0,R,574.0,13,1,73,12,0,185,0,0,28,1,1,1,0,1,0,Bi-Weekly,0,0,0,0,Taurus,0,0,41.0,1.37,1
17109,0,57.0,na,541.0,0,0,0,0,0,83,0,0,9,1,1,1,1,0,0,Weekly,0,0,0,0,Scorpio,1,0,35.0,1.17,0
62068,0,36.0,R,,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,na,0,0,0,0,Taurus,0,0,1.0,0.03,0
3767,0,65.0,R,543.0,1,1,194,1,0,259,0,0,73,1,1,1,1,0,0,Monthly,0,0,0,0,na,0,0,55.0,1.83,1
18762,0,27.0,na,549.0,1,1,23,1,0,55,0,0,7,1,0,0,1,0,0,na,0,0,0,0,Pisces,0,0,24.0,0.8,1
26686,0,30.0,na,511.0,0,0,28,0,0,41,0,0,1,1,1,1,1,0,0,Bi-Weekly,0,0,0,0,Libra,0,0,11.0,0.79,0
16183,0,24.0,R,520.0,17,0,41,17,0,234,0,0,17,1,1,1,0,1,0,Weekly,0,0,0,0,Leo,0,0,63.0,2.1,1
29219,0,29.0,na,633.0,29,0,106,28,0,149,0,0,19,1,1,1,0,1,2,na,0,0,0,0,Aries,0,0,39.0,1.3,1
64244,0,29.0,na,499.0,1,0,2,1,0,0,0,0,0,1,1,1,0,1,0,Weekly,0,0,0,0,Aries,0,0,2.0,0.0699999999999999,0
49871,0,28.0,na,,0,0,2,0,0,5,0,0,0,1,0,0,1,0,0,Bi-Weekly,0,0,0,0,Libra,0,0,2.0,0.08,0
11878,0,41.0,R,539.0,0,0,0,0,0,177,0,0,11,1,1,1,1,0,0,Monthly,0,0,0,0,na,0,0,44.0,1.47,0
57717,0,29.0,R,565.0,20,2,59,20,0,115,0,0,24,1,0,0,0,1,0,Monthly,0,0,0,0,na,0,0,23.0,0.77,1
6955,0,20.0,O,515.0,0,0,15,0,0,20,0,0,0,1,0,0,0,1,0,Weekly,0,0,0,0,na,1,0,8.0,0.27,0
28787,0,52.0,R,515.0,0,0,125,0,0,72,0,0,43,1,1,1,1,0,0,Monthly,0,0,0,0,Leo,0,0,15.0,0.83,0
49154,0,52.0,O,619.0,0,0,0,0,0,30,0,0,1,1,1,1,1,0,0,Bi-Weekly,0,0,0,0,Aries,0,0,14.0,0.47,0
12312,0,26.0,na,612.0,0,0,2,0,0,3,0,0,1,1,0,0,0,1,0,Semi-Monthly,0,0,0,0,Virgo,1,0,2.0,0.0699999999999999,0
7982,0,36.0,R,484.0,49,3,62,49,0,253,0,0,25,1,1,1,0,1,2,Bi-Weekly,0,0,0,0,Sagittarius,1,0,62.0,2.07,1
2976,1,23.0,R,757.0,0,0,32,0,0,154,0,0,5,1,0,0,0,1,0,Monthly,0,0,0,0,Libra,0,0,43.0,1.4300000000000002,1
7764,0,31.0,R,588.0,3,0,62,3,0,147,0,0,3,1,0,0,0,1,0,Monthly,0,0,0,0,Aquarius,0,0,64.0,2.13,1
29872,0,35.0,R,,9,1,91,9,0,182,0,0,6,1,0,0,0,1,0,Bi-Weekly,0,0,0,0,Aquarius,0,0,48.0,1.6,1
25059,0,40.0,na,,0,0,11,0,0,19,0,0,1,1,0,0,0,1,0,Bi-Weekly,0,0,0,0,Gemini,0,0,12.0,0.4,0
29480,0,36.0,na,548.0,0,0,52,0,0,142,0,0,5,1,1,1,1,0,0,Bi-Weekly,0,0,0,0,na,0,0,44.0,1.47,1
2969,0,24.0,R,527.0,0,0,0,0,1,208,4,0,19,1,0,0,0,1,2,na,0,0,0,0,Aries,0,0,9.0,0.3,0
56684,0,27.0,na,452.0,0,0,1,0,0,10,0,0,0,1,1,1,0,1,2,Bi-Weekly,0,0,0,0,Scorpio,0,0,3.0,0.1,0
35924,0,29.0,na,601.0,0,0,39,0,0,60,0,0,1,1,0,0,0,1,0,Semi-Monthly,0,0,0,0,Gemini,1,0,30.0,1.0,0
51908,0,29.0,na,571.0,0,0,2,0,0,5,0,0,1,1,1,1,1,0,0,na,0,0,0,1,Cancer,0,0,,0.0,1
32516,0,31.0,R,520.0,0,0,0,0,0,134,0,0,5,1,0,0,0,1,0,Semi-Monthly,0,0,0,0,Virgo,1,0,46.0,1.53,0
66803,0,71.0,na,,1,0,4,1,0,18,0,0,1,1,1,1,1,0,0,Monthly,0,0,0,0,Leo,0,0,4.0,0.67,0
20148,0,18.0,R,517.0,8,3,36,8,0,90,0,0,9,1,0,0,1,0,2,Bi-Weekly,0,0,0,0,Sagittarius,0,0,17.0,0.5700000000000001,1
16412,0,43.0,R,578.0,3,0,101,3,0,211,0,0,6,1,1,1,1,0,2,Weekly,0,0,0,0,Scorpio,0,0,44.0,1.47,0
35704,0,27.0,R,530.0,0,0,81,0,0,155,0,0,9,1,1,1,0,1,0,Monthly,0,0,0,0,Libra,0,0,40.0,1.33,1
267,0,34.0,na,582.0,0,0,5,0,0,11,0,0,2,1,1,1,1,0,0,na,0,0,0,0,Leo,0,0,3.0,0.0,0
6700,0,28.0,R,648.0,47,0,97,46,0,278,0,0,6,1,0,0,0,1,0,na,0,0,0,0,Virgo,0,0,56.0,1.87,1
8769,0,29.0,R,,0,0,143,0,0,288,0,0,7,1,1,1,0,1,0,Semi-Monthly,0,0,0,0,Pisces,1,0,71.0,2.37,0
23740,0,22.0,na,,0,0,37,0,0,98,0,0,0,1,1,1,0,1,0,Bi-Weekly,0,0,0,0,Taurus,0,0,28.0,0.93,0
24190,0,33.0,R,505.0,6,0,115,6,0,242,0,0,7,1,0,0,1,0,0,Bi-Weekly,0,0,0,0,Leo,0,0,58.0,1.93,0
14179,0,33.0,R,602.0,1,0,78,1,0,148,0,0,16,1,0,0,0,1,0,Weekly,0,0,0,0,na,0,0,51.0,1.7,0
36410,0,35.0,R,540.0,19,0,113,18,0,258,0,0,23,1,1,1,0,1,0,Bi-Weekly,0,0,0,0,Leo,0,0,65.0,2.17,0
21008,0,47.0,na,,0,0,36,0,0,109,0,0,1,1,1,1,1,0,0,Bi-Weekly,0,0,0,0,Cancer,1,0,33.0,1.1,0
41580,0,18.0,R,707.0,13,2,87,13,0,205,0,0,23,1,0,0,0,1,0,Bi-Weekly,0,0,0,0,Sagittarius,1,0,47.0,1.5699999999999998,0
40782,0,27.0,O,,4,0,74,4,0,96,0,0,12,1,1,1,1,0,0,Monthly,0,0,0,0,Libra,0,0,33.0,1.1,0
8098,0,37.0,na,574.0,49,0,138,49,0,289,0,0,20,1,1,1,1,0,0,Weekly,0,0,0,0,Cancer,0,0,62.0,2.07,1
40353,0,24.0,na,487.0,3,0,54,3,0,165,0,0,9,1,0,0,0,1,0,na,0,0,0,0,Aquarius,0,0,42.0,1.4,1
24925,0,31.0,R,530.0,6,0,0,6,2,245,0,0,14,1,0,0,1,0,2,na,0,0,0,0,Cancer,0,0,71.0,2.37,1
40725,0,21.0,na,436.0,9,4,55,8,0,162,0,0,4,1,0,0,1,0,0,Bi-Weekly,0,0,0,0,Libra,1,0,33.0,1.1,0
25827,0,27.0,R,721.0,0,0,60,0,0,261,0,0,18,1,1,1,1,0,0,Bi-Weekly,0,0,0,0,Aquarius,0,0,65.0,2.17,1
2253,0,25.0,na,522.0,10,5,75,10,0,167,0,0,22,1,1,1,0,1,0,Weekly,0,0,0,0,Aries,1,0,52.0,1.73,1
53571,0,26.0,R,502.0,0,0,25,0,0,55,0,0,3,1,1,1,0,1,0,Weekly,0,0,0,0,Pisces,1,0,14.0,0.47,0
7255,0,31.0,R,519.0,0,0,57,0,0,190,0,0,24,1,1,1,1,0,2,Weekly,0,0,0,0,Pisces,0,0,52.0,1.73,1
46290,0,45.0,O,613.0,4,2,45,4,0,123,0,0,16,1,1,1,1,0,0,Semi-Monthly,0,0,0,0,Gemini,0,0,28.0,0.93,1
24554,0,30.0,R,593.0,0,0,0,0,0,74,0,0,0,1,0,0,1,0,0,Bi-Weekly,0,0,0,0,Libra,0,0,27.0,0.9,0
5174,0,26.0,na,,1,0,25,1,0,51,0,0,8,1,1,1,0,1,0,Bi-Weekly,0,0,0,0,Taurus,0,0,12.0,0.86,1
59734,0,20.0,na,,0,0,2,0,0,0,0,0,0,1,0,0,0,1,0,Monthly,0,0,0,0,Gemini,0,0,,0.0,0
33578,0,27.0,R,547.0,0,0,12,0,0,212,0,0,5,1,0,0,0,1,0,Weekly,0,0,0,0,Aquarius,1,0,57.0,1.9,0
24112,0,29.0,O,524.0,6,1,23,6,0,43,0,0,5,1,1,1,1,0,0,Weekly,0,0,0,0,Pisces,0,0,7.0,0.23,1
20279,0,24.0,R,616.0,0,0,0,0,0,71,0,0,14,1,1,1,0,1,2,na,0,0,0,0,Virgo,0,0,2.0,0.0699999999999999,0
57552,0,47.0,na,,0,0,0,0,0,18,0,0,3,1,1,1,1,0,2,Monthly,0,0,0,0,Libra,0,0,11.0,0.37,0
54019,0,27.0,na,498.0,0,0,24,0,0,36,0,0,4,1,0,0,0,1,0,na,0,0,0,0,Gemini,0,0,12.0,0.52,1
8275,0,22.0,R,500.0,3,1,15,2,0,23,0,0,9,1,0,0,1,0,0,Weekly,0,0,0,0,Capricorn,0,0,8.0,0.27,1
24771,0,45.0,R,557.0,0,0,19,0,1,201,0,0,10,1,1,1,1,0,0,Weekly,0,0,0,0,na,0,0,65.0,2.17,0
29516,0,28.0,R,492.0,34,2,308,33,0,298,0,0,81,1,0,0,1,0,0,Bi-Weekly,0,0,0,0,na,0,0,67.0,2.23,1
62277,0,23.0,na,451.0,0,0,2,0,0,0,0,0,0,1,1,1,0,1,0,Bi-Weekly,0,0,0,0,Aries,0,0,1.0,0.04,0
16028,0,41.0,R,451.0,1,0,161,1,0,269,0,0,51,1,0,0,1,0,0,na,0,0,0,0,Scorpio,1,0,66.0,2.2,1
29721,0,29.0,na,,7,4,13,7,0,24,0,0,11,1,0,0,0,1,2,Bi-Weekly,0,0,0,0,Sagittarius,0,0,7.0,0.5,0
31435,0,23.0,R,479.0,2,0,33,2,0,76,0,0,2,1,0,0,1,0,2,Bi-Weekly,0,0,0,0,Cancer,1,0,30.0,1.0,0
36710,0,24.0,R,561.0,1,1,20,1,0,62,0,0,4,1,0,0,0,1,0,Bi-Weekly,0,0,0,0,Taurus,0,0,11.0,0.85,1
68597,0,52.0,na,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Bi-Weekly,0,0,0,0,Cancer,1,0,,0.0,0
59546,0,19.0,na,,0,0,3,0,0,5,0,0,0,1,0,0,0,1,0,Monthly,0,0,0,0,Cancer,0,0,4.0,0.13,0
3279,0,23.0,na,654.0,0,0,50,0,0,167,0,0,1,1,0,0,0,1,0,na,0,0,0,0,Libra,0,0,48.0,1.6,0
12937,0,42.0,R,461.0,5,0,0,5,0,205,0,0,11,1,1,1,1,1,2,na,0,0,0,0,Aquarius,1,0,56.0,1.87,0
42386,0,40.0,R,579.0,0,0,0,0,0,59,0,0,1,1,1,1,0,1,0,Bi-Weekly,0,0,0,0,Taurus,0,0,41.0,1.37,0
39975,0,44.0,na,594.0,0,0,61,0,0,119,0,0,9,1,0,0,0,1,0,na,0,0,0,0,Scorpio,1,0,42.0,1.4,0
47759,0,26.0,na,463.0,0,0,38,0,0,77,0,0,14,1,0,0,0,1,0,Bi-Weekly,0,0,0,0,Sagittarius,0,0,22.0,0.79,1
48606,0,48.0,na,,3,1,54,3,0,81,0,0,3,1,1,1,0,1,0,Bi-Weekly,0,0,0,0,Pisces,0,0,17.0,0.8099999999999998,1
43462,0,46.0,na,580.0,0,0,63,0,0,193,0,0,2,1,1,1,0,1,0,Bi-Weekly,0,0,0,0,Scorpio,0,0,52.0,1.73,0
21087,0,39.0,R,557.0,5,0,142,5,0,260,0,0,16,1,1,1,1,0,2,Weekly,0,0,0,0,Taurus,0,0,59.0,1.97,0
27858,0,25.0,na,,1,0,34,1,0,72,0,0,1,1,0,0,1,0,0,Bi-Weekly,0,0,0,0,Pisces,0,0,19.0,0.73,0
25310,0,24.0,R,507.0,0,0,78,0,0,201,0,0,6,1,0,0,0,1,0,Weekly,0,0,0,0,Virgo,0,0,43.0,1.4300000000000002,0
68260,0,62.0,na,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Monthly,0,0,0,0,Taurus,0,0,,0.0,0
61106,0,35.0,O,771.0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,2,Bi-Weekly,0,0,0,0,na,0,0,56.0,1.87,0
14968,0,35.0,na,517.0,16,0,45,16,0,115,0,0,11,1,1,1,1,0,0,na,0,0,0,0,Cancer,0,0,39.0,1.3,1
6217,0,44.0,R,612.0,0,0,49,0,0,165,0,0,5,1,1,1,0,1,0,Bi-Weekly,0,0,0,0,Aquarius,0,0,52.0,1.73,0
28677,0,34.0,na,,0,0,5,0,0,0,0,0,0,1,0,0,0,1,0,Bi-Weekly,0,0,0,0,Gemini,1,0,5.0,0.1699999999999999,0
12057,0,57.0,na,546.0,0,0,60,0,0,222,0,0,24,1,0,0,1,0,0,Bi-Weekly,0,0,0,0,Aquarius,0,0,38.0,1.27,1
13331,0,26.0,R,453.0,59,0,69,57,0,259,0,0,24,1,1,1,1,0,2,Semi-Monthly,0,0,0,0,Cancer,0,0,62.0,2.07,1
16926,0,47.0,R,571.0,0,0,80,0,0,262,0,0,12,1,1,1,1,0,0,na,0,0,0,0,Aquarius,0,0,51.0,1.7,1
31817,1,34.0,R,561.0,1,0,38,1,0,100,0,0,8,1,1,1,1,0,0,Bi-Weekly,0,0,0,0,Sagittarius,0,0,29.0,0.97,0
27612,0,23.0,na,527.0,0,0,24,0,0,61,0,0,3,1,0,0,0,1,0,na,0,0,0,0,Libra,0,0,21.0,0.7,0
68537,0,37.0,na,,0,0,2,0,0,0,0,0,0,1,1,1,0,1,0,Weekly,0,0,0,0,Gemini,0,0,1.0,0.0699999999999999,0
33817,0,25.0,na,545.0,0,0,27,0,0,44,0,0,2,1,1,1,0,1,0,Monthly,0,0,0,0,Pisces,1,0,20.0,0.67,0
51311,0,22.0,na,,0,0,3,0,0,10,0,0,0,1,0,0,0,1,2,Bi-Weekly,0,0,0,0,na,1,0,1.0,0.03,0
65867,0,72.0,na,554.0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,Monthly,0,0,0,0,Leo,0,0,,0.0,0
28845,0,31.0,R,544.0,0,0,49,0,0,117,0,0,6,1,1,1,0,1,2,Weekly,0,0,0,0,Leo,0,0,35.0,1.17,1
67073,0,22.0,na,,0,0,3,0,0,0,0,0,0,1,1,1,0,1,0,Bi-Weekly,0,0,0,0,Leo,1,0,1.0,0.03,0
26442,0,25.0,R,553.0,24,5,40,24,0,98,0,0,4,1,1,1,0,1,2,Bi-Weekly,0,0,0,0,Sagittarius,0,0,37.0,1.23,0
4167,0,33.0,R,537.0,1,0,55,1,0,171,0,0,5,1,1,1,0,1,0,Weekly,0,0,0,0,Taurus,1,0,47.0,1.5699999999999998,0
37255,0,50.0,R,567.0,0,0,45,0,0,278,0,0,65,1,1,1,1,0,0,Bi-Weekly,0,0,0,0,Pisces,0,0,67.0,2.23,0
49266,0,22.0,na,,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,Bi-Weekly,0,0,0,0,Cancer,0,0,,0.0,0
42987,0,26.0,na,559.0,0,0,31,0,0,50,0,0,5,1,0,0,1,0,2,Bi-Weekly,0,0,0,0,na,0,0,20.0,0.67,1
40991,0,36.0,R,550.0,0,0,124,0,0,166,0,0,2,1,1,1,0,1,0,na,0,0,0,0,na,1,0,35.0,1.17,1
14704,0,30.0,R,498.0,17,3,27,17,0,49,0,0,10,1,0,0,0,1,0,Semi-Monthly,0,0,0,0,Aquarius,0,0,18.0,0.6,0
48880,0,29.0,R,525.0,0,0,43,0,0,63,0,0,5,1,1,1,1,0,3,na,0,0,0,0,na,0,0,17.0,0.5700000000000001,0
44148,0,24.0,R,549.0,0,0,0,0,0,281,0,0,18,1,1,1,1,0,0,Bi-Weekly,0,0,0,0,Cancer,0,0,68.0,2.27,0
69063,0,37.0,na,,0,0,23,0,0,41,0,0,2,1,0,0,1,0,0,Bi-Weekly,0,0,0,0,Pisces,0,0,9.0,0.75,1
24687,0,21.0,na,656.0,3,0,16,3,0,38,0,0,8,1,1,1,1,0,0,Semi-Monthly,0,0,0,0,Taurus,0,0,14.0,0.47,0
21550,0,21.0,R,633.0,0,0,0,0,0,217,0,0,5,1,1,1,0,1,2,Monthly,0,0,0,0,Scorpio,1,0,66.0,2.2,0
32821,1,27.0,R,530.0,0,0,0,0,0,54,0,0,2,1,1,1,0,1,2,Semi-Monthly,0,0,0,0,Pisces,1,0,26.0,0.87,0
56812,0,21.0,na,,1,0,9,1,0,0,0,0,0,1,0,0,0,1,0,Bi-Weekly,0,1,0,0,Pisces,0,0,7.0,0.23,0
66180,0,21.0,na,593.0,0,0,0,0,0,11,0,0,1,1,0,0,0,1,0,na,0,0,0,0,Capricorn,0,0,4.0,0.1699999999999999,0
24446,0,25.0,na,427.0,18,3,79,18,0,172,0,0,20,1,1,1,0,1,0,Semi-Monthly,0,0,0,0,na,0,0,44.0,1.47,1
9623,0,45.0,na,541.0,0,0,72,0,0,203,0,0,12,1,1,1,0,1,0,na,0,0,0,0,Cancer,0,0,52.0,1.73,0
49704,0,32.0,na,620.0,3,0,87,3,0,205,0,0,11,1,1,1,0,1,0,Semi-Monthly,0,0,1,0,Pisces,0,0,49.0,1.63,0
11274,0,45.0,R,614.0,53,11,76,53,0,237,0,0,26,1,1,1,1,0,0,Bi-Weekly,0,0,0,0,Capricorn,0,0,63.0,2.1,1
