age,workclass,fnlwgt,educational-num,marital-status,occupation,relationship,race,gender,capital-gain,capital-loss,hours-per-week,native-country,income
44.0,4,190218.75,9,-1,3,0,0,0,0.0,0.0,60.0,1,0
22.0,4,57362.836,13,0,2,3,1,1,0.0,0.0,10.0,1,0
41.0,4,117604.37,9,-1,2,-1,0,1,0.0,0.0,40.0,1,0
26.0,4,116927.2,13,0,7,3,0,1,0.0,0.0,50.0,1,0
35.0,4,170981.16,9,2,3,1,0,0,3128.251,0.0,60.0,1,0
33.0,4,161301.62,13,-1,3,2,0,1,0.0,0.0,45.0,1,0
21.0,4,174720.94,12,0,2,-1,0,1,0.0,0.0,30.0,1,0
44.0,1,289882.78,13,-1,7,2,0,1,0.0,0.0,40.0,1,0
34.0,1,101491.24,10,-1,3,2,0,1,0.0,0.0,40.0,1,0
50.0,6,250924.0,10,-1,2,0,0,0,0.0,0.0,50.0,1,0
24.0,4,283374.25,9,0,3,3,0,0,0.0,0.0,40.0,1,0
29.0,4,212300.17,9,2,3,3,1,1,0.0,0.0,40.0,1,0
40.0,2,276967.62,9,2,2,1,0,0,0.0,0.0,40.0,1,0
58.36263,5,264989.7,2,2,6,1,0,0,0.0,0.0,50.0,1,0
28.597063,4,85169.29,9,1,2,0,0,1,0.0,0.0,40.0,1,0
26.0,4,68966.75,13,2,3,1,0,0,0.0,0.0,40.0,1,0
65.0,6,99265.14,9,0,3,2,0,1,0.0,0.0,25.0,1,0
54.0,4,203042.78,5,-1,1,0,0,0,0.0,0.0,45.0,1,0
19.0,4,268808.34,9,0,3,3,0,0,0.0,0.0,15.0,1,0
41.0,4,133010.06,12,0,6,0,0,1,0.0,0.0,40.0,1,0
24.0,4,153725.08,9,2,2,1,0,1,0.0,0.0,35.0,1,0
35.0,4,122306.44,9,2,2,1,0,0,0.0,0.0,40.0,1,0
17.0,4,182189.19,7,0,3,3,0,1,0.0,0.0,32.0,1,0
31.0,4,383502.75,6,2,2,1,0,1,0.0,0.0,40.0,0,0
33.0,5,199050.42,9,2,2,1,0,1,0.0,0.0,30.0,1,0
46.0,4,224841.33,7,2,2,1,0,0,0.0,0.0,20.0,1,0
29.0,4,114525.56,10,0,2,0,0,0,0.0,0.0,35.0,1,0
20.0,4,86607.11,9,0,3,3,0,0,0.0,0.0,15.0,1,0
55.0,4,150255.16,9,2,3,3,0,1,0.0,0.0,40.0,1,0
27.0,6,182367.98,13,0,3,3,0,0,0.0,0.0,45.0,1,0
54.0,4,47457.68,14,-1,6,2,-1,1,0.0,0.0,24.0,1,0
25.0,5,215244.77,9,2,2,1,0,0,0.0,0.0,70.0,1,0
48.0,1,186309.2,12,-1,1,2,1,1,0.0,0.0,35.0,1,0
19.0,4,269432.56,5,0,2,3,0,0,0.0,0.0,35.0,1,0
35.0,4,231635.25,5,-1,3,0,0,1,0.0,0.0,40.0,1,0
56.0,4,186162.89,4,0,2,0,-1,0,0.0,0.0,45.0,0,0
42.0,4,107626.15,5,2,3,1,0,0,0.0,0.0,40.0,1,0
20.0,4,181067.05,9,0,2,3,0,0,0.0,0.0,40.0,1,0
30.0,4,166564.4,9,0,2,2,0,1,0.0,0.0,50.0,1,0
52.0,4,242070.9,7,0,2,2,1,0,0.0,0.0,30.0,1,0
71.0,4,481149.1,13,-1,6,0,0,1,0.0,0.0,20.0,1,0
46.0,6,205174.92,13,0,6,0,0,0,0.0,0.0,40.0,1,0
34.0,4,110876.46,7,2,3,1,0,0,0.0,0.0,40.0,1,0
17.0,4,239263.4,7,0,3,3,0,1,0.0,0.0,20.0,1,0
17.0,4,211201.38,5,0,2,3,1,0,0.0,0.0,40.0,1,0
44.0,4,343527.97,7,2,2,1,0,0,0.0,0.0,40.0,0,0
39.0,4,78856.36,9,-1,3,0,0,1,0.0,0.0,40.0,1,0
49.0,1,212071.9,10,2,4,1,0,1,0.0,0.0,40.0,1,0
45.0,5,247240.31,5,2,2,1,0,0,0.0,0.0,45.0,0,0
42.0,3,97386.86,10,-1,3,0,0,0,0.0,0.0,30.0,1,0
36.0,4,32130.824,9,-1,3,2,0,0,0.0,0.0,50.0,1,0
54.0,5,165221.47,4,2,1,1,0,0,0.0,0.0,40.0,1,0
47.0,2,556810.44,13,2,3,1,0,0,0.0,0.0,40.0,1,0
58.0,6,301679.44,9,2,1,1,0,0,0.0,0.0,40.0,0,0
39.0,4,185369.97,12,2,5,1,0,0,0.0,2254.9802,40.0,1,0
22.0,1,202031.9,13,0,3,3,0,1,0.0,0.0,25.0,1,0
39.0,4,226859.0,14,-1,7,2,0,1,0.0,0.0,50.0,1,0
46.0,4,290504.28,11,2,2,1,0,0,0.0,0.0,40.0,1,0
17.0,4,105578.59,8,0,3,3,0,0,0.0,0.0,20.0,1,0
57.26919,1,87713.336,10,-1,6,0,0,1,0.0,0.0,35.0,1,0
25.572271,4,277090.03,13,0,3,0,0,0,0.0,0.0,35.0,1,0
39.0,4,151536.77,9,2,3,1,0,0,0.0,0.0,40.0,1,0
38.0,4,172197.62,2,2,2,1,0,1,0.0,0.0,40.0,0,0
40.0,2,154478.9,9,-1,3,2,1,0,0.0,0.0,40.0,1,0
47.0,4,29470.084,10,-1,7,0,0,1,0.0,0.0,20.0,1,0
25.0,3,227803.36,8,2,3,1,0,1,0.0,0.0,30.0,1,0
58.0,5,291284.28,1,2,1,1,0,0,0.0,0.0,30.0,1,0
58.0,5,213729.31,10,2,1,1,0,0,0.0,0.0,60.0,1,0
56.55463,4,276935.56,9,-1,2,2,1,0,0.0,0.0,40.0,0,0
36.0,4,62573.34,6,2,2,1,0,1,0.0,0.0,20.0,1,0
32.0,4,109500.36,10,0,6,3,1,1,0.0,0.0,40.0,1,0
58.0,4,219754.0,9,-1,2,2,0,0,0.0,0.0,40.0,1,0
27.0,4,345558.66,13,0,3,0,0,0,0.0,0.0,40.0,1,0
35.0,4,64677.58,7,0,2,0,0,1,0.0,0.0,30.0,1,0
42.0,6,67381.62,9,2,2,1,0,0,4005.3193,0.0,40.0,1,0
23.0,4,119078.984,6,0,2,0,0,1,0.0,0.0,55.0,1,0
43.0,4,100614.7,9,2,2,1,0,0,0.0,0.0,45.0,1,0
36.0,4,187588.3,9,2,3,1,0,0,0.0,0.0,50.0,1,0
47.0,4,191119.48,9,-1,3,0,0,0,0.0,0.0,40.0,1,0
26.0,4,104813.02,9,0,7,2,0,1,0.0,0.0,40.0,1,0
32.0,4,202356.44,10,0,2,0,0,1,0.0,1758.5098,45.0,1,0
21.0,4,204142.06,10,0,6,3,0,1,0.0,0.0,40.0,1,0
44.0,4,143331.97,12,2,2,1,0,0,0.0,0.0,40.0,1,0
39.0,4,82715.945,9,2,2,1,0,1,0.0,0.0,40.0,0,0
21.0,4,244420.33,9,0,2,3,0,0,0.0,0.0,50.0,1,0
51.0,4,188280.05,9,-1,6,2,0,1,0.0,0.0,40.0,1,0
32.25441,4,147713.69,13,2,7,1,0,0,0.0,0.0,40.0,1,0
27.0,4,121326.19,10,0,2,3,0,1,0.0,0.0,40.0,1,0
32.0,4,98689.914,9,0,2,0,0,0,0.0,0.0,40.0,1,0
29.0,4,220822.73,7,-1,3,2,0,1,0.0,0.0,32.844887,1,0
33.0,4,105293.016,9,0,2,3,-1,0,0.0,0.0,40.0,1,0
29.0,4,102207.76,9,0,2,-1,1,0,0.0,0.0,40.0,1,0
47.0,4,146395.62,4,2,2,1,0,0,0.0,0.0,40.0,1,0
20.0,4,192949.52,7,2,2,1,0,0,2383.3147,0.0,45.0,1,0
34.0,4,201980.94,10,1,2,0,0,0,2579.7004,0.0,40.0,1,0
38.96274,4,342701.97,9,2,2,1,0,0,2909.4768,0.0,40.0,0,0
40.0,4,201336.94,10,2,3,1,0,0,0.0,0.0,40.0,1,0
38.0,4,372981.25,9,2,2,1,0,0,0.0,0.0,40.0,1,0
40.0,4,356130.7,10,-1,3,2,1,0,0.0,0.0,40.0,1,0
26.0,1,273479.47,9,0,2,3,0,0,0.0,0.0,56.0,1,0
39.599915,4,382456.44,11,2,2,1,0,0,0.0,0.0,40.0,0,0
20.0,4,187042.66,7,0,3,3,0,1,0.0,0.0,40.0,1,0
25.0,4,111890.414,10,2,5,1,0,0,0.0,0.0,35.0,1,0
43.0,4,218679.31,10,2,2,1,0,0,0.0,0.0,40.0,1,0
30.0,4,177584.8,10,2,2,1,0,0,0.0,0.0,48.0,1,0
54.0,4,169774.33,5,2,3,1,0,1,0.0,0.0,15.0,0,0
41.0,1,197012.95,9,-1,2,-1,0,0,0.0,0.0,40.0,1,0
57.00511,4,216075.45,10,-1,3,0,0,1,3917.4402,0.0,30.0,1,0
28.0,6,53447.54,10,0,6,2,1,0,0.0,0.0,40.0,0,0
18.0,1,62738.66,7,0,2,3,0,0,0.0,0.0,15.0,1,0
25.0,4,323921.47,13,0,6,-1,0,0,0.0,0.0,40.0,0,0
34.0,4,164051.38,13,1,7,2,0,1,0.0,0.0,16.0,1,0
52.0,4,132779.98,13,-1,7,0,1,1,0.0,0.0,45.0,1,0
32.0,4,179189.7,9,2,3,1,0,0,0.0,0.0,40.0,1,0
55.0,4,94125.83,9,2,3,1,0,0,0.0,0.0,40.0,1,0
40.0,4,239561.67,13,0,7,0,0,0,0.0,0.0,40.0,1,0
30.0,4,38087.05,13,0,2,2,-1,0,0.0,0.0,30.0,0,0
31.0,3,245172.6,9,2,3,1,0,0,0.0,0.0,40.0,1,0
65.19127,5,201668.88,14,2,7,1,0,0,4911.4316,0.0,35.0,1,0
27.0,4,228442.58,13,0,2,3,1,0,0.0,0.0,40.0,1,0
41.0,4,175452.11,9,2,2,1,-1,0,0.0,0.0,40.0,1,0
58.0,5,239700.6,12,2,7,1,0,0,0.0,0.0,35.0,1,0
54.0,4,157963.5,12,0,2,0,0,1,0.0,0.0,45.0,1,0
41.0,4,33553.92,10,0,2,0,0,0,0.0,0.0,40.0,1,0
51.0,3,38481.38,10,2,2,1,0,0,0.0,0.0,40.0,1,0
43.0,3,190050.2,9,-1,2,2,0,0,0.0,0.0,50.0,1,0
41.0,4,167443.16,9,2,2,1,1,0,0.0,0.0,50.0,1,0
23.0,4,72813.695,13,2,7,1,0,0,0.0,0.0,36.06569,1,0
32.0,4,148637.62,11,-1,5,0,0,1,0.0,0.0,36.0,1,0
66.69683,4,201940.78,4,2,4,1,-1,0,0.0,0.0,40.0,0,0
55.0,1,239036.47,9,2,2,1,0,0,0.0,0.0,40.0,1,0
25.0,4,128562.63,10,2,3,1,0,0,0.0,0.0,50.0,1,0
57.74383,5,388019.28,10,2,2,1,0,0,0.0,0.0,50.0,1,0
26.0,4,211495.36,7,0,1,3,0,0,0.0,0.0,40.0,1,0
52.0,4,188204.2,2,2,2,1,0,0,0.0,0.0,60.0,1,0
21.0,4,174466.89,10,0,2,3,0,0,0.0,0.0,40.0,1,0
48.0,2,46160.277,10,2,1,1,0,0,0.0,0.0,35.0,1,0
21.0,1,445001.12,9,0,2,3,1,0,0.0,0.0,16.0,1,0
43.0,2,81188.16,14,0,5,0,0,0,0.0,0.0,60.0,1,0
61.0,3,46921.184,10,2,1,1,-1,0,3325.0,0.0,32.93643,1,0
31.0,4,58734.0,9,2,2,1,0,0,0.0,0.0,40.0,1,0
37.0,4,175982.98,9,2,2,1,0,0,0.0,0.0,45.0,1,0
22.0,4,285237.88,16,0,2,3,0,0,0.0,0.0,48.0,1,0
30.0,4,262559.6,13,-1,7,2,0,0,0.0,0.0,40.0,1,0
35.0,2,93926.49,16,-1,7,0,0,1,0.0,0.0,45.0,1,0
30.0,4,208965.58,9,-1,7,2,0,0,0.0,0.0,45.0,1,0
40.0,4,125601.07,10,-1,2,2,0,1,0.0,0.0,35.0,1,0
64.0,4,44607.3,9,-1,6,0,0,1,0.0,1885.3738,40.0,1,0
18.0,4,197977.27,10,0,2,3,0,1,0.0,0.0,20.0,1,0
21.0,4,184318.72,9,0,3,0,0,1,0.0,0.0,40.0,1,0
30.0,5,196497.62,9,-1,4,2,0,0,0.0,0.0,45.0,1,0
22.0,4,390475.5,7,0,3,3,0,1,0.0,0.0,28.0,1,0
44.0,4,240003.33,11,2,2,1,0,0,0.0,0.0,89.85503,1,0
39.0,1,49275.098,10,2,3,3,0,0,0.0,0.0,40.0,1,0
49.0,4,157184.6,6,-1,2,0,0,0,0.0,0.0,40.0,1,0
42.0,4,223466.48,10,-1,3,2,-1,1,0.0,0.0,40.0,0,0
24.0,4,106461.11,13,0,3,3,1,0,0.0,0.0,30.0,1,0
54.0,1,104004.62,14,-1,7,2,1,1,0.0,0.0,30.0,1,0
48.0,4,197453.47,9,-1,3,2,1,1,0.0,0.0,40.0,1,0
35.0,2,86145.72,13,0,7,0,0,1,0.0,0.0,40.0,1,0
36.0,4,182927.89,9,-1,2,3,0,0,0.0,0.0,50.0,1,0
17.134438,4,99789.53,7,0,3,3,0,1,0.0,0.0,6.512001,1,0
22.0,4,47793.496,13,0,3,0,0,0,0.0,0.0,40.0,1,0
57.0,5,214469.58,13,2,6,1,0,0,0.0,0.0,20.0,1,0
41.0,4,266101.9,11,2,6,1,1,0,0.0,0.0,40.0,1,0
52.0,3,136146.66,8,-1,3,2,0,1,0.0,0.0,20.0,1,0
47.0,4,285150.78,9,2,2,1,0,0,0.0,0.0,40.0,1,0
29.0,4,221909.94,15,0,5,0,-1,0,0.0,0.0,40.0,0,0
21.0,4,190645.06,10,0,2,3,0,0,0.0,0.0,28.48644,1,0
43.0,4,148344.44,11,-1,7,2,0,1,0.0,0.0,40.0,1,0
55.0,4,88031.4,9,2,2,1,0,0,0.0,0.0,40.0,1,0
27.0,4,187614.33,7,0,2,0,0,0,0.0,0.0,63.69401,1,0
39.0,4,64601.848,10,-1,3,0,0,0,0.0,0.0,53.453503,1,0
42.0,4,33924.426,13,-1,2,2,0,1,0.0,0.0,40.0,1,0
44.0,4,214818.31,9,-1,3,2,0,1,0.0,0.0,20.0,1,0
46.0,4,82097.24,9,2,2,1,0,0,0.0,0.0,16.653484,1,0
35.0,4,384365.97,14,2,6,1,0,1,0.0,0.0,40.0,1,0
41.0,2,96486.93,16,-1,7,0,0,0,0.0,0.0,45.0,1,0
22.0,4,188340.23,13,0,7,3,0,0,0.0,0.0,40.0,1,0
21.0,4,31258.615,10,0,3,3,0,1,0.0,0.0,20.0,1,0
49.0,4,149697.97,10,-1,3,0,0,1,0.0,0.0,42.0,1,0
27.0,4,113291.37,13,0,3,3,0,1,0.0,0.0,40.0,1,0
31.0,4,233635.89,4,0,2,3,0,0,0.0,0.0,40.0,0,0
57.0,2,179532.47,9,2,1,1,0,0,0.0,0.0,40.0,1,0
42.0,4,403733.94,9,2,2,1,0,1,0.0,2001.9064,25.0,1,0
75.00497,5,113873.586,9,-1,3,0,0,1,0.0,0.0,40.0,1,0
26.0,4,239164.19,9,0,3,2,0,1,0.0,0.0,40.0,0,0
41.0,2,131659.39,12,2,6,1,0,0,0.0,0.0,35.0,1,0
21.0,4,189099.36,10,0,2,0,0,0,0.0,0.0,40.0,1,0
45.0,4,329108.4,5,-1,2,0,0,0,0.0,0.0,50.0,1,0
36.0,2,99013.35,9,2,3,-1,0,0,0.0,0.0,40.0,1,0
50.0,2,114251.625,10,2,7,1,0,0,0.0,0.0,40.0,1,0
26.0,4,210816.6,10,-1,6,2,0,1,0.0,0.0,38.0,1,0
30.0,4,116803.1,9,-1,2,2,1,1,0.0,0.0,40.0,1,0
41.0,4,209307.27,9,2,2,1,0,0,0.0,0.0,47.65904,1,0
79.78642,4,171387.11,9,2,3,1,0,0,0.0,0.0,10.0,1,0
21.0,4,93286.65,9,0,5,3,0,0,0.0,0.0,40.0,1,0
37.0,4,28409.383,10,0,3,0,0,0,0.0,0.0,40.0,1,0
51.0,5,30046.695,13,2,7,1,-1,0,0.0,0.0,55.0,0,0
41.0,4,162245.6,5,2,6,1,0,0,3804.68,0.0,41.202972,1,0
24.0,1,197056.34,9,0,3,3,-1,0,0.0,0.0,40.0,1,0
31.0,4,205090.6,10,2,4,1,0,0,0.0,0.0,40.0,1,0
32.0,4,135957.9,12,0,7,0,1,1,0.0,0.0,40.0,1,0
33.0,4,172288.05,8,0,3,0,0,0,0.0,0.0,58.790516,1,0
32.0,4,164268.45,9,2,1,1,0,0,0.0,0.0,45.0,1,0
48.0,5,27087.645,9,2,2,1,0,0,0.0,0.0,55.0,1,0
38.0,4,223308.11,11,2,5,1,0,0,0.0,0.0,40.0,1,0
70.00027,5,42688.64,9,2,3,1,0,0,0.0,0.0,20.0,1,0
47.0,4,116859.5,9,2,2,1,0,1,0.0,0.0,40.0,1,0
28.0,4,97263.984,8,2,3,1,0,0,0.0,0.0,40.0,1,0
23.0,4,190337.23,13,0,3,3,0,1,0.0,0.0,40.0,1,0
24.0,4,183630.56,9,0,3,0,0,1,0.0,0.0,40.0,1,0
54.0,4,262648.03,9,2,2,1,0,0,0.0,0.0,40.0,1,0
22.0,4,106375.13,10,2,6,3,0,1,0.0,0.0,40.0,1,0
19.0,4,36563.223,11,0,2,3,0,1,0.0,0.0,40.0,1,0
29.0,4,273176.28,8,-1,6,0,0,1,0.0,0.0,40.0,0,0
20.0,4,52607.086,9,0,2,3,0,0,0.0,0.0,25.0,1,0
44.0,3,209883.8,10,2,2,1,0,0,0.0,0.0,40.0,1,0
22.0,4,421312.28,13,0,3,3,0,1,0.0,0.0,40.0,1,0
21.0,4,278988.47,7,0,2,2,0,1,0.0,0.0,40.0,1,0
27.0,4,223985.5,13,0,3,3,0,1,0.0,0.0,35.0,1,0
25.0,4,196391.81,10,0,3,2,-1,1,0.0,0.0,40.0,0,0
23.0,4,175690.6,7,0,2,2,0,1,0.0,1740.0599,40.0,1,0
44.0,4,341554.7,10,-1,3,2,1,0,0.0,0.0,40.0,1,0
30.0,4,377394.06,10,2,2,1,0,0,0.0,0.0,18.0,1,0
23.0,4,133044.94,10,0,6,2,0,1,0.0,0.0,40.0,1,0
41.0,4,184502.3,6,2,3,1,0,0,0.0,0.0,40.0,1,0
60.0,4,29806.44,9,2,1,1,0,0,0.0,0.0,40.0,1,0
63.0,4,114988.12,13,-1,7,0,0,0,0.0,0.0,40.0,1,0
34.0,4,44592.617,9,2,3,1,0,0,0.0,0.0,60.0,1,0
19.0,4,214745.31,9,0,3,3,1,1,0.0,0.0,35.0,1,0
32.0,4,417443.4,10,0,3,0,1,1,0.0,0.0,40.0,1,0
23.0,4,392031.44,9,0,2,0,0,1,0.0,0.0,60.0,1,0
63.0,5,32485.674,10,2,1,1,0,0,0.0,0.0,55.0,1,0
43.0,4,456332.16,9,2,2,1,1,0,0.0,0.0,40.0,1,0
18.0,4,371190.94,9,0,2,0,0,0,0.0,0.0,30.0,1,0
25.0,1,143515.66,13,0,4,0,0,0,0.0,0.0,40.0,1,0
18.0,4,197506.11,9,0,3,3,0,0,0.0,0.0,30.0,1,0
30.0,4,178988.25,12,0,7,0,0,0,0.0,0.0,55.186954,1,0
21.0,4,32981.35,9,0,2,0,0,0,0.0,0.0,24.0,1,0
39.0,4,164889.12,9,-1,2,0,0,0,0.0,0.0,35.0,1,0
56.0,2,149062.92,14,2,7,1,0,0,0.0,0.0,35.0,1,0
36.0,5,403397.34,9,-1,2,2,1,0,0.0,0.0,40.0,1,0
66.0,4,69066.125,10,2,3,1,0,0,0.0,0.0,40.0,1,0
21.0,4,78213.19,9,0,7,3,0,0,0.0,0.0,40.0,1,0
36.0,4,174555.66,9,-1,3,0,1,0,0.0,0.0,40.0,1,0
26.0,6,153479.25,10,0,6,3,0,1,0.0,0.0,40.0,1,0
50.0,4,100915.69,9,2,2,1,0,0,0.0,0.0,48.0,1,0
19.0,4,319370.22,9,0,1,3,0,0,0.0,0.0,20.0,1,0
33.0,4,121029.375,13,0,3,0,0,0,0.0,0.0,60.0,1,0
19.0,4,99256.26,10,0,3,0,0,1,0.0,0.0,30.0,1,0
23.0,4,242887.84,12,0,7,0,0,0,0.0,0.0,50.0,1,0
17.0,4,162141.08,6,0,3,3,-1,1,0.0,0.0,35.0,1,0
22.0,4,342194.84,9,-1,3,0,0,1,0.0,0.0,40.0,0,0
30.0,2,141006.88,13,0,7,2,-1,1,0.0,0.0,40.0,0,0
57.0,4,154093.06,5,2,2,1,0,0,0.0,0.0,40.0,1,0
18.0,4,213207.38,9,0,2,3,0,0,0.0,0.0,25.0,1,0
24.0,1,83631.34,13,0,6,3,-1,1,0.0,0.0,40.0,0,0
73.0,5,54890.85,9,2,1,1,0,0,0.0,2030.6545,45.0,1,0
37.0,6,152884.9,9,2,3,1,0,0,0.0,0.0,43.0,1,0
29.0,4,258434.36,9,-1,6,0,0,1,0.0,0.0,50.0,1,0
34.0,2,340478.78,13,0,1,3,0,0,0.0,0.0,60.0,1,0
37.0,4,273447.12,13,0,3,0,0,0,0.0,0.0,50.544064,1,0
52.0,4,737906.5,14,-1,7,0,1,0,0.0,0.0,40.0,1,0
32.0,4,154215.5,10,2,5,1,0,0,0.0,0.0,50.0,1,0
33.0,4,311591.78,10,0,2,0,0,0,0.0,0.0,49.899418,1,0
18.0,4,140742.47,7,0,7,3,0,1,0.0,0.0,15.0,1,0
56.0,4,156057.61,10,2,2,1,0,0,0.0,0.0,40.0,1,0
45.0,4,185453.48,10,-1,7,2,0,1,0.0,0.0,40.0,1,0
23.0,4,153401.1,13,0,3,3,0,0,0.0,0.0,40.0,0,0
47.0,4,73201.58,9,2,2,1,0,0,0.0,0.0,30.0,0,0
37.0,2,206076.75,13,0,3,0,0,0,0.0,0.0,60.0,1,0
36.0,4,575954.0,9,0,3,2,1,1,0.0,0.0,40.0,1,0
24.0,4,160846.9,8,2,2,1,0,0,0.0,0.0,40.0,0,0
18.0,4,48065.086,9,0,3,3,0,1,0.0,0.0,38.0,1,0
24.0,4,355536.94,7,2,2,1,0,0,0.0,0.0,30.0,1,0
38.0,1,271607.78,11,2,7,1,0,0,0.0,0.0,50.0,1,0
58.0,4,187339.06,9,-1,3,0,0,1,0.0,0.0,40.0,1,0
28.0,1,165350.7,10,0,4,3,1,0,0.0,0.0,40.0,1,0
41.0,4,71238.375,9,2,2,1,0,1,0.0,0.0,40.0,1,0
17.0,4,110323.73,6,0,2,0,0,0,0.0,0.0,20.0,1,0
50.0,1,331501.8,9,2,2,1,0,0,0.0,0.0,40.0,1,0
31.0,4,194690.34,9,2,3,1,0,0,0.0,0.0,45.0,1,0
22.0,4,227239.36,9,0,3,2,0,0,0.0,0.0,40.0,1,0
40.0,4,227373.81,9,-1,2,2,0,1,0.0,0.0,30.0,0,0
49.0,4,161854.64,9,2,6,1,0,0,0.0,0.0,60.0,1,0
47.0,4,178491.9,10,-1,3,0,0,0,0.0,0.0,40.0,1,0
39.0,5,365371.8,7,2,2,1,0,0,0.0,0.0,58.045963,0,0
38.0,5,257216.8,6,-1,1,2,0,0,0.0,0.0,60.0,1,0
21.0,4,101482.266,10,0,3,3,0,1,0.0,0.0,40.0,1,0
35.0,1,173226.08,13,-1,7,3,0,0,0.0,0.0,48.0,0,0
53.0,4,139696.22,14,2,7,1,0,1,0.0,0.0,40.0,1,0
33.0,5,280524.97,9,2,1,1,0,0,0.0,0.0,48.0,1,0
44.0,4,27939.842,9,2,1,1,0,0,4933.1826,0.0,75.0,1,0
44.0,4,121626.49,6,0,3,0,0,0,0.0,0.0,40.0,1,0
25.0,4,204424.38,9,0,7,0,0,1,0.0,0.0,50.0,1,0
35.0,4,482802.53,10,2,2,1,0,0,0.0,0.0,50.0,1,0
34.0,5,241599.28,16,-1,7,0,0,1,0.0,0.0,45.0,1,0
23.0,4,290982.38,13,0,3,0,1,1,0.0,0.0,37.260113,1,0
24.0,4,437062.4,5,2,2,-1,-1,1,0.0,0.0,30.0,0,0
27.0,4,393997.75,9,0,2,0,1,0,0.0,0.0,69.74925,1,0
40.0,4,505475.62,7,2,3,1,1,0,0.0,0.0,50.0,1,0
40.0,4,174221.6,9,2,2,1,0,0,0.0,0.0,40.0,1,0
23.0,4,211108.22,10,0,2,0,0,0,0.0,0.0,30.0,0,0
25.0,4,352334.84,9,2,1,1,0,1,0.0,0.0,60.0,1,0
40.0,4,126217.8,7,0,7,0,0,0,0.0,0.0,40.0,1,0
41.0,5,204035.27,9,-1,3,0,1,0,0.0,0.0,40.0,1,0
43.0,1,21709.402,7,-1,2,3,-1,0,0.0,0.0,40.0,1,0
52.0,4,255898.08,9,-1,3,0,0,0,0.0,0.0,48.0,1,0
35.0,4,180097.03,10,-1,2,2,1,1,0.0,0.0,40.0,1,0
32.0,4,292651.16,9,2,2,1,0,0,0.0,0.0,35.0,1,0
32.0,4,130146.6,10,0,2,2,0,1,49985.88,0.0,35.0,1,0
45.0,4,152620.86,9,2,2,1,1,0,0.0,0.0,40.0,1,0
32.0,4,72923.17,11,2,7,1,0,1,0.0,0.0,40.0,1,0
20.0,4,29594.914,10,0,3,-1,0,0,0.0,0.0,52.97375,1,0
33.0,4,408079.6,4,0,2,-1,0,0,0.0,0.0,40.0,0,0
46.0,4,121221.875,9,2,3,1,0,0,0.0,0.0,40.0,1,0
23.0,4,232361.2,12,0,2,3,0,0,0.0,0.0,40.0,1,0
48.0,4,102950.79,9,-1,6,-1,1,1,0.0,0.0,42.0,1,0
30.0,4,124796.05,9,-1,6,0,0,1,0.0,0.0,40.0,1,0
23.0,4,388041.38,13,0,3,0,0,1,0.0,0.0,24.0,1,0
37.0,4,189469.78,9,2,2,1,0,0,0.0,0.0,40.0,1,0
24.0,4,272166.06,13,0,3,0,0,1,2347.3247,0.0,40.0,1,0
29.0,4,101828.82,9,0,7,0,1,1,0.0,0.0,40.0,1,0
41.0,4,213370.08,9,2,2,1,0,0,0.0,0.0,40.0,1,0
42.0,4,144393.84,10,-1,2,2,-1,1,0.0,0.0,40.0,0,0
47.0,4,175930.22,10,-1,3,0,0,1,0.0,0.0,40.0,1,0
17.0,4,155896.0,5,0,2,3,0,0,0.0,0.0,19.752237,1,0
66.00753,6,481841.28,10,2,1,1,0,0,0.0,0.0,29.32053,1,0
21.0,4,204166.25,9,0,2,3,0,0,0.0,0.0,40.0,1,0
23.0,1,227656.48,6,-1,3,-1,1,1,0.0,0.0,40.0,1,0
32.0,4,166156.66,9,-1,5,2,0,1,0.0,0.0,35.0,1,0
51.0,4,154973.27,10,0,2,3,0,0,0.0,0.0,40.0,1,0
23.0,4,301165.25,13,0,3,0,0,1,0.0,1670.1443,40.0,1,0
53.0,4,244231.56,2,-1,2,-1,0,1,0.0,0.0,40.0,0,0
25.0,4,285912.97,7,0,2,3,0,0,0.0,0.0,25.0,1,0
25.0,4,106482.81,10,2,7,1,-1,0,0.0,0.0,45.0,0,0
57.0,4,171225.81,8,-1,3,0,0,1,0.0,0.0,40.0,1,0
19.0,4,189953.36,10,0,7,3,0,1,0.0,0.0,23.449123,1,0
19.0,4,224110.7,8,0,1,3,1,0,0.0,0.0,20.0,1,0
57.0,4,248770.11,6,2,2,1,0,0,0.0,0.0,50.0,1,0
17.692814,4,181495.27,10,0,3,3,0,1,0.0,0.0,20.0,1,0
29.0,1,141345.86,9,0,3,2,1,1,0.0,0.0,40.0,1,0
31.0,4,100636.555,10,0,2,3,-1,0,0.0,0.0,40.0,1,0
43.0,4,175983.36,9,-1,3,3,0,0,0.0,0.0,40.0,1,0
21.0,4,95955.37,7,0,3,3,-1,0,0.0,0.0,40.0,1,0
35.0,4,184872.78,11,-1,1,-1,0,1,0.0,0.0,35.0,1,0
27.0,4,199599.62,13,2,6,1,0,0,0.0,0.0,40.0,1,0
29.0,4,144590.97,13,2,7,1,0,0,0.0,0.0,50.0,1,0
22.0,4,254132.89,9,0,3,3,0,0,0.0,0.0,40.0,0,0
26.0,4,213807.83,10,0,2,0,0,0,0.0,0.0,50.0,1,0
40.0,1,142756.27,10,0,4,2,0,0,0.0,0.0,40.0,0,0
