estimate_of_risk,months_since_first_trade,months_since_last_trade,average_duration_of_resolution,number_of_satisfactory_trades,nr_trades_insolvent_for_over_60_days,nr_trades_insolvent_for_over_90_days,percentage_of_legal_trades,months_since_last_illegal_trade,maximum_illegal_trades_over_last_year,maximum_illegal_trades,nr_total_trades,nr_trades_initiated_in_last_year,percentage_of_installment_trades,months_since_last_inquiry_not_recent,nr_inquiries_in_last_6_months,nr_inquiries_in_last_6_months_not_recent,net_fraction_of_revolving_burden,net_fraction_of_installment_burden,nr_revolving_trades_with_balance,nr_installment_trades_with_balance,nr_banks_with_high_ratio,percentage_trades_with_balance,cond
69.0,306.4641,4.0,130.5179,27.0,0.0,0.0,98.778625,27.693739,6.0,6.0,29.000418,1.0,28.38562,7.0,0.0,0.0,18.0,-8.0,6.941422,2.0,1.0,68.548775,0.0
-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,0.0
72.0,224.01553,20.0,107.00513,24.785194,1.0,0.0,88.0,53.61978,6.0,4.0,31.0,0.0,24.0,3.0,2.0,2.0,43.846325,-8.0,7.0,2.0,1.0,75.0,0.0
87.0,247.36784,5.0,104.8289,18.0,0.0,0.0,100.0,-7.0,7.0,8.0,34.0,1.0,34.226986,0.0,0.0,0.0,9.90916,-8.0,5.080871,1.0,0.0,90.41586,0.0
71.0,235.65149,6.471903,81.10437,22.0,0.0,0.0,100.0,-7.0,7.0,8.0,21.0,1.0,56.398872,8.38107,0.0,0.0,69.98938,75.96276,3.0,3.0,0.0,100.0,0.0
64.937195,131.41786,5.0,61.335724,23.0,0.0,0.0,100.0,-7.0,7.0,8.0,26.057594,1.0,22.0,2.0,1.0,1.0,63.72663,76.458015,4.0,2.4017386,2.0,51.703476,0.0
-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,0.0
76.0,243.49306,17.0,121.199615,20.0,0.0,0.0,96.0,-7.0,4.0,6.0,22.0,0.0,24.0,0.0,1.0,1.0,8.0,-8.0,2.0,1.0,0.0,39.515553,0.0
76.86067,254.76114,6.877664,122.64089,16.183102,1.0,1.0,95.0,77.33994,6.0,2.0,21.0,1.0,38.0,0.0,1.0,1.0,4.0,-8.0,1.6835726,1.0,0.0,50.0,0.0
75.87416,192.72646,28.466354,92.54709,39.21339,0.0,0.0,100.0,-7.0,7.0,8.0,25.0,0.0,20.0,2.0,1.0,1.0,69.01273,44.394787,3.0,3.0,0.0,75.0,0.0
74.0,31.054901,2.0,-6.07541,11.055076,0.0,0.0,100.0,-7.0,7.0,8.0,14.903953,3.0,25.64451,0.0,4.0,3.0075064,15.0,100.0,4.0,2.0,0.0,67.0,0.0
-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,0.0
-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,0.0
65.0,123.11942,1.0,61.473354,24.0,0.0,0.0,97.0,10.85067,6.0,6.0,32.0,8.680012,-9.0,1.0,3.0,3.0,23.068369,-8.0,8.132061,-8.0,2.0,44.212124,0.0
81.0,272.59106,5.0,83.41275,41.58989,0.0,0.0,100.0,-7.0,7.0,8.0,53.710995,2.0,39.0,4.0,1.0,1.0,6.0,93.23594,5.0,4.0,0.0,47.40456,0.0
79.0,205.97212,2.0,71.09485,21.0,0.0,0.0,100.0,-7.0,7.0,8.0,23.0,2.0,25.0,1.0,2.0,2.0,20.696129,88.74474,1.0,3.0,0.0,100.0,0.0
81.0,161.99184,2.0,73.99571,24.0,0.0,0.0,100.0,-7.0,7.0,8.0,30.641253,2.0,46.29961,0.0,3.0,3.0,52.45964,58.747967,4.0,3.0,0.0,96.8444,0.0
68.42922,178.55469,4.0,102.1402,22.082869,0.0,0.0,92.0,39.95395,6.0,6.0,24.128977,1.0,50.433754,1.5649906,1.0,1.0,55.051,86.99835,3.0,6.683236,0.0,91.25103,0.0
89.734436,437.07764,23.211603,186.37886,11.009858,0.0,0.0,100.0,-7.0,7.0,8.0,7.0,0.0,-9.0,-9.0,0.0,0.0,4.0,-8.0,3.0,-8.0,0.0,50.0,0.0
63.0,142.43802,3.0,90.0,72.057686,1.7730447,2.0,100.0,-7.0,6.0,8.0,14.0,5.830099,18.756952,0.0,5.2751145,5.0,5.8956637,-8.0,4.0,4.0,0.0,33.0,0.0
91.26078,181.46121,24.537165,108.19708,13.0,0.0,0.0,100.0,-7.0,7.0,8.0,14.0,0.0,29.474901,13.374697,0.0,0.0,2.4569216,-8.0,4.0,1.0,0.0,71.0,0.0
63.0,71.33724,6.0,4.0476313,19.0,0.0,0.0,91.0,16.834702,6.0,6.0,19.243835,5.9789724,47.0,0.0,1.0,1.0,70.751724,87.926636,3.0,4.0,2.0,75.0,0.0
86.0,212.42998,28.152777,100.02708,25.0,0.0,0.0,100.0,-7.0,7.0,8.0,27.0,0.0,24.0,-8.0,0.0,0.0,2.0,-8.0,1.0,1.0,0.0,18.631626,0.0
85.345795,298.26483,5.0,88.47976,14.0,0.0,0.0,100.0,-7.0,7.0,8.0,7.0,2.0,18.699362,0.0,2.0,2.0,2.0,-8.0,2.0,1.0,0.0,40.406113,0.0
71.564644,255.2704,3.0,84.0,33.0,0.0,0.0,93.0,51.582886,6.0,6.0,33.0,2.0,18.0,9.584736,0.0,0.0,34.339054,68.31481,12.177744,1.0,1.0,73.11993,0.0
-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,0.0
68.89767,94.83768,2.0,44.564857,12.067312,0.0,0.0,78.93181,33.137627,6.0,6.0,15.0,4.929896,1.7973667,0.0,1.0,1.0,4.1202555,-8.0,3.1691144,1.0,0.0,67.0,0.0
79.58832,235.28139,15.0,86.0,32.247997,0.0,0.0,100.0,-7.0,7.0,8.0,29.0,0.0,20.0,0.0,1.0,1.0,6.0,-8.0,3.0,1.0,0.0,31.869707,0.0
70.0,324.986,10.0,106.20499,27.340065,1.0,1.0,100.0,-7.0,6.0,8.0,29.397514,0.0,39.214077,0.0,1.0,1.0,41.537064,3.8353827,5.0,4.0,2.0,64.0,0.0
84.0,173.99562,6.0,76.790344,11.0,0.0,0.0,100.0,-7.0,7.0,8.0,14.0,1.0,18.0,3.0,1.0,1.0,0.0,-8.0,1.0,-8.0,0.0,73.0,0.0
81.0,287.89285,11.0,90.73641,34.190945,0.0,0.0,100.0,-7.0,7.0,8.0,56.012714,1.0,61.41394,3.2470224,1.0,1.0,0.0,50.75544,1.0,3.0,0.0,40.0,0.0
77.0,168.11632,16.0,68.29766,27.0,0.0,1.0,100.0,-7.0,4.0,8.0,25.0,0.0,33.0,0.0,0.0,0.0,18.0,-8.0,7.0,2.0,0.0,71.0,0.0
88.20428,330.64218,5.0,122.70237,31.0,0.0,0.0,100.0,-7.0,7.0,8.0,27.0,3.0,35.40111,-9.0,0.0,0.0,0.0,95.47031,2.0,4.0,0.0,67.0,0.0
76.0,119.48728,6.0,45.60857,3.2888095,0.0,0.0,100.0,-7.0,7.0,8.0,7.501486,2.0,25.0,0.0,0.0,0.0,81.93154,-8.0,3.0,1.0,0.0,100.0,0.0
85.0,132.3067,3.8541741,82.06335,22.0,0.0,0.0,100.0,-7.0,7.0,8.0,32.3043,2.0,33.056454,0.0,2.0765154,2.0,20.0,-8.0,1.0,-8.0,0.0,25.0,0.0
73.0,141.85892,5.0,68.0,38.48224,0.0,0.0,100.0,-7.0,7.0,8.0,34.042667,2.0,50.0,2.0,2.0,2.0,18.644426,94.45215,7.1987624,2.0,0.0,63.018402,0.0
82.0,200.67952,18.190813,87.943985,13.0,0.0,0.0,100.0,-7.0,7.0,8.0,18.0,1.0,35.0,-9.0,0.0,0.0,20.0,38.096233,2.0,1.0,0.0,88.14832,0.0
89.0,214.10056,5.0,96.0,19.0,0.0,0.0,100.0,-7.0,7.0,8.0,16.498814,1.0,13.0,-7.0,0.0,0.0,-9.0,-8.0,-2.417746,1.0,0.0,-1.0528736,0.0
85.0,425.42706,6.0,304.75818,15.0,0.0,0.0,100.0,-7.0,7.0,8.0,16.0,1.0,36.308598,0.0,1.0,1.0,13.5071335,65.21127,5.0,2.0,0.0,60.0,0.0
86.0,175.1429,6.0,85.56118,14.0,0.0,0.0,100.0,-7.0,7.0,8.0,13.377298,1.0,31.0,14.795225,0.0,0.0,0.0,80.798386,1.0,2.0,0.0,68.54532,0.0
66.0,310.8697,3.0,98.80902,13.474255,0.0,0.0,91.6141,73.6365,6.0,6.0,13.0,1.0,17.022036,-7.0,2.0,2.0,53.15951,126.1262,9.0,2.0,1.0,100.0,0.0
75.34284,215.72136,4.0,88.65801,41.850403,0.0,0.0,100.0,-7.0,7.0,8.0,48.63511,1.0,21.0,0.0,5.0,4.4222217,71.549034,51.1165,10.325979,2.0,2.0,86.0,0.0
73.50722,140.94075,8.393478,98.20298,18.0,0.0,0.0,100.0,-7.0,7.0,8.0,28.0,1.0,35.0,1.0,4.0,4.9843736,4.0,-8.0,3.0,1.0,0.0,64.0,0.0
67.945816,96.55418,7.0,44.61991,8.166139,2.7038295,2.0,81.752464,39.805515,6.0,2.0,6.5309086,2.0,32.476482,1.0,1.0,1.0,54.535435,82.40458,2.0,3.0,0.0,83.0,0.0
79.0,97.86764,18.730703,65.0,37.665154,0.0,0.0,100.0,-7.0,7.0,8.0,42.538834,0.0,24.0,0.0,1.0,1.0,5.0,-6.2999616,5.0,3.0,0.0,50.0,0.0
-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,0.0
80.0,185.87161,23.390032,80.784744,10.0,1.0,0.0,90.179306,22.680286,6.0,5.0,12.0,0.0,67.910065,0.0,0.0,0.0,2.0,-8.0,1.0,1.0,0.0,50.0,0.0
92.50234,230.96246,3.0,94.87826,11.122553,0.0,0.0,100.0,-7.0,7.0,8.0,5.0,1.0,30.0,23.641455,0.0,0.0,2.0,-8.0,1.0,1.0,0.0,29.440607,0.0
85.0,440.80353,36.363815,117.18839,36.79812,0.0,0.0,100.0,-7.0,7.0,8.0,34.51584,0.0,8.819181,2.0,1.0,1.0,0.4465116,-8.0,1.0,1.0,0.0,-9.0,0.0
68.0,175.60867,3.0,65.64475,15.0,2.0,1.0,94.0,23.437262,6.0,5.0,15.486102,4.0,42.0,5.0,0.0,0.0,30.669487,-8.0,5.6456366,1.0,2.0,78.73405,0.0
77.0,272.2409,9.0,80.0,43.447292,0.0,0.0,100.0,-7.0,7.0,8.0,46.918808,2.0,25.0,3.0,2.0,2.0,24.724491,-8.0,16.143057,1.0,2.0,71.0,0.0
69.0,231.13885,7.0,92.0,31.0,0.0,0.0,90.919044,3.1379817,4.0,6.0,33.0,1.0,25.0,0.0,0.0,0.0,36.20192,59.012856,4.0,4.0,0.0,56.0,0.0
69.0,199.38725,2.0,71.01632,50.898582,0.0,0.0,100.0,-7.0,7.0,8.0,58.334038,10.489463,17.0,0.0,3.0,3.0,19.0,86.92317,21.643627,5.0,1.0,45.082935,0.0
84.11725,150.79698,15.0,90.0,37.282803,0.0,0.0,96.0,24.735075,6.0,6.0,34.824364,0.0,33.0,-8.0,0.0,0.0,0.0,26.146149,-9.0,4.0,0.0,40.0,0.0
70.14596,162.68341,4.0,71.98865,40.0,0.0,0.0,100.0,23.647606,6.0,6.0,40.88544,2.0,42.0,8.740722,0.0,0.0,24.124504,-8.0,5.0,1.0,0.0,60.784737,0.0
73.0,209.89087,22.728203,91.47014,51.35286,0.0,0.0,100.0,-7.0,7.0,8.0,50.04818,0.0,21.0,3.0,1.0,1.0,37.890854,69.11101,13.850798,3.0,3.0,67.0,0.0
72.0,230.58527,3.0,86.75007,13.304119,0.0,0.0,100.0,-7.0,7.0,8.0,9.0,2.0,0.030429645,2.0,2.0,1.0,30.650608,-8.0,2.0,-4.158143,0.0,53.93846,0.0
86.0,343.34973,6.0,119.74976,19.0,0.0,0.0,100.0,-7.0,7.0,8.0,18.0,1.0,34.50122,0.0,0.0,0.0,13.0,82.32212,4.0,2.0,0.0,57.0,0.0
89.0,191.36655,59.64675,84.0,18.0,0.0,0.0,100.0,-7.0,7.0,8.0,20.0,0.0,37.314682,8.68855,0.0,0.0,3.0,-8.0,1.0,1.0,0.0,33.0,0.0
84.0,200.95325,10.0,86.63727,21.0,0.0,0.0,100.0,-7.0,7.0,8.0,23.0,1.0,38.164673,-8.0,0.0,0.0,22.312353,85.0,3.0,1.0,0.0,75.0,0.0
79.0,66.84007,5.0,82.263756,24.0,0.0,0.0,96.0,-9.0,6.0,6.0,24.086939,3.0,27.0,16.087547,0.0,0.0,19.161753,59.123676,2.0,2.0,0.0,67.0,0.0
76.0,213.52571,22.450102,74.0,21.0,0.0,0.0,100.0,-7.0,7.0,8.0,22.0,0.0,49.334743,5.0055857,0.0,0.0,52.005474,-8.0,2.0,2.0,1.0,73.0,0.0
74.0,130.46806,5.0,62.66576,29.0,0.0,0.0,100.0,-7.0,7.0,8.0,31.823019,2.0,38.0,0.0,4.0,3.0,82.91845,91.57905,1.0,3.0,1.0,100.0,0.0
78.55889,281.508,1.0,65.55809,28.0,0.0,0.0,100.0,-7.0,7.0,8.0,30.56679,1.0,11.463345,1.0,1.0,1.0,39.771236,-8.0,3.0,-8.0,1.0,36.39077,0.0
89.0,265.23682,55.40996,155.4924,15.0,0.0,0.0,100.0,-7.0,7.0,8.0,29.0,0.0,25.0,4.0,1.0,1.0,5.0,-8.0,2.0,-8.0,0.0,57.0,0.0
70.0,173.2682,2.0,72.0,12.0,0.0,0.0,79.56854,34.044544,6.0,6.0,13.94874,2.0,14.0,0.0,1.0,1.0,68.07591,93.04691,2.0,1.0,1.0,42.857105,0.0
77.0,139.06601,2.0,68.333786,38.034805,0.0,0.0,100.0,-7.0,7.0,8.0,49.622105,2.0,54.23873,0.0,1.0,1.0,5.6785336,20.725277,3.0,6.0,0.0,83.71484,0.0
84.734924,241.59082,6.0,86.11139,28.0,0.0,0.0,94.47558,61.464794,6.0,6.0,32.171738,2.0,55.745777,-9.0,0.0,0.0,5.0,64.5219,2.0,2.0,0.0,55.088417,0.0
71.0,340.36624,6.0,137.44199,63.906654,2.7411106,2.333483,92.0,32.918404,6.0,6.0,77.61437,3.0,19.0,1.0,3.0,3.0,4.0,73.073456,4.0,3.0,1.0,51.339607,0.0
68.0,232.8748,9.0,67.778244,8.97911,1.0,1.0,100.0,-7.0,7.0,8.0,6.2318335,1.0,20.0,-7.0,1.0,1.0,31.478622,90.0,5.0,1.0,1.0,94.47034,0.0
88.0,231.51564,2.0,113.18605,25.541756,0.0,0.0,100.0,-7.0,7.0,8.0,24.0,1.0,20.0,4.849512,1.0,1.0,3.0,-8.0,9.0,-8.0,0.0,50.0,0.0
91.0,265.5817,11.0,86.78919,15.0,0.0,0.0,100.0,-7.0,7.0,8.0,19.0,1.0,15.0,11.70136,0.0,0.0,3.0,68.83292,2.0,1.0,0.0,29.93313,0.0
61.0,345.23407,4.0,124.19956,39.14032,0.0,0.0,97.03493,1.0,6.0,6.0,40.086533,6.0,1.6949848,-8.0,2.0,3.0,43.015926,-8.0,9.0,1.0,2.311941,62.269043,0.0
69.0,143.01872,5.0,58.467636,47.20635,1.8506296,1.0,96.0,-9.0,6.0,6.0,42.0,3.0,29.578775,1.4320936,1.0,1.0,45.76364,69.085815,9.630177,5.0,3.0,80.0,0.0
67.23556,173.4773,2.0,68.94293,32.65993,0.0,0.0,97.21673,23.803436,6.0,6.0,32.35024,5.0,23.0,0.0,2.0,2.0,31.597467,94.52228,5.0,2.0,3.0,52.88379,0.0
77.0,222.35652,16.544796,94.65448,18.0,0.0,0.0,100.0,-7.0,7.0,8.0,12.653909,0.0,20.0,2.0,1.0,1.0,45.476925,-8.0,3.0,2.0,1.0,67.0,0.0
-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,0.0
77.0,111.84552,2.0,41.514687,11.099322,0.0,0.0,100.0,-7.0,7.0,8.0,10.4926605,2.0,8.959823,0.0,2.0,2.0,10.249656,-8.0,2.0,1.0,0.0,33.0,0.0
82.69085,219.93825,4.4888773,68.0,39.49893,0.0,0.0,100.0,-7.0,7.0,8.0,42.0,3.3299823,15.0,0.0,2.0,2.0,9.882595,-8.0,1.0,1.2906938,1.0,23.878489,0.0
-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,0.0
89.0,186.16154,22.81296,82.39193,26.265957,0.0,0.0,100.0,-7.0,7.0,8.0,33.0,0.0,20.45281,12.45958,0.0,0.0,2.0,-8.0,1.4127201,1.0,0.0,11.952474,0.0
56.691826,327.75165,3.0,90.0,12.0,0.0,0.0,80.11848,7.372111,4.0,6.0,16.0,1.0,26.701681,0.0,1.0,1.0,39.687805,86.60372,6.0,2.0,0.0,71.0,0.0
63.90515,262.57013,4.3536663,115.29117,20.0,0.0,0.0,90.72495,12.255963,6.0,6.0,23.72949,1.0,38.0,20.751724,0.0,0.0,68.456215,82.713684,8.0,2.0,2.0,100.0,0.0
75.0,161.42091,2.0,75.54765,14.0,1.0,1.0,100.0,-7.0,7.0,8.0,20.0,1.0,32.0,1.0,0.0,0.0,1.0,-8.0,1.0,1.0,0.0,52.078075,0.0
65.0,136.65948,3.0,54.97572,22.0,0.0,0.0,88.0,2.9838748,4.0,6.0,26.0,5.0,21.0,0.0,1.0,1.0,20.987198,-8.0,3.0,1.0,0.0,33.0,0.0
84.0,260.544,3.0,116.58546,14.663802,0.0,0.0,100.0,-7.0,7.0,8.0,7.0,1.0,16.486074,0.0,0.0,0.0,24.478827,94.107796,3.0,2.0,0.0,58.904293,0.0
75.0,321.9006,20.0,109.24561,14.0,1.0,1.0,89.759056,38.822117,6.0,4.0,15.0,0.0,24.0,-7.0,0.0,0.0,33.486412,-8.0,2.0,2.0,0.0,100.0,0.0
81.0,257.20407,15.391791,77.0,13.0,0.0,0.0,100.0,-7.0,7.0,8.0,14.0,0.0,31.471743,0.0,1.0,1.0,15.0,69.14173,2.0,2.361572,0.0,50.004513,0.0
82.65572,371.894,5.0,118.05204,40.512856,0.0,0.0,100.0,-7.0,7.0,8.0,23.0,1.0,11.822761,8.04631,0.0,0.0,6.0,-8.0,2.0,2.0,0.0,18.25362,0.0
89.0,190.55708,31.275318,92.0,8.235137,0.0,0.0,100.0,-7.0,7.0,8.0,4.586507,0.0,-1.1212487,-7.0,0.0,0.0,1.0,-8.0,1.0,1.0,0.0,57.0,0.0
63.98543,134.79005,2.0,65.0,38.319767,1.0,1.0,84.08314,13.184161,4.0,5.0,48.738213,4.0932183,27.993614,0.0,2.0,2.0,23.0,-8.0,4.0,3.0,4.0,33.0,0.0
79.377144,246.97278,2.0,75.17249,13.0,0.0,0.0,100.0,-7.0,7.0,8.0,13.0,3.0,40.0,-7.0,0.0,0.0,30.764341,-8.0,2.0,3.0,0.0,82.38344,0.0
68.0,195.48813,9.0,71.81479,25.0,0.0,0.0,100.0,-7.0,7.0,8.0,23.636953,2.0,30.800447,10.956436,0.0,0.0,54.24026,-8.0,6.0,2.0,7.6308055,46.745495,0.0
88.0,186.69266,24.754868,109.88645,27.0,0.0,0.0,100.0,-7.0,7.0,8.0,40.46498,0.0,13.0,2.0,1.0,1.0,0.0,-8.0,2.0,1.0,0.0,29.857035,0.0
-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,0.0
74.0,325.08322,1.0,90.55785,26.0,0.0,0.0,89.0,13.732374,6.0,6.0,32.0,1.0,18.0,0.0,0.0,0.0,27.495796,57.411976,8.0,3.0,0.0,63.595253,0.0
77.0,244.18655,14.0,144.97069,11.361537,1.0,0.0,78.88715,31.940521,6.0,4.464491,7.0483,1.0,-9.0,0.0,1.0,1.0,33.309177,-8.0,2.0,1.0,0.0,37.851532,0.0
69.0,315.49823,182.44714,138.18109,15.0,1.0,1.0,80.62617,6.262681,6.0,2.0,16.51172,0.0,21.66984,19.961859,0.0,0.0,26.45909,-8.0,3.0,2.0,0.0,75.0,0.0
68.0,92.58871,5.0,47.9947,19.0,0.0,0.0,100.0,-7.0,7.0,8.0,17.0,0.0,43.0,14.613196,0.0,0.0,71.48083,65.219666,8.0,3.0,4.8745766,100.0,0.0
84.0,153.86804,2.0,41.219967,12.842272,0.0,0.0,100.0,-7.0,7.0,8.0,17.0,5.0,33.0,1.0,3.0,3.0,14.0,93.5724,3.0,1.0,0.0,67.0,0.0
79.0,317.4928,26.566578,168.67914,25.0,0.0,0.0,100.0,-7.0,7.0,8.0,29.107069,0.0,67.734146,3.0,2.0,2.0,2.0,23.907766,2.0,6.0,0.0,70.71408,0.0
66.934135,98.77145,6.0,53.427464,34.860878,0.0,0.0,100.0,-7.0,7.0,8.0,42.0,4.0,52.949917,0.0,4.0,4.0,64.06083,87.87917,4.7768645,11.318963,4.079556,75.0,0.0
85.0,314.08118,6.0,116.42438,12.0,0.0,0.0,100.0,-7.0,7.0,8.0,13.029197,1.0,39.0,0.0,0.0,0.0,18.0,-8.0,3.0,1.0,0.0,100.0,0.0
-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,0.0
66.0,107.676025,4.0,62.42412,32.377247,0.0,0.0,97.0,-7.0,6.0,6.0,33.0,1.0,11.0,0.0,1.0,1.0,69.003105,82.52023,7.699762,2.0,6.101774,60.0,0.0
73.0,255.45413,-9.0,58.24934,19.333435,0.0,0.0,100.0,-7.0,7.0,8.0,28.0,2.0,29.478777,0.0,1.0,1.0,31.444994,53.610123,5.0,2.0,3.123312,56.155434,0.0
86.0,242.46135,2.0,80.0,28.0,0.0,0.0,100.0,-7.0,7.0,8.0,36.78392,1.0,54.623848,0.0,1.0,1.0,6.986727,-8.0,4.0,-8.0,0.0,81.90694,0.0
61.60254,175.14233,3.0,65.70464,24.0,0.0,0.0,90.0,2.2682917,4.0,6.0,26.0,2.0,45.0,13.196136,0.0,0.0,48.90713,62.53249,2.0,4.0,0.0,67.0,0.0
85.0,335.81934,6.0,72.40213,39.637367,0.0,0.0,100.0,-7.0,7.0,8.0,43.229942,1.0,20.613811,0.0,0.0,0.0,8.0,72.81077,3.0,1.0,0.0,41.38798,0.0
86.0,191.97673,1.1921953,95.09972,12.0,0.0,0.0,100.0,-7.0,7.0,8.0,3.9517255,2.0,36.0,2.0382261,1.0,1.0,8.040292,-8.0,2.0,1.0,0.0,100.0,0.0
67.0,132.94516,28.064941,52.80625,10.435841,1.0,0.0,87.29183,3.0,4.0,5.0,5.0,0.0,38.467716,0.0,0.0,0.0,42.22912,-8.0,2.0,1.0,0.0,67.0,0.0
57.899372,163.94765,8.1719055,66.15935,34.24534,0.0,0.0,96.0,13.867663,6.0,6.0,33.199123,1.0,14.426614,19.960287,0.0,0.0,68.16426,55.61101,11.319452,2.0,7.7341094,66.34745,0.0
76.724945,127.393456,5.0,56.776897,19.0,0.0,0.0,100.0,-7.0,7.0,8.0,18.0,3.0,34.096878,0.0,0.0,0.0,29.445303,64.01727,3.0,4.0,0.0,60.0,0.0
-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,0.0
89.0,192.30261,17.0,107.281204,15.0,0.0,0.0,100.0,-7.0,7.0,8.0,23.0,0.0,19.0,0.0,0.0,0.0,16.0,-8.0,1.149588,1.0,0.0,50.0,0.0
64.88462,90.57084,3.0,48.25219,36.079407,1.0,0.0,93.0,17.101494,6.0,5.0,37.0,4.0,47.0,10.128544,0.0,0.0,13.0,126.39568,5.0,3.0,0.0,71.0,0.0
84.0,132.02336,4.0,64.29787,36.09958,0.0,0.0,100.0,-7.0,7.0,8.0,39.670555,4.0,58.040226,0.0,2.0,2.0,13.0,-0.67671055,2.0,6.0,0.0,73.50094,0.0
67.0,166.76234,4.0,46.994087,2.7274587,0.0,0.0,100.0,-7.0,7.0,8.0,6.93234,3.0,18.234716,0.0,2.0,2.0,110.34961,-8.0,2.0,-9.0,1.0,100.0,0.0
28.744717,174.49757,12.506206,90.30684,22.0,1.8801838,1.0,92.0,-7.0,4.0,6.0,22.0,1.0,67.53026,-7.0,2.0,2.0,51.663853,-8.0,1.0,1.0,-3.0865974,80.0,0.0
62.532074,266.29233,10.0,83.21656,29.0,3.0,2.0,92.0,5.0018053,0.0,4.965639,40.054775,1.0,39.685703,0.0,3.0,3.0,30.641449,-8.0,3.0,2.0,1.0,42.542076,0.0
78.89856,310.32944,4.0,89.50725,30.0,0.0,0.0,100.0,-7.0,7.0,8.0,36.804123,6.0,24.0,0.0,2.0,2.0,20.0,-8.0,7.0,1.0,0.0,50.0,0.0
87.0,400.89984,25.564112,149.76115,17.724874,0.0,0.0,100.0,-7.0,7.0,8.0,18.82588,0.0,30.04141,-9.0,0.0,0.0,3.0,-8.0,2.8729584,1.0,0.0,50.0,0.0
86.0,151.6186,17.0,86.8022,22.610025,0.0,0.0,100.0,-7.0,7.0,8.0,22.0,0.0,27.0,3.0,2.0,2.0,27.383303,-8.0,2.0,2.0,0.0,44.0,0.0
89.0,411.22336,9.0,110.91516,12.626743,0.0,0.0,100.0,-7.0,7.0,8.0,12.0,1.0,27.0,0.0,0.0,0.0,6.0,78.736435,1.0,1.0,0.0,36.727345,0.0
88.0,141.4336,22.066376,81.71477,9.0,0.0,0.0,100.0,-7.0,7.0,8.0,5.655973,0.0,38.0,0.0,0.0,0.0,9.730295,77.85663,1.0,1.3741128,0.0,67.0,0.0
82.0,175.21765,5.0,71.909035,20.677431,0.0,0.0,100.0,-7.0,7.0,8.0,23.0,2.0,30.0,0.0,1.0,1.0,5.0,76.5022,3.0,3.0,0.0,63.0,0.0
75.0,141.1232,4.0,60.245075,46.38368,1.0,0.0,97.0,5.8177195,6.0,4.0,42.365772,6.0,-9.0,2.3243053,0.0,0.0,2.0,-8.0,3.0,1.0,0.0,17.111467,0.0
70.0,216.84067,6.0,71.145935,16.0,0.0,0.0,100.0,-7.0,7.0,8.0,17.0,2.0,37.880333,0.0,1.0,1.0,72.27807,94.86978,2.0,3.0,1.0,86.65364,0.0
69.0,124.332695,20.0,66.73419,19.0,0.0,0.0,97.0,66.07669,6.0,6.0,13.238643,0.0,24.0,0.0,1.0,1.0,65.8096,58.56939,5.0,2.0,1.0,50.0,0.0
