estimate_of_risk,months_since_first_trade,months_since_last_trade,average_duration_of_resolution,number_of_satisfactory_trades,nr_trades_insolvent_for_over_60_days,nr_trades_insolvent_for_over_90_days,percentage_of_legal_trades,months_since_last_illegal_trade,maximum_illegal_trades_over_last_year,maximum_illegal_trades,nr_total_trades,nr_trades_initiated_in_last_year,percentage_of_installment_trades,months_since_last_inquiry_not_recent,nr_inquiries_in_last_6_months,nr_inquiries_in_last_6_months_not_recent,net_fraction_of_revolving_burden,net_fraction_of_installment_burden,nr_revolving_trades_with_balance,nr_installment_trades_with_balance,nr_banks_with_high_ratio,percentage_trades_with_balance,is_at_risk
79.0,312.8424,2.0,74.0,36.648407,0.0,0.0,100.0,-7.0,7.0,8.0,35.119152,5.9873986,41.651436,0.0,5.9411297,4.894092,5.9272084,-8.0,2.4856756,2.0,0.0,33.0,0.0
80.0,306.91446,22.88685,115.585335,25.0,0.0,0.0,100.0,-7.0,7.0,8.0,25.0,0.0,17.0,18.024033,0.0,0.0,44.915718,52.300556,5.025459,2.0,1.0,60.590023,0.0
76.69549,129.10323,2.0,41.840454,27.583069,0.0,0.0,100.0,-7.0,7.0,8.0,30.0,3.0,18.0,-7.0,0.0,0.0,17.0,81.3889,7.034064,3.0,0.0,60.0,0.0
69.0,260.27475,12.0,80.0,22.0,3.038505,2.1646721,86.0,7.70283,4.0,5.0,28.0,0.6997851,21.281034,0.0,0.0,0.0,15.0,-8.0,1.0,-8.0,0.0,14.538071,0.0
85.0,370.88425,4.0,90.92243,32.0,0.0,0.0,100.0,-7.0,7.0,8.0,34.49917,2.7041326,42.804333,0.0,4.0,4.388909,5.0,-8.0,3.0,4.0,0.0,69.99799,0.0
63.547604,269.75238,8.0,93.113884,37.399193,0.0,0.0,100.0,-7.0,7.0,8.0,46.227592,5.3673263,22.0,0.0,2.0,2.0,28.889626,95.480545,12.226302,4.0,2.0,59.214123,0.0
65.0,313.59235,3.6220393,83.0,19.0,0.0,0.0,88.0,31.100428,6.0,6.0,19.0,2.0,21.0,1.3501364,1.0,2.0,93.18115,53.64254,6.0,2.0,3.641324,61.37208,0.0
91.37822,223.20189,142.95435,228.10413,5.7203817,0.0,0.0,100.0,-7.0,7.0,8.0,13.0,0.0,-3.25134,-9.0,0.0,0.0,2.0,-8.0,1.0,-8.0,0.0,13.8765955,0.0
59.929417,135.50523,4.0,29.43661,5.3376474,1.0,0.0,73.29423,7.3669977,4.0,5.0,8.0,1.0,25.243864,12.854866,0.0,0.0,40.569393,85.53085,1.0,2.0,0.0,100.0,0.0
82.0,180.07362,23.51992,76.0,12.0,0.0,0.0,100.0,-7.0,7.0,8.0,9.0,0.0,18.602123,-8.0,0.0,0.0,33.68667,-8.0,5.0,1.0,0.0,74.81615,0.0
70.73659,204.47621,2.0,107.8397,14.0,1.0,0.0,84.78886,20.379889,6.0,2.2974775,14.0,2.0,67.35836,4.0,2.0,3.0,76.11582,45.860733,1.0,1.0,1.0,100.0,0.0
90.60674,481.1825,17.726404,177.14038,15.0,0.0,0.0,100.0,-7.0,7.0,8.0,14.0,0.0,22.452045,0.0,0.0,0.0,0.0,-8.0,2.0,-8.0,0.0,40.0,0.0
72.0,289.07907,2.0,64.7208,46.91686,0.0,0.0,100.0,20.797312,6.0,7.8946824,47.834743,6.9229674,10.522324,0.0,0.0,0.0,6.0,-8.0,7.0,2.0,0.0,37.795197,0.0
64.0,218.87334,3.0,76.85713,22.159163,2.0,1.0,88.0,5.0514975,0.001228782,-9.0,21.68521,2.0,20.0,0.0,3.0,2.0,13.0,71.2358,2.0,1.0,0.0,33.0,0.0
71.0,-9.0,2.0,40.155384,14.0,0.0,0.0,100.0,-7.0,7.0,8.0,-2.5206654,1.0,41.251656,1.0,1.0,1.0,40.663742,57.79713,4.0,2.0,0.0,67.0,0.0
61.52749,176.34946,22.150377,76.0,5.337721,1.0,1.0,75.00873,5.0,4.0,5.0,12.0,0.0,33.0,0.0,0.0,0.0,2.015601,-8.0,2.0,1.0,0.0,81.11138,0.0
74.0,372.77982,25.159603,128.4673,25.0,0.0,0.0,95.0,63.439102,6.0,6.0,29.0,0.0,57.322056,0.0,2.0,2.0,41.0402,82.54865,4.0,6.0,1.0,71.0,0.0
81.0,294.18738,2.0,82.0,72.07638,0.0,0.0,100.0,-7.0,7.0,8.0,82.322205,4.0,15.0,0.0,3.0,2.0,2.0198975,-8.0,7.0,1.0,0.0,21.902725,0.0
73.0,169.5562,25.69679,59.254673,-9.0,0.0,0.0,100.0,-7.0,7.0,8.0,7.373015,0.0,99.27009,0.0,0.0,0.0,1.748009,55.25357,0.0,1.0,0.0,85.88144,0.0
76.0,128.75166,20.0,62.12128,17.0,0.0,0.0,100.0,-7.0,7.0,8.0,21.936361,0.0,29.66774,-5.303205,2.0,2.0,42.999386,88.14228,1.0,3.0,0.0,50.626118,0.0
78.0,139.60031,1.0,60.741196,27.0,0.0,0.0,100.0,-7.0,7.0,8.0,35.085274,4.0,14.306283,0.0,4.0,4.0,2.0,-8.0,3.0,2.0,0.0,50.0,0.0
64.0,177.19846,11.0,77.0,38.0,1.0,0.0,90.0,1.5334482,4.0,2.304546,34.292217,1.0,25.0,0.0,1.0,1.0,45.699432,58.448788,6.1012225,3.0,0.0,71.0,0.0
87.0,209.80841,21.570353,115.67208,17.0,0.0,0.0,100.0,-7.0,7.0,8.0,11.0,0.0,20.0,0.0,0.0,0.0,4.0,18.122875,3.0,1.0,0.0,63.0,0.0
76.237625,259.53043,15.0,109.45829,35.0,0.0,0.0,100.0,-7.0,7.0,8.0,38.354725,0.0,46.790615,3.0,2.0,2.0,12.845436,52.76625,7.0,4.0,1.0,67.0,0.0
66.0,174.86284,2.0,48.482,23.0,0.0,0.0,100.0,-7.0,7.0,8.0,22.84858,4.0,38.0,-7.0,3.0,2.0,38.574768,116.76803,4.0,3.0,3.0,67.0,0.0
89.0,177.87027,7.172297,81.26717,21.0,1.3983063,0.0,93.0,-7.0,6.0,4.0,15.983983,1.0,57.289734,0.0,0.0,0.0,2.0,35.4092,1.0,2.0,0.0,36.32689,0.0
84.0,166.45938,9.0,72.89187,41.224857,0.0,0.0,100.0,-7.0,7.0,8.0,34.548862,4.0,15.938713,0.0,0.0,0.0,1.0,-8.0,5.0,2.0,0.0,33.0,0.0
85.0,214.30072,5.616884,132.88144,27.11782,0.0,0.0,100.0,-7.0,7.0,8.0,13.0,1.0,25.916042,11.578373,0.0,0.0,0.18659054,-8.0,2.0,4.0,0.0,50.0,0.0
87.37166,298.54666,26.836538,93.041664,10.0,0.0,0.0,100.0,-7.0,7.0,8.0,11.506096,0.0,58.017933,-7.0,0.0,0.0,3.0,70.84494,3.0,1.0,0.0,100.0,0.0
83.0,99.64228,3.0,43.150463,10.0,0.0,0.0,100.0,-7.0,7.0,8.0,10.0,2.0,43.037243,14.873708,1.0,1.0,26.171137,88.0,1.0,2.0,1.0,63.0,0.0
79.0,122.008896,1.0,62.51305,20.454794,0.0,0.0,96.0,53.17741,6.0,6.0,22.526905,2.0,56.41379,10.573304,2.0,2.0,14.58386,119.68614,1.6719557,4.0,0.0,63.0,0.0
-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,0.0
66.0,106.82732,5.0,52.956768,24.382166,0.0,0.0,92.60459,30.847286,6.0,6.0,19.0,3.0,23.0,-7.0,0.0,0.0,32.238148,-8.0,5.510421,1.0,1.0,54.158375,0.0
65.36817,102.899284,4.0,20.724562,14.0,0.0,0.0,100.0,-7.0,7.0,8.0,14.0,2.0,19.51783,0.0,1.0,1.0,46.072517,29.720118,5.0,2.0,3.0,89.207634,0.0
84.56121,438.2884,3.0,243.37381,30.0,0.0,0.0,100.0,-7.0,7.0,8.0,37.363842,1.0,30.876259,0.0,0.0,0.0,9.0,75.490326,3.0,2.0,0.0,36.982643,0.0
79.0,154.32335,7.0,42.19706,25.0,0.0,0.0,100.0,-7.0,7.0,8.0,25.0,2.0,0.0,0.0,3.083904,3.0,2.0,-8.0,5.0,1.0,0.0,27.239906,0.0
88.58691,240.17133,6.788902,117.2455,22.0,0.0,0.0,100.0,-7.0,7.0,8.0,35.0,1.0,11.574629,0.0,1.0,1.0,3.0,69.566216,2.0,1.0,0.0,29.162678,0.0
68.0,-8.0,4.0,68.49381,18.0,0.0,0.0,88.629074,18.345863,6.0,6.0,16.874668,4.0,35.26076,0.0,2.0,2.0,41.135773,56.376087,5.0,3.8321786,0.0,81.30841,0.0
78.0,300.88315,20.244852,93.0,-6.7591534,1.0,1.0,88.483604,81.94997,6.0,5.0,11.509792,0.0,19.0,-7.0,0.0,0.0,31.0,-8.0,2.1807551,1.0,0.0,98.3448,0.0
-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,0.0
82.069466,60.779366,1.0,76.0,17.0,0.0,0.0,100.0,-7.0,7.0,8.0,17.0,1.0,23.507862,0.0,3.0,3.0,6.0,-8.0,3.0,1.0,0.0,54.77317,0.0
77.0,148.88147,6.0,61.624123,-9.0,0.0,0.0,86.20704,37.104195,6.0,6.0,6.0,2.0,36.0,0.0,3.0,3.0,5.7506175,-8.0,0.0,1.0,0.0,29.992811,0.0
67.59216,231.45102,8.0,72.10711,32.0,1.0,0.0,99.95338,3.7766175,4.0,2.7906268,40.58785,3.0,42.143063,-7.0,3.0,2.0,66.24354,97.438,4.0,3.2331033,2.0,60.0,0.0
81.0,346.1065,3.0,84.44267,28.442799,1.0,1.0,96.0,70.768684,6.0,2.9078186,34.0,2.0,35.149853,0.0,3.0,2.0,-8.34685,-8.0,2.0,2.0,0.0,33.0,0.0
85.0,423.5425,8.0,211.56546,31.345257,0.0,0.0,100.0,-7.0,7.0,8.0,28.0,0.0,25.0,0.0,0.0,0.0,13.511098,60.463497,5.0,3.0,0.0,60.0,0.0
81.0,203.31932,1.0,50.746883,15.843923,0.0,0.0,100.0,-7.0,7.0,8.0,21.598444,1.0,27.0,5.0,3.0,3.0,10.557436,20.152006,3.679964,2.0,0.26162022,60.0,0.0
81.0,361.65417,8.0,122.21076,71.275856,0.0,0.0,100.0,27.03516,6.0,6.0,86.4803,1.0,37.0,2.0,0.0,0.0,6.0,70.22484,6.0,2.0886018,0.0,44.6976,0.0
-9.0,231.4259,3.0,71.212585,35.0,1.4315113,2.0,100.0,-7.0,6.0,8.0,42.44102,3.0,42.0,0.0,2.0,2.8420184,46.363907,91.08194,17.691328,2.0205219,4.0,85.91549,0.0
69.0,80.45944,4.0,-9.0,21.0,0.0,0.0,100.0,-7.0,7.0,8.0,17.0,3.0,40.0,-7.0,2.0,2.0,21.193974,92.0,7.0,3.0,0.0,85.95425,0.0
88.0,366.07065,45.72157,192.69994,11.076189,0.0,0.0,100.0,-7.0,7.0,8.0,19.0,0.0,17.0,0.0,2.0,2.0,14.0,-8.0,3.0,-8.0,0.0,75.0,0.0
83.0,162.96455,20.0,80.0,16.0,0.0,0.0,88.82612,-7.0,6.0,6.0,11.0,0.0,26.0,3.0,0.0,0.0,6.0,-8.0,2.0,1.0,0.0,25.0,0.0
78.0,127.65581,3.0,74.0,68.19309,0.0,0.0,96.0,37.075867,6.0,6.0,55.465153,1.0,34.83951,0.0,1.0,0.0,22.787407,44.853783,5.0,3.0,0.0,67.0,0.0
83.62743,274.01147,6.0,74.0,24.291386,0.0,0.0,96.0,-7.0,6.0,6.0,26.766367,1.0,50.0,0.0,2.0,2.0,17.0,39.328747,2.0,2.0,0.0,67.0,0.0
68.0,248.67584,2.0,93.30077,40.0,1.677871,1.0,85.58092,10.682885,4.0,4.1822877,43.931416,3.0,22.0,2.0,0.0,0.0,15.826126,93.0972,8.0,3.0,0.0,57.0,0.0
89.0,494.6338,2.0,109.62434,26.0,0.0,0.0,100.0,-7.0,7.0,8.0,39.004005,3.0,23.386347,20.879257,0.0,0.0,8.0,-8.0,4.0,2.0,0.0,50.0,0.0
84.0,142.5712,2.999365,58.40339,22.0,0.0,0.0,100.0,-7.0,7.0,8.0,23.014482,2.0,26.576004,-7.0,0.0,0.0,16.0,74.91578,3.0,2.0,0.0,44.0,0.0
76.430466,59.29696,8.20796,52.478565,12.081841,0.0,0.0,100.0,-7.0,7.0,8.0,12.543335,1.0,23.05604,0.0,3.0,2.553869,12.0,72.27541,2.0,2.0,0.0,49.73131,0.0
90.0,130.49394,18.141048,113.000916,13.0,0.0,0.0,100.0,-7.0,7.0,8.0,9.875945,0.0,44.394646,-8.333466,0.0,0.0,2.0,-8.0,1.0,1.0,0.0,43.0,0.0
65.13642,204.55959,27.244957,109.7734,19.0,2.6191525,2.0,88.0,7.7230287,4.0,6.0,32.0,0.0,24.0,0.0,0.0,0.0,55.034256,-8.0,9.661904,1.0,1.0,100.0,0.0
86.0,359.73038,7.0,163.66553,15.0,0.0,0.0,100.0,-7.0,7.0,8.0,19.0,2.0,27.0,-7.0,0.0,0.0,13.0,-8.0,5.3733735,2.0,1.0,71.0,0.0
65.0,164.96172,5.0,76.70038,25.0,0.0,0.0,88.0,36.125507,6.0,6.0,28.0,1.0,31.571646,0.0,0.0,0.0,77.33702,63.87698,7.098409,2.0,2.0,75.0,0.0
-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,0.0
75.0,220.98932,10.604542,60.973667,23.13609,0.0,0.0,100.0,-7.0,7.0,8.0,27.495598,1.0,44.66555,7.45279,0.0,0.0,56.093704,77.81015,3.0,3.0,0.0,90.86067,0.0
74.0,82.735016,15.15658,76.496506,19.796167,0.0,0.0,100.0,-7.0,7.0,8.0,17.0,0.0,42.03757,-8.0,0.0,0.0,62.912495,26.454708,3.0,1.0,2.0,67.0,0.0
79.0,202.54018,5.0,85.80551,44.040607,0.0,0.0,96.0,15.596042,5.9031553,6.0,62.576405,1.0,39.43782,23.646757,0.0,0.0,4.0,77.678894,4.0,3.0,0.0,33.0,0.0
83.862236,264.62982,10.0,108.89665,15.792837,0.0,0.0,100.0,-7.0,7.0,8.0,13.0,1.0,23.617529,0.0,0.0,0.0,7.931463,-8.0,4.0,2.0,0.0,71.0,0.0
84.535286,282.12827,2.0,120.16055,13.0,0.0,0.0,100.0,-7.0,7.0,8.0,22.0,1.0,16.863703,0.0,0.0,0.0,10.0,-8.0,2.0,1.0,1.0,60.175995,0.0
71.0,113.41667,3.8045661,42.708454,26.528248,0.0,0.0,100.0,-7.0,7.0,8.0,33.0,4.0,27.0,-7.0,3.0,3.0,22.0,33.882805,2.0,2.0,0.0,50.0,0.0
81.83817,177.79689,9.320843,87.67987,16.0,0.0,0.0,100.0,-7.0,7.0,8.0,17.0,1.0,59.9063,0.0,1.9731194,2.0,11.227125,63.75983,1.0,2.0,0.0,78.0,0.0
79.0,137.50835,4.0,57.841934,51.459305,0.0,0.0,100.0,69.26792,6.0,6.0,48.849754,3.0,58.432137,0.0,0.0,0.0,0.0,57.02173,1.0,18.062248,0.0,50.0,0.0
75.50074,199.54105,9.0,110.51358,17.0,0.0,0.0,100.0,-7.0,7.0,8.0,23.0,1.0,27.0,0.0,0.0,0.0,62.540596,46.476322,2.0,1.0,1.0,85.24499,0.0
68.0,336.1735,30.425133,175.26491,4.00736,2.0,1.0,63.288147,4.945852,4.0,3.0,7.6407747,0.0,15.584633,0.0,0.0,0.0,16.33326,-8.0,2.0,-8.0,1.0,43.0,0.0
85.0,235.9239,3.0,48.58352,16.692604,0.0,0.0,100.0,-7.0,7.0,8.0,14.0,2.0,45.0,4.0,1.0,1.0,0.0,92.02812,2.0,2.0,0.0,57.0,0.0
88.0,275.66516,12.824527,129.5607,11.57175,0.0,0.0,100.0,-7.0,7.0,8.0,8.473311,0.0,9.094269,0.0,0.0,0.0,39.26471,-8.0,1.0,1.0,0.0,63.115215,0.0
74.0,7.166225,13.0,61.407993,16.678936,0.0,0.0,100.0,-7.0,7.0,8.0,14.922195,0.0,7.5639205,0.0,0.0,0.0,74.9057,55.363808,5.3356233,1.0,8.317496,84.24358,0.0
79.0,116.33394,2.0,65.637535,47.661842,0.0,0.0,100.0,-7.0,7.0,8.0,64.63945,6.0,20.826757,0.0,1.0,1.0,2.0420802,93.05809,3.0,6.3820004,0.0,50.0,0.0
89.0,226.99463,14.389737,142.85623,13.0,0.0,0.0,100.0,-7.0,7.0,8.0,3.4932086,1.0,24.0,-7.0,0.0,0.0,4.0,-8.0,2.0,1.0,0.0,52.533165,0.0
89.0,454.6266,41.336952,172.49986,17.0,0.0,0.0,100.0,-7.0,7.0,8.0,18.0,0.0,-5.523379,0.0,0.0,0.0,3.0,-8.0,3.0,-8.586419,0.0,33.0,0.0
70.0,205.08406,2.3163736,105.27565,46.3056,1.0,0.0,92.0,27.607054,3.2196124,2.1058834,50.062386,6.0,24.970322,0.0,4.1577234,4.7947593,22.817297,37.59464,10.457865,3.0,2.0,67.82395,0.0
80.62118,195.38187,7.0,86.0,18.514723,0.0,0.0,100.0,-7.0,7.0,8.0,16.548618,3.0,52.275814,2.0,1.0,1.0,-9.0,88.17137,0.0,5.0257263,0.0,58.511314,0.0
65.0,-8.0,3.0,38.003613,27.0,1.0,1.0,97.0,44.439987,6.0,5.0,5.7313247,5.0,21.0,0.0,6.2676396,6.633256,37.73995,-8.0,5.2080126,1.5617644,1.0,64.3102,0.0
84.0,193.8891,2.0,72.57361,24.0,0.0,0.0,96.0,-7.0,6.0,6.0,27.385435,2.0,55.810562,21.351793,0.0,0.0,2.0997448,65.59341,2.0,2.0,0.0,44.0,0.0
66.73306,211.7318,3.0,74.0,45.94084,0.0,0.0,88.0,54.675224,6.0,6.0,52.16199,2.0,21.94516,0.0,2.0,2.0,76.44634,80.80203,4.0,3.0773993,1.0,63.0,0.0
69.0,315.89297,8.485277,113.784225,33.277077,1.0,1.0,88.874374,50.553066,6.0,3.0,43.863842,2.0,22.145847,0.0,0.0,0.0,46.355427,54.50597,7.0,2.0,0.0,67.431015,0.0
88.0,296.10147,24.356348,99.86469,17.0,0.0,0.0,97.0,43.57286,6.0,6.0,22.72791,0.0,21.6196,0.0,0.0,0.0,3.0,-8.0,3.0,1.0,0.0,38.170147,0.0
62.489277,254.15344,3.9311466,99.0,27.133226,1.0,0.0,88.061066,3.0,6.0,5.0,32.0,3.0,45.0,0.0,3.0,3.0,45.339314,74.48985,3.0,3.0,2.0,56.0,0.0
87.0,331.56107,8.0,99.58676,30.55668,0.0,0.0,100.0,-7.0,7.0,8.0,45.3146,1.0,70.17895,7.0,2.0,2.0,2.7589803,50.14312,3.0,2.0,0.0,78.0,0.0
79.52586,112.239784,3.0,54.57427,21.0,0.0,0.0,100.0,-7.0,7.0,8.0,30.0,1.3060442,27.0,20.443172,0.0,0.0,16.0,-8.0,4.0,1.0,0.0,50.0,0.0
83.17784,76.024734,2.0768917,67.16386,4.325409,0.0,0.0,100.0,-7.0,7.0,8.0,6.0,1.0,38.0,15.979585,0.0,0.0,41.48845,-8.0,2.0,1.0,1.0,62.358257,0.0
74.0,218.60799,3.0,82.025215,-9.0,1.0,1.0,71.646416,55.505795,6.0,3.0,3.5093153,1.0,52.860485,0.0,3.0,3.0,-9.0,-8.0,-9.0,1.0,-9.0,68.90599,0.0
58.43734,68.12183,10.382629,22.20311,14.203607,4.018822,2.6351655,85.44456,2.0,4.0,5.0,14.0,0.0,64.05427,2.0,3.0,2.0,52.867012,60.503063,3.0,3.0,1.0,75.0,0.0
83.0,163.398,9.0,80.31642,16.128681,0.0,0.0,100.0,-7.0,7.0,8.0,13.0,3.7918193,43.801888,8.23706,1.0,0.38315368,0.0,90.95697,1.0,2.0,0.0,56.0,0.0
90.26556,222.13974,16.694414,84.0,14.0,0.0,0.0,100.0,-7.0,7.0,8.0,10.835634,0.0,38.0,-7.9902,0.0,0.0,-9.0,-8.0,1.0,2.0,0.0,38.963707,0.0
75.0,205.26514,16.160147,81.42112,11.13623,1.0,0.0,80.327965,23.33067,6.0,5.0,11.0,0.0,29.0,-8.0,0.0,0.0,11.0,42.845192,1.0,2.0,0.0,71.21744,0.0
81.74206,246.16084,32.615868,77.0,13.0,0.0,0.0,100.0,-7.0,7.0,8.0,12.925487,0.0,20.0,-7.0,0.0,0.0,36.717064,-8.0,4.0,1.0,0.0,56.0,0.0
83.0,369.12518,7.0,82.47406,23.0,0.0,0.0,100.0,-7.0,7.0,8.0,23.0,1.0,40.21074,23.990126,0.0,0.0,22.775501,75.78698,3.0,3.0,0.0,54.767803,0.0
59.95931,176.49152,5.0,81.48821,75.76495,1.0,1.0,96.0,5.0,3.0,5.0,65.33819,5.0,50.0,0.0,0.0,0.0,90.38255,73.82083,22.369452,5.2261605,10.814585,100.0,0.0
90.89863,478.535,9.0,101.34189,20.0,0.0,0.0,100.0,-7.0,7.0,8.0,25.0,1.0,15.0,0.0,0.0,0.0,2.0,-8.0,3.0,1.0,0.0,30.479149,0.0
73.0,-8.0,23.268814,68.74824,16.828176,0.0,0.0,100.0,-7.0,7.0,8.0,6.0,0.0,33.322403,0.0,0.0,0.0,92.21322,65.54308,5.0,4.0,1.0,100.0,0.0
78.0,140.42426,10.0,56.140785,13.0,0.0,0.0,100.0,-7.0,7.0,8.0,13.0,0.0,20.0,0.0,1.0,1.0,52.913307,-8.0,3.0,1.0,1.0,63.0,0.0
72.0,136.4766,10.0,45.46877,15.0,2.0,1.0,92.09334,62.745983,6.0,2.0,15.0,2.0,37.0,0.0,2.0,1.0371537,0.0,-8.0,1.0,1.0,0.0,42.14986,0.0
85.62074,281.38217,5.0,85.738976,22.0,0.0,0.0,100.0,-7.0,7.0,8.0,15.0,5.0,21.0,-7.0,0.0,0.0,1.0,99.59823,2.0,2.0,0.0,32.01158,0.0
84.0,261.69437,16.92637,120.18485,29.0,0.68767196,0.0,97.816216,-7.0,6.0,2.0,26.0,0.0,56.157692,0.0,0.0,0.0,2.0,-8.0,1.0,3.0,0.0,86.0,0.0
78.0,145.55516,4.0,53.969944,18.108341,0.0,0.0,100.0,-7.0,7.0,8.0,21.19943,4.0,63.80106,0.0,2.0,2.0,0.0,79.0,0.0,17.347675,0.0,75.0,0.0
68.31001,130.05943,2.0,45.194504,21.0,1.0,0.0,100.0,56.571953,6.0,6.0,25.0,2.0,44.86413,0.0,0.32127026,0.0,11.0,88.0,3.0,3.0,0.0,49.530155,0.0
-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,0.0
79.0,103.85763,7.0,48.40772,19.0,0.0,0.0,100.0,-7.0,7.0,8.0,23.44752,2.0,30.0,2.0,1.0,1.0,18.674623,-8.0,4.0,2.0,0.0,43.63325,0.0
84.88512,240.60248,2.0,86.68511,19.078386,0.0,0.0,100.0,-7.0,7.0,8.0,27.0,2.0,61.99915,3.0,0.0,0.0,20.0,-8.0,2.0,2.0,0.0,60.0,0.0
66.0,375.37442,4.0,126.539,27.0,0.0,0.0,90.96915,9.9188,6.0,6.0,31.0,3.0,24.0,0.0,0.0,0.0,13.0,67.74721,6.0,2.0,2.0,59.225742,0.0
60.761105,165.09267,9.243945,95.02361,21.0,0.0,0.0,79.86629,6.5636764,4.0,6.0,22.789158,1.0,29.442236,-7.0,0.0,0.0,60.58264,-8.0,7.3541756,2.0,0.0,63.0,0.0
67.517586,206.29117,9.0,96.53262,40.0,0.0,0.0,100.0,-7.0,7.0,8.0,43.582993,1.0,24.609528,-7.0,2.0,2.0,80.65067,22.928509,6.0,4.0,1.0,86.81538,0.0
87.0,272.9458,2.0,90.0,20.0,0.0,0.0,100.0,-7.0,7.0,8.0,21.0,3.0,14.119477,0.0,3.0,3.0,1.0,-8.0,3.0,1.0,0.0,42.29744,0.0
86.0,383.87796,7.0,100.46275,22.0,0.0,0.0,100.0,-7.0,7.0,8.0,26.0,1.0,22.190584,-7.0,0.0,0.0,5.0,-8.0,3.0,-6.620984,0.0,44.175674,0.0
68.0,164.69174,15.162507,117.6803,14.0,2.0,1.4622413,100.0,-7.0,6.0,8.0,10.0,1.0,38.0,0.0,0.0,0.0,75.86962,-8.0,4.0,1.0,2.7702131,100.0,0.0
89.31149,232.40332,2.7097049,91.27426,27.0,0.0,0.0,100.0,-7.0,7.0,8.0,28.852533,4.0,28.51205,4.0,2.0,2.0,0.0,79.64785,2.0,2.0,0.0,35.123955,0.0
79.40846,153.11218,2.0,68.13259,37.738064,0.0,0.0,100.0,-7.0,7.0,8.0,58.836002,4.0,37.0,0.0,3.0,3.0,10.0,69.63976,6.822118,7.266821,1.0,60.0,0.0
87.0,698.00806,2.0,121.13179,21.0,0.0,0.0,100.0,-7.0,7.0,8.0,20.0,2.0,20.0,3.0,1.0,0.0,7.0,-8.0,4.0,1.0,0.0,42.92622,0.0
87.0,340.52396,13.0,107.4189,26.745255,0.0,0.0,100.0,-7.0,7.0,8.0,21.0,0.0,24.664139,2.0,0.0,0.0,1.0,-8.0,1.0,-0.16481583,0.0,23.257437,0.0
85.0,229.8743,10.945432,86.80023,19.0,0.0,0.0,100.0,-7.0,7.0,8.0,18.79648,0.0,29.0,-8.0,0.0,0.0,11.0,-8.0,4.0,1.0,0.0,60.161663,0.0
80.0,364.49033,8.3301935,115.273125,36.376484,0.0,0.0,88.76348,23.031443,6.0,6.0,43.602654,2.0,31.0,-7.0,0.0,0.0,0.0,42.33234,3.0,2.0,1.0,33.0,0.0
83.83031,268.26306,8.0,79.333565,22.0,0.0,0.0,100.0,-7.0,7.0,8.0,19.136824,1.0,31.721388,0.0,0.0,0.0,5.115265,68.0,4.0,2.0,0.0,57.0,0.0
65.0,140.33965,9.0,60.116024,27.0,0.0,0.0,89.0,-7.0,6.0,6.0,20.0,5.0,25.0,0.0,0.0,0.0,43.082787,47.5221,11.639271,2.0,0.0,90.64927,0.0
89.0,213.18863,6.3250384,99.14305,37.608215,0.0,0.0,100.0,-7.0,7.0,8.0,50.732086,1.0,16.0,-7.0,0.0,0.0,5.136103,-8.0,4.0,1.0,0.0,33.0,0.0
89.0,324.03256,4.0,132.48608,15.830659,0.0,0.0,100.0,-7.0,7.0,8.0,21.0,1.0,53.631428,4.0,3.0,2.2626097,0.0,100.0,0.6297723,2.0,0.0,83.0,0.0
75.0,183.84698,14.767424,102.860115,13.0,0.0,0.0,86.24757,19.87969,6.0,6.0,15.0,0.0,45.0,5.0,0.0,0.0,32.33667,41.109295,2.0,2.0,0.0,60.47877,0.0
85.0,153.69646,11.082974,65.68345,17.0,0.0,0.0,100.0,-7.0,7.0,8.0,24.021078,0.0,50.57302,-7.0,1.0,1.0,6.5827837,92.187904,2.0,2.0,0.0,62.034744,0.0
68.0,253.63274,2.0,61.95034,45.899456,0.0,0.0,100.0,-7.0,7.0,8.0,60.633587,3.0,32.502434,0.0,4.0,3.0,70.22287,93.70795,6.0,3.0,2.0,50.0,0.0
75.0,194.68541,5.0,70.960815,31.0,0.0,0.0,100.0,-7.0,7.0,8.0,34.29844,1.0,29.324286,3.0,1.0,1.0,39.339485,-8.0,3.9551413,1.0,1.0,78.042336,0.0
86.0,134.00896,7.0,80.40784,4.4669733,0.0,0.0,100.0,-7.0,7.0,8.0,0.8412187,2.0,40.0,4.2483735,0.0,0.0,7.99534,-8.0,1.0,1.0,0.0,45.143757,0.0
