estimate_of_risk,months_since_first_trade,months_since_last_trade,average_duration_of_resolution,number_of_satisfactory_trades,nr_trades_insolvent_for_over_60_days,nr_trades_insolvent_for_over_90_days,percentage_of_legal_trades,months_since_last_illegal_trade,maximum_illegal_trades_over_last_year,maximum_illegal_trades,nr_total_trades,nr_trades_initiated_in_last_year,percentage_of_installment_trades,months_since_last_inquiry_not_recent,nr_inquiries_in_last_6_months,nr_inquiries_in_last_6_months_not_recent,net_fraction_of_revolving_burden,net_fraction_of_installment_burden,nr_revolving_trades_with_balance,nr_installment_trades_with_balance,nr_banks_with_high_ratio,percentage_trades_with_balance,is_at_risk
80.0,218.24896,8.0,100.998314,16.0,0.0,0.0,100.0,-7.0,7.0,8.0,18.0,1.0,25.0,-8.0,0.0,0.0,40.866394,-8.0,2.0,-8.0,1.0,53.305904,0.0
84.0,265.57852,9.0,71.669495,29.0,0.0,0.0,100.0,-7.0,7.0,8.0,41.967346,3.0,13.0,0.0,2.0,1.0,14.150684,-8.0,3.0,-8.0,0.0,40.0,0.0
84.0,139.9423,1.0,55.799866,15.0,0.0,0.0,100.0,-7.0,7.0,8.0,17.879158,2.0,19.0,3.0,1.0,1.0,6.0,53.67425,3.0,2.2319582,0.0,64.60567,0.0
83.37782,211.14941,22.699926,178.74525,8.0,0.0,0.0,100.0,-7.0,7.0,8.0,5.9434023,0.0,0.0,1.0,4.0,3.0,21.37828,-8.0,9.7175865,-9.0,0.0,100.0,0.0
69.0,246.37924,4.0,84.0,18.0,0.0,0.0,100.0,-7.0,7.0,8.0,18.0,1.0,37.39479,0.0,4.9527464,4.969177,83.89531,70.18727,7.0,1.0,8.694078,87.46845,0.0
83.52125,226.54585,4.0,87.91668,34.25115,0.0,0.0,100.0,-7.0,7.0,8.0,31.628363,2.0,20.0,23.767015,0.0,0.0,3.0,90.950806,4.0,2.0,0.0,36.31602,0.0
79.0,191.74828,5.0,89.31911,17.0,1.0,0.0,91.19889,15.428965,6.0,5.0,25.512213,1.0,66.510414,0.0,3.0,2.0,0.0,68.0,0.0,2.0,0.0,60.0,0.0
84.0,219.3573,26.144573,80.92715,16.0,0.0,0.0,100.0,-7.0,7.0,8.0,15.0,0.0,30.0,-7.0,0.0,0.0,19.757416,-8.0,3.0,1.0,0.0,86.0,0.0
65.44742,142.20464,10.922441,86.04919,29.477222,0.0,0.0,93.56755,9.6536875,4.0,6.0,24.040009,1.0,54.873383,9.786965,0.0,0.0,44.80654,56.71577,4.0,5.0,1.0,83.0,0.0
85.085945,219.17805,1.235131,75.167816,16.0,0.0,0.0,100.0,-7.0,7.0,8.0,12.0,2.0,27.0,4.0,1.0,0.0,43.703068,80.069,1.0,2.0,0.0,48.01048,0.0
78.0,324.79285,4.0,72.0,50.676376,0.0,0.0,100.0,-7.0,7.0,8.0,38.0,2.0,30.0,10.490571,0.0,0.0,8.727038,41.1172,4.9304276,1.0,1.0,35.102795,0.0
81.0,173.70998,4.0,68.184006,12.0,0.0,0.0,100.0,-7.0,7.0,8.0,6.5894847,2.0,50.0,-7.95524,0.0,0.0,52.386337,91.62074,3.0,3.0,1.0,78.0,0.0
90.69834,235.87703,29.704704,134.46973,11.519603,0.0,0.0,100.0,-7.0,7.0,8.0,14.933783,0.0,16.204304,-7.0,0.0,0.0,8.0,-8.0,4.0,-8.0,0.0,67.0,0.0
74.0,193.0453,2.0,70.46914,32.511013,0.0,0.0,100.0,-7.0,7.0,8.0,34.0,2.0,41.40846,0.0,2.0,2.0,40.842934,88.0,3.0,14.429739,1.0,68.28872,0.0
86.0,184.90228,2.0,76.0,24.0,0.0,0.0,100.0,-7.0,7.0,8.0,30.0,6.0,26.0,-7.0,1.0,0.0,1.0,33.980263,2.0,2.0,0.0,30.22608,0.0
85.0,188.81712,2.0,84.0,28.0,0.0,0.0,100.0,-7.0,7.0,8.0,30.0,3.0,28.0,1.0,3.0,3.0,0.9202582,-8.0,3.0,2.0,0.0,44.0,0.0
79.0,309.78397,3.0,74.0,59.163708,1.0,0.0,100.0,37.866734,6.0,5.0,36.980045,4.0,16.089792,0.0,3.0,2.0,6.0,119.118744,6.0,2.0,0.0,29.337267,0.0
82.0,401.1988,10.104528,138.0605,28.0,0.0,0.0,100.0,-7.0,7.0,8.0,33.655605,1.0,20.0,-8.433246,0.0,0.0,8.0,33.468582,4.0,1.0,1.0,67.0,0.0
86.0,210.78264,5.0,68.51465,28.634676,0.0,0.0,100.0,-7.0,7.0,8.0,34.328487,3.0,55.395744,0.0,0.0,0.0,4.0,139.1899,2.0,6.0,0.0,67.0,0.0
81.48335,191.18936,43.075363,81.19115,14.0,0.0,0.0,100.0,-7.0,7.0,8.0,14.795772,0.0,4.1063457,10.902843,0.0,0.0,15.0,82.0,4.0,2.0,0.0,60.219406,0.0
64.61769,167.13564,25.45229,77.0,31.0,0.0,0.0,100.0,-7.0,7.0,8.0,35.0,0.0,50.0,0.0,2.0,2.0,77.89267,71.68752,5.0,2.0,7.9207664,75.0,0.0
87.0,230.9676,10.0,136.20996,4.0260015,0.0,0.0,100.0,-7.0,7.0,8.0,7.3004875,1.0,3.5095391,0.0,0.42919773,0.0,2.6648304,-8.0,1.0,-8.0,0.0,13.012692,0.0
89.63139,218.3081,8.359869,121.05254,24.714855,0.0,0.0,100.0,-7.0,7.0,8.0,24.0,1.0,48.156372,0.0,1.0,2.0,0.0,-8.0,1.0,2.0,0.0,23.026814,0.0
86.0,305.07816,23.428812,92.52547,12.994503,0.0,0.0,100.0,-7.0,7.0,8.0,15.0,0.0,10.038804,0.0,0.0,0.0,4.0,-8.0,1.0,-8.0,0.0,22.337076,0.0
70.0,-8.133278,35.818005,28.505535,9.194233,1.0,0.0,92.743744,64.12914,6.0,3.0,13.0,0.0,22.199217,1.0,1.0,0.0,58.279102,-8.0,2.0,1.0,0.0,48.052746,0.0
81.0,94.461464,3.0,72.0,17.0,0.0,0.0,100.0,-7.0,7.0,8.0,20.0,3.0,45.743267,0.0,1.0,0.0,34.17034,48.14544,3.0,3.0,1.0,100.0,0.0
68.0,155.1357,2.0,70.73373,22.0,1.0,1.0,100.0,-7.0,7.0,8.0,11.937054,1.0,19.0,-7.0,0.0,0.0,17.0,-8.0,6.0,1.0,2.0,71.0,0.0
86.0,299.70886,8.0,92.0,25.0,0.0,0.0,100.0,-7.0,7.0,8.0,25.0,2.0,22.0,11.122372,0.0,0.0,5.0,53.293465,2.0,4.0,0.0,57.0,0.0
69.96342,130.01942,23.120602,59.641495,2.0548937,0.0,0.0,100.0,-7.0,7.0,8.0,5.3067527,0.0,42.0,0.0,0.0,0.0,17.29626,-8.0,1.0,2.0,0.0,100.0,0.0
52.77565,179.7913,9.0,82.37491,11.784163,9.226786,10.8514385,98.0,-7.0,-9.0,8.0,22.825956,2.0,32.0,1.0,0.0,0.0,47.05252,84.80674,2.0,2.0,0.0,59.910633,0.0
73.0,-2.0580719,31.005026,124.67637,10.658869,0.0,0.0,100.0,-7.0,7.0,8.0,5.5899816,0.0,50.0,-7.0,1.0,0.0,69.06262,-8.0,4.0,-8.0,2.7763393,100.0,0.0
79.0,135.57826,23.103481,90.0,10.0,0.0,0.0,96.0,5.8758645,4.0,6.0,7.2357817,0.0,37.0,10.0,0.0,0.0,1.0,-8.0,2.0,3.0,0.0,78.0,0.0
72.0,101.67439,8.0,77.0,20.0,1.0,0.0,95.0,52.38325,6.0,5.0,14.0,1.0,26.0,0.0,3.0,3.0,35.539127,-8.0,4.0,1.0,0.0,75.0,0.0
-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,0.0
73.383545,228.77466,6.0,61.45893,20.0,0.0,0.0,88.37898,22.148483,6.0,6.0,20.0,5.0,46.11957,2.0,0.0,0.0,29.3745,64.165794,3.0,3.0,0.0,63.702682,0.0
92.83449,193.64139,21.19863,92.81068,15.0,0.0,0.0,100.0,-7.0,7.0,8.0,5.083624,0.0,25.0,0.0,1.0,0.94798,2.0,-8.0,2.0,-8.0,0.0,33.0,0.0
88.0,176.45505,8.0,94.292625,35.0,0.0,0.0,100.0,-7.0,7.0,8.0,38.449368,2.0,21.825907,-7.0,0.0,0.0,0.0,-8.0,3.5598469,1.0,0.0,31.960743,0.0
83.0,284.96735,1.0,102.41882,22.0,0.0,0.0,89.0,4.3343945,6.0,6.0,29.0,1.0,40.0,-7.0,0.0,0.0,12.564215,97.337326,4.0,3.0,0.0,63.0,0.0
69.0,209.58269,3.0,53.44854,16.0,0.0,0.0,100.0,-7.0,7.0,8.0,16.0,5.0,46.085953,0.7388477,1.0,1.0,62.46223,87.39988,7.0,3.0,1.0,100.0,0.0
86.0,-8.0,2.0,81.1616,25.0,0.0,0.0,100.0,-7.0,7.0,8.0,2.6674047,3.0,25.825394,22.954594,0.0,0.0,13.0,-8.0,1.0,1.0,0.0,6.22425,0.0
72.27919,306.5912,3.7717206,86.5302,27.0,1.0,1.0,86.468094,15.044012,6.0,2.0,42.3069,5.0,50.0,-7.0,0.0,0.0,58.023018,100.0,4.0,2.0,0.6244911,60.0,0.0
67.0,314.43097,11.0,112.89074,40.0,1.0,0.0,91.0,14.693644,6.0,5.0,44.463444,1.0,47.93957,0.0,4.0,3.7694688,34.298668,97.0453,10.592988,6.0,1.0,75.0,0.0
88.0,172.3008,3.0,86.63411,24.0,0.0,0.0,100.0,-7.0,7.0,8.0,22.416742,3.0,45.0,2.0,6.932316,6.90326,2.0,68.190575,1.0,7.854198,0.0,87.73691,0.0
70.0,117.610016,2.0,56.799557,41.10902,0.0,0.0,100.0,-7.0,7.0,8.0,52.301083,3.0,44.925617,0.0,0.0,0.0,11.506866,68.88625,5.0,4.548363,1.0,60.0,0.0
64.0,173.50662,4.0,71.0,12.0,2.0,2.0,67.41908,49.554234,6.0,6.0,11.303006,1.0,61.804188,0.0,0.0,0.0,10.195526,83.03394,2.0,2.0,-9.0,90.217445,0.0
76.0,92.698425,2.0,46.453815,30.0,0.0,0.0,97.0,55.54599,6.0,6.0,27.0,8.729037,25.0,0.0,2.0,2.0,7.771003,-8.0,4.0,2.0,0.0,42.531998,0.0
78.0,191.14801,11.0,57.40446,25.0,0.0,0.0,100.0,-7.0,7.0,8.0,30.0,0.0,19.0,0.0,0.0,0.0,17.0,-8.0,7.0,1.0,1.0,49.078003,0.0
79.0,182.76257,21.441254,89.624504,13.0,1.0,0.0,100.0,-7.0,7.0,8.0,19.632568,0.0,19.0,-7.0,0.0,0.0,15.0,-8.0,2.0,1.0,0.0,45.573658,0.0
85.0,336.05774,9.0,68.0,22.0,0.0,0.0,100.0,-7.0,7.0,8.0,33.0,3.0,30.0,0.0,0.0,0.0,9.0,82.0,6.0,4.0,0.0,47.0,0.0
80.1545,227.03506,11.0,74.99136,13.0,0.0,0.0,100.0,-7.0,7.0,8.0,19.0,1.0,36.0,9.814507,0.0,0.0,32.222874,-8.0,7.0,-8.0,0.0,90.96266,0.0
77.0,165.71413,2.1472487,82.0,19.0,0.0,0.0,100.0,-7.0,7.0,8.0,24.238806,2.0,33.086395,0.0,0.0,0.0,33.04686,-8.0,8.0,2.0,2.0,80.62219,0.0
66.0,174.33804,3.0,64.056244,28.0,0.0,0.0,88.77093,7.9530444,6.0,6.0,27.0,2.0,23.0,1.0,4.0,3.0,47.56294,45.45008,4.0,2.0,2.0,75.0,0.0
86.0,275.74402,161.09865,150.89487,10.042586,0.0,0.0,100.0,-7.0,7.0,8.0,12.0,0.0,58.298813,0.0,0.0,0.0,6.2796993,-8.0,2.0,1.0,0.0,50.0,0.0
81.0,80.57507,2.0,53.710976,40.0,1.0,0.0,96.0,20.756762,6.0,5.0,55.67759,3.0,38.0,2.0,1.0,1.0,4.0,73.361336,4.0,3.0,0.0,44.0,0.0
78.0,181.81615,2.0,40.58901,13.0,0.0,0.0,100.0,-7.0,7.0,8.0,17.83726,3.0,40.3589,0.0,1.0,1.0,77.53612,60.0,1.0,3.0,0.0,71.0,0.0
74.0,264.06308,14.694804,101.43449,24.0,0.0,0.0,91.50072,52.829536,6.0,6.0,18.0,0.0,35.0,6.4412165,0.0,0.0,18.436167,4.135583,3.0,3.0,1.0,53.902298,0.0
84.0,164.41093,16.05579,87.0,14.0,0.0,0.0,100.0,-7.0,7.0,8.0,13.0,0.0,34.55914,-9.0,0.0,0.0,10.578146,40.435,4.0,3.0,0.0,70.45797,0.0
62.0,242.21356,20.966564,113.50729,22.0,1.6642433,1.0,85.79774,18.144125,4.0,3.7577837,23.0,0.0,19.0,-7.0,0.0,0.0,68.6702,-8.0,4.0,1.0,2.0,91.410675,0.0
85.0,466.07947,26.04234,138.28424,15.0,0.0,0.0,100.0,-7.0,7.0,8.0,21.608957,0.0,16.0,8.11529,1.0,1.0,6.0,-8.0,3.0,-8.0,0.0,40.811623,0.0
72.0,322.2901,8.0,109.84868,31.565582,0.0,0.0,97.0,41.089535,6.0,5.0,33.0,3.0,38.0,9.159664,0.0,0.0,32.280216,45.890335,5.0,5.0,5.0633187,77.56055,0.0
87.0,255.32909,7.0,114.154854,21.0,0.0,0.0,100.0,-7.0,7.0,8.0,6.0,1.0,11.0,-8.0,0.0,0.0,12.0,-8.0,4.111731,-8.596781,0.0,67.0,0.0
83.0,183.4403,22.082254,71.60956,13.0,0.0,0.0,100.0,-7.0,7.0,8.0,15.0,0.0,26.59263,0.0,0.0,0.0,37.22641,-8.0,1.0,1.0,0.0,47.0,0.0
85.0,172.25131,21.300413,96.0,18.0,0.0,0.0,100.0,-7.0,7.0,8.0,11.771779,0.0,18.109207,0.0,1.0,1.0,3.0,-8.0,6.0,-8.0,0.0,67.0,0.0
70.0,393.36456,7.3165026,121.26427,32.665535,0.0,0.0,83.972275,25.928476,6.0,6.0,17.17617,1.0,20.0,-8.0,0.0,0.0,24.377987,63.07346,6.0,3.0,1.0,63.0,0.0
72.0,120.53971,53.05561,83.66939,10.0,0.0,0.0,86.317604,5.0,0.023424154,6.0,3.872907,0.0,40.0,0.0,1.0,1.0,6.0,84.95639,3.0,2.0,0.0,100.0,0.0
79.901405,175.5669,15.0,88.665695,23.0,0.0,0.0,100.0,-7.0,7.0,8.0,14.0,0.0,21.0,0.0,1.0,1.0,13.0,-8.0,2.4518576,1.0,1.0,42.777275,0.0
89.0,150.51593,16.414133,71.99944,12.0,0.0,0.0,100.0,-7.0,7.0,8.0,16.439672,0.0,33.0,3.9438722,1.0,1.0,9.0,55.036907,2.0,2.0,0.0,77.641235,0.0
60.604836,166.74213,10.0,66.69698,27.0,0.0,0.0,84.899445,8.283223,4.0,6.0,30.857805,2.0,29.0,7.0,0.0,0.0,85.95552,16.688911,7.0,2.0,1.0,88.0452,0.0
71.0,154.59792,38.431797,97.32717,9.053252,0.0,0.0,85.346855,30.137352,6.0,6.0,14.0,0.0,55.550007,0.0,2.0,2.0,68.688675,49.096325,2.0,2.0,0.0,67.0,0.0
71.0,206.25252,21.380999,74.0,29.49596,0.0,0.0,95.0,44.93768,6.0,6.0,22.591873,0.0,44.35749,0.0,4.0,4.0,44.057648,23.42483,4.0,3.0,2.0,60.0,0.0
76.0,-8.0,-9.0,21.858637,8.994126,0.0,0.0,100.0,-7.0,7.0,8.0,15.0,4.0,17.330675,0.0,4.5318623,5.0,0.45936188,81.34936,1.0,3.0,0.0,63.0,0.0
64.0,177.13507,6.0,72.0,27.0,0.0,0.0,100.0,-7.0,7.0,8.0,32.123604,4.0,59.07462,1.0,1.0,1.0,60.02541,96.66655,6.5066557,14.546252,0.0,96.63406,0.0
83.0,161.99194,10.205867,70.52754,21.847486,0.0,0.0,100.0,-7.0,7.0,8.0,17.0,0.0,16.397251,-7.0,1.0,1.0,5.0,-8.0,2.0,2.0,0.0,37.1242,0.0
71.0,119.73479,3.0,38.184853,12.0,0.0,0.0,100.0,-7.0,7.0,8.0,21.90139,2.0,68.805695,-7.0,1.0,0.0,20.394985,-8.0,1.0,4.0,0.0,100.0,0.0
78.0,342.0628,29.62313,163.37923,11.811933,0.0,0.0,100.0,-7.0,7.0,8.0,17.0,0.0,11.861195,-7.0,0.0,0.0,57.65954,-8.0,4.0,1.0,1.0,67.0,0.0
70.0,157.47171,9.0,56.8861,33.0,0.0,0.0,100.0,-7.0,6.0,8.0,46.519794,2.0,21.602568,0.0,0.0,0.0,62.8289,80.50372,19.783466,1.0,2.0,87.695305,0.0
83.70015,252.04802,26.845629,145.06013,13.0,0.0,0.0,100.0,-7.0,7.0,8.0,9.447482,0.0,15.0,-8.0,0.0,0.0,25.397482,-8.0,2.0,-8.0,1.0,42.33487,0.0
69.0,263.26834,1.0,84.09281,18.0,0.0,0.0,86.41561,21.963411,6.0,6.0,18.10799,3.0,50.0,0.0,3.5348501,3.0,64.395065,-8.0,2.0,3.0,0.0,93.10435,0.0
68.0,129.34702,1.0,56.496754,26.0,0.0,0.0,88.87904,1.8797586,6.0,6.0,32.0,2.0,44.0,0.0,0.0,0.0,22.468893,71.876526,4.0,3.0,0.0,71.0,0.0
71.0,129.88583,18.054485,86.015366,10.0,0.0,0.0,77.855545,-7.0,4.0,6.0,9.610773,0.0,58.541355,0.0,0.0,0.0,43.394913,-8.0,1.0,1.0,0.0,64.0,0.0
68.0,222.24222,8.0,108.98097,30.699575,0.0,0.0,86.0,47.86399,6.0,6.0,35.0,1.0,39.078316,0.0,4.0,4.0,103.26029,9.698338,3.0,2.0,1.0,86.0,0.0
-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,0.0
75.0,182.30742,4.0,62.729492,14.0,0.0,0.0,100.0,-7.0,7.0,8.0,15.0,2.0,63.259033,0.0,0.0,0.0,70.19193,80.79704,1.7054191,6.8865185,0.0,88.0293,0.0
-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,0.0
-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,0.0
80.0,304.79257,2.0,79.92533,25.0,0.0,0.0,100.0,-7.0,7.0,8.0,22.404833,2.0,38.0,20.407757,0.0,0.0,11.0,88.0,6.0,2.0,0.0,90.320175,0.0
75.0,193.5808,2.1296587,74.09073,17.0,1.0,1.0,88.0,62.89979,6.0,3.3321736,15.762956,4.0,16.0,0.0,3.0,2.0,11.0,39.904335,5.0,1.0,0.0,44.866604,0.0
57.8863,131.2715,11.0134535,69.26314,7.455502,9.5441265,10.650186,-9.0,58.48222,6.0,2.0,16.0,0.0,56.10103,-8.0,0.0,0.0,107.96752,52.46611,1.0,2.0,0.0,100.0,0.0
66.27531,186.77924,8.0,71.0,46.908173,1.0,0.0,98.0,3.2932825,4.0,5.0,58.074966,1.0,43.0,4.0,0.0,0.0,26.0,91.007576,3.0,5.0,0.0,55.53283,0.0
85.0,267.39432,11.0,81.48096,28.0,0.0,0.0,100.0,-7.0,7.0,8.0,49.071915,1.0,20.39593,-7.0,2.3711479,2.7608104,16.0078,-8.0,2.0,1.0,0.0,37.634197,0.0
68.0,30.207308,12.0,84.39453,25.0,0.0,0.0,100.0,-7.0,7.0,8.0,29.0,0.0,24.0,-7.0,1.0,2.0,51.220066,76.61759,8.589215,1.0,3.0,75.0,0.0
82.0,220.20512,121.55455,154.0359,-9.0,0.0,0.0,100.0,-7.0,7.0,8.0,5.613516,0.0,8.13438,0.0,0.0,0.0,71.263794,-8.0,2.0,-8.0,1.0,33.0,0.0
80.82444,261.10135,1.0,103.326126,31.803925,0.0,0.0,96.0,14.42319,6.0,5.429238,42.740555,4.0,22.987324,0.0,0.0,0.0,6.0,47.500843,7.0,2.0,0.0,69.144554,0.0
78.0,194.13158,4.0,78.44021,11.0,0.0,0.0,90.0,6.646169,4.0,6.0,15.0,1.0,84.86778,-7.0,1.0,0.0,26.21571,-8.0,2.0,1.8236194,0.0,88.6578,0.0
91.96907,335.6879,21.957834,113.71839,14.0,0.0,0.0,100.0,-7.0,7.0,8.0,12.45838,0.0,42.0,0.0,0.0,0.0,0.0,-8.0,1.0,1.0,0.0,40.0,0.0
73.0,418.67276,9.0,160.15717,32.351395,0.0,0.0,89.0,7.638514,4.0,6.0,32.0,1.0,17.664095,0.0,0.0,0.0,7.230152,-8.0,6.0,1.0,1.0,50.0,0.0
86.0,305.99564,4.0,101.120346,30.255936,0.0,0.0,100.0,-7.0,7.0,8.0,42.75147,1.0,17.0,0.0,1.0,0.0,0.0,-8.0,3.0,1.0,0.0,25.149696,0.0
76.16485,135.92386,3.0,45.684807,22.0,0.0,0.0,100.0,-7.0,7.0,8.0,16.0,3.0,22.436258,0.0,2.0,1.0,9.0,99.14582,4.0,2.0,0.0,50.0,0.0
84.0,93.082405,2.0,72.0,22.22525,0.0,0.0,100.0,-7.0,7.0,8.0,14.0,1.0,24.473131,-7.0,3.0,2.0,9.674934,-8.0,4.0,2.0,0.0,53.812878,0.0
79.44907,218.47202,26.263332,129.66135,13.0,0.89221406,0.0,93.0,15.884818,6.0,5.0,9.5689335,0.0,64.02475,-8.78903,0.0,0.0,0.0,-8.0,1.0,1.0,0.0,64.47813,0.0
71.12066,212.22838,1.0769687,77.91696,28.270771,0.0,0.0,100.0,-7.0,7.0,8.0,26.0,2.0,25.0,5.0,1.0,1.0,51.373062,-8.0,4.0,3.0,9.954653,59.78758,0.0
82.0,429.0041,9.0,143.65585,19.081354,0.0,0.0,100.0,-7.0,7.0,8.0,30.0,3.0,15.0,-7.664507,0.0,0.0,42.87971,-8.0,5.0,1.0,0.0,51.294254,0.0
86.0,175.34381,9.0,77.0,26.0,0.0,0.0,90.0,24.62003,6.0,6.0,30.0,1.0,33.117645,23.823017,0.0,0.0,4.0,84.79103,3.0,2.0,0.0,43.0,0.0
78.0,192.70049,3.0,90.0,20.0,0.0,0.0,95.0,48.77987,6.0,6.0,28.412636,1.0,43.0,6.0,1.0,0.0,35.0,85.109955,4.0,2.260787,1.0,63.706875,0.0
59.82758,169.39645,4.0,59.207745,20.0,3.2009947,1.0,85.63156,3.0,4.0,5.0,20.0,2.0,52.759388,10.918651,0.0,0.0,53.438015,68.0,2.0,4.0,1.0,80.0,0.0
89.0,146.56949,13.0,75.52152,13.0,0.0,0.0,100.0,-7.0,7.0,8.0,9.0,0.0,28.282614,0.0,0.0,0.0,4.0,-8.0,2.0,1.0,0.0,64.0,0.0
72.67792,312.8415,4.0,90.0,43.883656,0.0,0.0,97.0,67.74628,6.0,6.0,38.06668,4.0,18.0,0.0,5.0,4.8205404,34.17888,30.838285,8.0,2.0,2.0,47.0,0.0
76.55157,146.37022,1.0,84.0,9.885465,1.0,0.0,89.200966,19.721186,6.0,5.0,13.0,3.0,19.888515,0.0,3.0,3.0,12.333594,-8.0,1.0,1.0,0.0,33.0,0.0
85.0,255.99481,3.0,52.332203,14.0,0.0,0.0,100.0,-7.0,7.0,8.0,16.0,1.0,25.0,0.0,1.0,1.0,16.184258,-8.0,2.0,2.0,0.0,50.0,0.0
79.0,205.28725,5.0,74.42601,27.0,0.0,0.0,100.0,-7.0,7.0,8.0,22.84464,2.0,27.0,8.899407,0.0,0.0,19.210806,-8.0,4.0,1.0,1.0,45.022255,0.0
79.0,175.15215,3.0381308,76.0,14.0,0.0,0.0,100.0,-7.0,7.0,8.0,16.0,1.0,25.0,0.0,1.0,1.0,18.499203,91.67333,3.0,2.0,0.0,71.0,0.0
59.644814,148.58197,8.0,66.45669,17.0,1.6575897,0.0,65.26864,-7.0,4.0,5.0,15.0,1.0,31.967424,15.964142,0.0,0.0,89.13132,65.888855,4.0,2.0,1.0,65.42213,0.0
76.0,120.903496,7.816437,82.0,14.0,1.0,0.0,82.33383,36.829967,6.0,5.0,10.0,1.0,76.65699,3.0,0.0,0.0,26.0,96.885345,1.0,3.3998396,0.0,78.0,0.0
85.0,267.2977,6.0,93.0,15.0,0.0,0.0,100.0,-7.0,7.0,8.0,24.0,1.0,33.0,0.0,1.0,1.0,0.5781613,53.70845,2.0,1.0,0.0,50.0,0.0
83.46525,403.00677,4.0,122.676094,20.0,0.0,0.0,100.0,-7.0,7.0,8.0,29.0,2.0,20.543522,0.0,1.0,2.0,31.590984,81.88068,5.0,1.0,1.0,50.0,0.0
75.0,415.55862,4.0,98.63008,25.0,0.0,0.0,96.0,22.571661,6.0,6.0,31.0,5.8221917,15.0,0.0,1.0,1.0,15.110853,74.995735,5.0,2.0,0.0,43.0,0.0
90.0,159.78256,2.0,93.11935,13.181149,0.0,0.0,100.0,-7.0,7.0,8.0,10.159232,1.0,13.0,-7.0,1.0,0.029415982,15.0,-8.0,1.0,1.0,0.0,15.491402,0.0
85.14145,250.12993,4.0,82.964386,17.0,0.0,0.0,100.0,-7.0,7.0,8.0,20.0,2.0,30.379093,13.78534,0.0,0.0,3.3631167,61.80495,5.0,2.0,0.0,56.125122,0.0
66.0,185.35042,26.583847,77.47155,12.0,0.0,0.0,81.59418,4.147167,6.0,6.0,10.0,0.0,45.0,0.34068495,2.0,1.0,39.71877,74.756,3.0,1.0,2.0,44.0,0.0
75.0,322.83063,6.0,92.0,30.0,0.0,0.0,100.0,-7.0,7.0,8.0,32.0,1.0,21.0,0.0,2.8061178,3.0,43.8266,-8.0,4.0,3.0,1.0,38.552704,0.0
66.0,223.67947,10.645324,109.948395,7.0,1.0,0.0,67.15175,12.338699,6.0,5.7931056,2.0331695,1.0,35.32008,-8.0,0.0,0.0,9.632217,122.00711,0.0,3.0,-9.0,83.60802,0.0
78.0,136.94772,14.0,56.463654,16.0,0.0,0.0,89.0,66.639786,6.0,6.0,19.182547,0.0,21.0,0.0,0.0,0.0,0.0,-8.0,1.0,2.0,0.0,36.258633,0.0
74.0,119.27771,2.0,82.0,23.0,1.0,1.0,100.0,-7.0,0.002356127,8.0,10.0,4.0,55.06921,0.0,2.0,2.0,13.766651,92.32313,2.0,2.0,0.0,50.0,0.0
84.0,212.26779,1.1080341,157.48203,38.369114,0.0,0.0,100.0,-7.0,7.0,8.0,5.4408937,2.0,20.606985,3.0,3.0,3.0,0.8368723,77.567696,4.0,3.0,0.0,47.0,0.0
70.0,172.00488,4.0,46.546898,31.0,0.0,0.0,100.0,-7.0,7.0,8.0,31.0,5.0,20.0,7.683304,0.0,0.0,13.42011,-8.0,5.0,2.0,0.0,50.0,0.0
85.0,336.0361,27.374773,133.39874,21.42885,0.0,0.0,100.0,-7.0,7.0,8.0,30.748024,0.0,50.0,0.0,0.0,0.0,0.0,-8.0,3.0,1.0,0.0,63.471672,0.0
74.0,167.34541,6.0,52.005417,32.0,0.0,0.0,92.0,33.923016,6.0,6.0,35.0,1.6430764,17.848288,0.0,1.0,1.0,18.48112,96.436195,3.0,3.0,1.0,43.0,0.0
89.0,221.72665,13.029575,104.41768,16.0,0.0,0.0,100.0,-7.0,7.0,8.0,22.0,0.0,33.0,3.0,1.0,1.0,0.0,-8.0,1.0,-8.0,0.0,25.0,0.0
75.0,284.842,18.443695,104.128716,17.477081,1.0,1.0,78.648994,17.658577,6.0,4.5713882,25.0,0.0,56.43827,0.0,0.0,0.0,5.0,74.0,2.0,2.0,0.0,76.41198,0.0
86.0,128.91254,12.08532,80.0,12.902139,0.0,0.0,100.0,-7.0,7.0,8.0,16.0,0.0,63.90626,0.0,0.0,0.0,7.098629,-8.0,1.0,2.0,0.0,70.55384,0.0
