estimate_of_risk,months_since_first_trade,months_since_last_trade,average_duration_of_resolution,number_of_satisfactory_trades,nr_trades_insolvent_for_over_60_days,nr_trades_insolvent_for_over_90_days,percentage_of_legal_trades,months_since_last_illegal_trade,maximum_illegal_trades_over_last_year,maximum_illegal_trades,nr_total_trades,nr_trades_initiated_in_last_year,percentage_of_installment_trades,months_since_last_inquiry_not_recent,nr_inquiries_in_last_6_months,nr_inquiries_in_last_6_months_not_recent,net_fraction_of_revolving_burden,net_fraction_of_installment_burden,nr_revolving_trades_with_balance,nr_installment_trades_with_balance,nr_banks_with_high_ratio,percentage_trades_with_balance,cond
67.0,217.38129,4.0,75.26055,15.0,0.0,0.0,87.63639,16.948206,6.0,6.0,15.902509,2.0,20.258757,-7.0,1.0,1.0,34.938675,-8.0,3.0,1.0,3.0,53.46271,2.0
62.931034,84.87878,5.0,68.0,25.0,0.0,0.0,96.0,33.572308,6.0,6.0,9.0,2.0,21.0,0.0,1.0,1.0,65.625435,-8.0,7.0,2.0,1.0,64.0,2.0
66.0,157.00742,3.0,52.757164,18.0,0.0,0.0,84.3959,21.693794,6.0,6.0,22.0,2.0,36.0,0.0,2.0736039,2.0,25.700783,73.517784,3.0,3.0,3.0,60.074093,2.0
57.770668,102.60173,4.0,35.770676,21.0,0.0,0.0,93.0,12.915269,6.0,6.0,24.0,6.0,31.0,0.0,4.1139426,4.0,55.161568,98.78329,7.8609133,2.0,2.3844554,75.0,2.0
71.81316,215.01422,4.0,90.49412,18.0,0.0,0.0,100.0,-7.0,7.0,8.0,5.2736464,1.0,33.0,3.0,1.0,1.0,89.53864,92.84318,3.0,2.0,3.863317,82.00052,2.0
79.0,232.36412,12.0,76.43486,8.680128,0.0,0.0,85.05569,-7.0,4.0,6.0,14.0,1.0,27.240725,0.0,0.0,0.0,12.826023,-8.0,1.0,1.0,0.0,40.208775,2.0
63.768223,326.30923,6.0,72.53462,15.0,1.0,0.0,22.89474,5.0,4.0,5.0,16.0,2.0,33.0,0.0,2.0,1.1544129,2.0,-8.0,1.0,2.0,0.0,50.0,2.0
66.0,348.06244,45.209377,77.10534,8.82172,0.0,0.0,60.917168,20.615162,6.0,6.0,7.1353292,0.0,18.0,0.0,3.0,2.0,63.064312,-8.0,1.0,1.0,0.0,44.406128,2.0
80.0,138.86192,11.0,66.32912,11.066594,0.0,0.0,92.0,48.83878,6.0,6.0,7.1314383,0.0,64.443794,-8.0,0.0,0.0,8.0,70.51382,2.0,3.0,0.0,75.0,2.0
16.90243,185.58891,6.0,76.0,32.0,0.0,0.0,85.70185,5.0,2.5914125,6.0,34.22254,1.0,26.0,0.0,2.0,2.0,99.7397,72.98233,9.114847,3.0,3.0,100.0,2.0
64.51655,189.6283,5.0,78.51129,32.0,0.0,0.0,97.0,51.93384,6.0,6.0,8.987655,2.0,24.728394,-7.0,4.0,4.0,86.816055,97.24022,9.580332,2.0,5.4583945,82.72499,2.0
66.0,349.15298,135.21802,142.93959,37.400246,0.0,0.0,85.647095,5.0,6.0,6.0,38.66276,0.0,10.8563595,0.0,0.0,0.0,68.22427,-8.0,12.50154,1.0,2.124898,63.0,2.0
-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,2.0
-9.0,-9.0,-9.0,-9.0,-9.0,-7.6083,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,2.0
68.172195,158.55643,7.0,71.0,4.2814217,0.0,0.0,100.0,-7.0,7.0,8.0,6.752517,1.0,99.99455,12.955787,0.0,0.0,1.0,75.79327,0.0,4.0,-8.0,100.0,2.0
61.0,118.917656,1.0,40.26767,25.0,0.0,0.0,98.0,-7.0,6.0,6.0,34.496517,7.5734277,66.40748,0.0,6.784517,8.695714,43.70194,76.0,7.651468,19.01581,3.0,100.0,2.0
-9.0,-9.0,1.0,-9.0,-9.0,-3.8821878,-9.0,-9.0,-9.0,-9.0,2.0,-9.0,-8.278533,-5.7901106,-9.0,0.0,-3.1038337,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,2.0
65.68061,173.00047,8.0,64.240166,17.0,2.0,1.0,88.24266,24.308592,5.6509867,6.0,12.0,1.0,26.694092,0.0,0.0,0.0,54.818687,84.62738,7.5872107,3.0,0.0,86.77089,2.0
78.0,226.77933,3.0,89.39493,27.137764,0.0,0.0,100.0,-7.0,7.0,8.0,30.0,2.0,36.0,0.0,3.0,2.0,85.538864,58.929478,2.0,2.0,1.0,52.3545,2.0
80.0,291.47034,15.0,121.08362,25.0,0.0,0.0,100.0,-7.0,7.0,8.0,39.85851,0.0,33.0,0.0,3.0,3.0,43.232464,55.36298,4.0,2.0,2.0,67.0,2.0
75.0,210.64966,4.544874,106.9481,28.0,2.0,1.0,96.0,24.37079,6.0,6.0,34.41895,1.0,36.0,0.0,2.0,2.0,14.986605,38.783703,3.0,2.0,0.0,52.05084,2.0
70.0,180.47961,14.581422,74.05982,16.956675,0.0,0.0,90.0,25.201046,6.0,6.0,14.0,0.9771669,21.144676,0.0,2.0,2.0,52.851463,76.71247,3.0,4.0,1.0,79.81438,2.0
65.01111,253.93558,9.0,67.891426,12.0,2.0299494,1.0,67.4099,48.77493,6.0,2.0,7.840975,0.0,73.99196,-7.0,0.0,0.0,7.2031956,31.475487,1.1979326,4.302387,0.0,80.0,2.0
59.832966,94.74713,8.0,35.901585,10.0,1.0,1.0,83.59664,8.766714,4.0,5.0,5.0,1.0,47.824287,0.0,2.0,2.0,60.2464,59.668346,2.0,2.0,1.0,50.0,2.0
69.0,56.098656,3.0,47.162987,11.0,0.0,0.0,89.0,-7.0,6.0,6.0,7.5083046,2.0,28.0,0.0,0.0,0.0,32.66439,75.572334,6.0,2.0,1.0,71.0,2.0
76.0,252.61726,16.0,73.2515,36.012707,0.0,0.0,100.0,-7.0,7.0,8.0,34.900433,0.0,15.0,0.0,0.0,0.0,38.9246,48.019375,8.0,3.0,1.0,60.0,2.0
69.0,121.59766,17.0,67.66654,15.868054,0.0,0.0,90.0,33.187138,6.0,6.0,16.0,0.0,26.0,0.0,1.0,1.6666557,84.042,-8.0,4.0,1.0,1.0,80.157585,2.0
74.0,332.0718,3.0,76.776535,19.0,0.0,0.0,96.0,29.458063,6.0,6.0,24.0,4.0,14.289775,3.0,2.0,2.0,41.258423,99.03943,6.0,1.0,2.0,67.0,2.0
63.0,81.343605,9.0,49.3419,14.0,1.8068134,1.0,78.19412,27.868086,6.0,2.0,16.0,1.0,23.0,0.0,1.0,1.0,57.980106,80.823524,3.0,2.0,2.0,73.0,2.0
67.44357,175.93605,5.0,125.10941,19.0,0.0,0.0,86.10212,26.19776,6.0,6.0,14.245122,1.0,37.54826,6.0,1.0,1.0,75.9463,83.74038,6.0,3.0,1.0,93.5115,2.0
61.0,109.892426,3.9335713,42.081367,24.0,0.0,0.0,93.0,2.4256403,1.3459646,6.0,25.0,4.416964,40.0,0.0,3.944793,3.0,29.797363,84.203865,3.0,4.0,1.0,76.67344,2.0
81.0,258.95792,12.0,90.22492,15.824008,0.0,0.0,100.0,-7.0,7.0,8.0,17.0,0.0,33.8742,-7.0,0.0,0.0,23.971365,70.975494,2.0,3.0,1.0,42.804684,2.0
33.074677,210.813,5.0,58.474983,7.768341,1.0,1.0,86.08541,1.5293391,0.8790372,5.0,7.908536,2.0,26.0,14.444546,0.0,0.0,20.0,87.06698,2.0,1.0,1.0,67.0,2.0
66.279625,91.86272,2.0,45.855556,43.909637,0.0,0.0,100.0,-7.0,7.0,8.0,42.99978,9.382747,47.88795,7.0,0.0,0.0,19.158293,91.39202,5.0,18.120876,1.0,64.0,2.0
83.299484,241.97423,17.0,92.0,10.319912,0.0,0.0,100.0,-7.0,7.0,8.0,7.163758,0.0,33.0,-8.0,0.0,0.0,51.321472,-8.0,3.7365112,1.0,0.0,83.0,2.0
74.3403,91.55164,46.840935,36.205204,6.2047677,0.0,0.0,100.0,-7.0,7.0,8.0,0.94651216,0.0,99.06598,-7.0,0.0,0.0,1.0,-8.0,-8.666291,1.0,0.0,50.0,2.0
75.05637,288.72772,3.0,70.123146,27.0,0.0,0.0,96.0,30.335077,6.0,6.0,38.16639,3.0,17.0,0.0,3.332906,3.0,89.08272,-8.0,1.0,1.0,0.0,75.0,2.0
-9.0,135.21973,20.0,69.20044,-9.0,4.257092,3.8463883,-9.0,1.7287937,4.0,5.0,7.0,0.0,99.31417,0.0,1.0,1.0,0.0,14.507107,1.0,1.0,0.0,100.0,2.0
66.0,73.11408,5.0,43.00285,2.263591,1.0,0.0,48.372562,14.806312,6.0,6.0,5.062182,1.0,41.053055,1.0,1.0,1.0,46.286762,64.030975,1.0,2.0,0.0,67.0,2.0
57.64851,111.486404,8.284477,64.32101,23.0,0.0,0.0,86.86967,1.0,4.0,6.0,19.0,0.0,29.648298,0.0,0.0,0.0,57.576736,82.55692,7.0,4.0,2.0,91.48356,2.0
63.0,118.00783,8.0,53.313602,14.915758,3.0,2.9430509,92.0,2.0,0.0,5.0,19.0,1.0,52.608315,0.0,0.0,0.0,12.0,90.193,2.0,1.0,0.0,42.01716,2.0
61.926315,96.91438,44.2756,166.03825,20.0,0.0,0.0,79.01046,10.51959,4.0,6.0,21.0,0.0,24.0,20.75623,0.0,0.0,66.85747,-8.0,9.431944,2.0,6.9113483,75.0,2.0
59.73014,316.54858,12.0,113.59756,41.913692,0.0,0.0,93.0,9.5510645,6.0,6.0,33.0,0.0,7.6859803,0.0,5.489518,5.0,53.40952,79.10364,11.695212,2.0,4.9553967,64.0,2.0
65.63212,326.7792,15.0,130.18211,20.0,0.0,0.0,93.0,23.498621,6.0,6.0,18.0,1.0,30.0,0.0,0.0,0.0,89.860794,85.0,6.5512843,2.0,0.0,100.0,2.0
64.818985,116.309166,5.0,38.54768,16.0,1.0,0.0,88.0,23.146093,6.0,5.0,25.0,4.0,53.98315,0.0,3.0,3.0,52.456276,55.730785,3.0,2.0,1.0,51.596436,2.0
57.163998,183.54718,8.0,76.275185,25.0,1.9549662,2.0,85.60868,3.8017132,0.0,2.0,32.551582,1.0,38.0,2.0,1.0,1.0,11.420247,-8.0,4.0,-6.004931,0.0,50.0,2.0
64.97555,174.22353,3.0,84.0,13.0,0.0,0.0,75.18692,17.839502,6.0,6.0,14.995321,1.0,21.0,0.0,3.0,3.0,74.91455,-8.0,4.0,1.0,3.0,60.0,2.0
66.37094,101.76197,26.036818,65.0,7.0,1.3425934,0.0,64.057304,3.0,4.0,5.097098,6.5400624,0.0,32.16838,-7.0,0.0,0.0,14.376912,-8.0,4.0,1.0,0.0,67.0,2.0
61.690956,112.744736,8.850755,35.78605,34.673817,3.4816809,1.0,88.82679,58.35996,6.0,5.0,35.812992,1.0,71.925545,-7.0,3.0,3.0,92.37282,76.200325,5.0,11.815196,3.8299,100.0,2.0
76.0,157.68344,12.0,69.77089,16.0,2.0718956,0.0,82.1164,32.215927,6.0,3.0,19.0,0.0,50.0,0.0,0.0,0.0,32.867954,67.71862,4.0,3.0,0.0,80.07292,2.0
-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,0.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,2.0
66.0,129.91708,1.0,78.45875,43.912132,0.0,0.0,95.0,13.832535,6.0,6.0,52.809593,5.0,58.708706,-7.0,3.0,3.0,93.49696,57.804653,3.0,7.243045,2.0,87.76883,2.0
-9.0,276.5256,4.0,106.24463,32.90312,1.4565278,2.0,88.0,3.0,-6.093519,5.0,33.70636,1.0,26.867216,-8.0,0.0,0.0,3.0,-8.0,5.0,1.0,0.0,40.0,2.0
89.0,307.41565,25.061214,137.59798,5.23114,0.0,0.0,100.0,-7.0,7.0,8.0,8.688436,0.0,13.0,0.0,0.0,0.0,24.379957,-8.0,3.0,-8.0,0.0,67.0,2.0
61.41043,243.06203,63.80464,113.9287,12.881728,0.0,0.0,85.15995,1.0,4.0,6.0,11.237281,0.0,23.885588,0.0,0.0,0.0,74.07511,76.0,11.0,2.0,2.0,100.0,2.0
86.0,134.84923,24.820316,64.87469,8.302892,0.0,0.0,100.0,-7.0,7.0,8.0,8.398492,0.0,18.0,0.0,0.0,0.0,-0.5608282,-8.0,1.0,-8.0,0.0,25.0,2.0
74.0,146.22057,3.0,57.965996,14.0,0.0,0.0,100.0,-7.0,6.0,8.0,7.113306,1.0,56.60745,-1.2863622,3.0,3.0,7.947186,82.0,4.0,3.0,0.0,75.0,2.0
67.14783,183.5877,2.0,55.30509,7.0,0.0,0.0,78.67402,9.378382,4.0,6.0,13.0,3.0,22.711012,0.0,2.0,1.3238871,53.728443,48.542877,3.0,1.0,0.0,67.29737,2.0
59.63774,94.84011,7.0,37.166367,10.0,1.0,1.0,84.36614,20.672987,6.0,5.0,14.0,1.0,61.877827,0.0,0.0,0.0,79.22417,81.887,4.0,3.6195068,0.0,100.0,2.0
65.0,73.729935,5.0,54.772034,9.0,0.0,0.0,84.24113,5.4666605,6.0,6.0,5.140105,1.0,22.0,0.0,0.0,0.0,70.59951,-8.0,2.0,1.0,1.0,50.0,2.0
73.0,153.64189,3.0,49.28664,17.55683,0.0,0.0,100.0,-7.0,7.0,8.0,19.578625,6.881954,33.0,0.0,3.7896385,3.1763093,27.0,95.464745,5.0,4.0,0.0,81.086494,2.0
63.033333,182.46233,7.0,62.101746,32.82481,2.148943,2.0,92.0,16.165949,6.0,5.0,38.02942,2.0,67.253914,0.0,1.0,1.0,76.083664,69.754005,4.0,3.0,3.0,73.0,2.0
65.0,305.34277,8.2437725,88.60839,30.253128,0.0,0.0,89.18695,2.0,4.0,6.0,26.0,1.0,15.083577,0.0,1.0,1.0,54.41453,48.250336,7.0,2.0,4.0,50.0,2.0
65.04222,75.67642,12.629891,43.34802,8.649393,0.0,0.0,75.35318,24.265047,6.0,6.0,5.287135,0.0,28.0,-7.0,2.0,3.0,86.160515,89.939865,2.0,2.0,2.0,89.407394,2.0
77.0,271.5489,8.06113,107.614746,22.0,0.0,0.0,100.0,-7.0,7.0,8.0,37.0,0.0,53.54938,-7.0,0.0,0.0,12.0,47.720276,2.0,2.0,0.0,71.0,2.0
77.912506,154.07361,6.0,62.0,17.0,0.0,0.0,100.0,-7.0,7.0,8.0,21.65638,0.0,53.76251,0.0,0.0,0.0,47.222145,-8.0,2.0,1.0,0.0,100.0,2.0
86.45453,146.20901,16.0,67.0,10.0,0.0,0.0,100.0,-7.0,7.0,8.0,12.4293375,0.0,55.723576,-7.0,0.0,0.0,1.0,65.85388,2.0,2.0,0.0,78.0,2.0
65.61047,62.20969,10.0,52.409958,9.0,0.0,0.0,100.0,-7.0,7.0,8.0,11.0,0.0,99.994316,-7.0,0.0,0.0,1.0,85.86223,1.0,3.0,0.0,95.92412,2.0
63.0,348.66077,9.0,113.68463,39.321087,0.0,0.0,94.0,3.768217,4.0,6.0,30.0,0.0,18.0,0.0,0.0,0.0,70.98568,-8.0,11.776538,1.0,6.2111015,56.53817,2.0
62.436733,153.31252,7.0,85.25518,18.0,2.0,0.0,61.621544,26.78259,6.0,3.0,27.42283,2.0,56.475597,0.0,0.0,0.0,119.68543,91.02316,2.0,4.79014,4.4925585,100.0,2.0
68.0,144.9362,8.907155,59.027477,8.013123,0.0,0.0,96.0,-7.0,6.0,6.0,9.0,1.0,36.0,-7.0,0.0,0.0,63.7869,82.24273,2.0,2.0,0.0,87.09569,2.0
62.915283,255.87329,3.0,76.87753,29.0,0.0,0.0,88.0,3.0,4.0,6.0,30.0,3.0,68.21848,-8.0,0.0,0.0,70.85379,81.8299,3.0,4.0,2.0,57.0,2.0
-9.0,259.6118,9.0,56.63226,18.0,0.0,0.0,92.0,6.091194,6.0,6.0,19.0,0.0,15.0,4.0,2.0,1.0,91.39084,-8.0,6.0,1.0,7.688259,64.0,2.0
62.563168,58.307266,7.0,62.0,14.0,2.0,2.0,82.47068,32.15753,6.0,3.0,5.0,2.0,35.242737,0.0,0.0,0.0,83.06242,92.69088,6.0,2.0,3.0,87.22379,2.0
56.41894,236.08127,2.5815072,74.67981,10.566264,1.0,1.7892747,61.634026,6.986401,4.0,6.0,10.590309,2.0,28.0,0.0,2.0,2.0,15.951982,-8.0,2.0,1.0,0.0,50.0,2.0
64.68335,70.396706,3.0,32.23238,10.154119,1.0,1.0,91.36602,39.40981,6.0,4.448388,7.839206,2.0,33.0,0.0,1.0,1.0,5.0,84.03077,4.0,5.0,0.0,100.0,2.0
78.59606,290.6691,20.0,79.0,14.0,0.0,0.0,87.950035,7.55367,6.0,6.0,18.0,0.0,18.004953,-9.0,0.0,0.0,5.0,77.49617,1.0,1.0,0.0,42.369858,2.0
66.0,55.558926,5.0,68.0,22.0,2.0,0.0,90.0,11.706199,6.0,5.0,19.0,3.7087896,55.675835,-7.0,2.0,2.0,53.504482,84.39295,5.0,5.545709,0.0,100.0,2.0
75.0,336.66394,3.0,107.34128,31.006592,0.0,0.0,97.02973,10.64034,6.0,6.0,40.420025,2.0,17.0,0.07979274,2.0,2.0,36.03781,-8.0,4.4484878,2.0,2.0,54.963036,2.0
64.081566,125.54656,14.0,33.737587,5.203365,1.0,1.0,65.185295,17.461498,6.0,2.6106145,13.0,1.0,29.0,0.0,2.0,2.0,81.306274,54.075203,2.0,2.0,0.0,83.0,2.0
76.030556,405.52975,25.590694,96.65924,22.0,4.2896996,1.0,76.60237,24.273203,6.0,2.0,39.204845,0.0,50.0,2.248018,1.0,1.0,0.8806424,76.10348,2.0,2.0,0.0,49.242683,2.0
65.0,139.51672,2.0,42.218407,5.560033,1.0,2.0,88.0,22.684597,5.3903594,5.0,9.397938,2.0,20.0,0.0,4.0,3.0,2.0,-8.0,1.0,1.0,0.0,63.43603,2.0
66.57891,66.121994,4.354972,-9.0,3.4618192,0.0,0.0,100.0,-7.0,7.0,8.0,4.764112,1.0,46.816998,0.0,2.0,1.0,72.96822,26.20615,1.0,1.0,0.0,86.0,2.0
75.0,216.22107,4.0,79.0,40.0,0.0,0.0,100.0,-7.0,7.0,8.0,29.0,1.0,20.834856,0.0,0.0,0.0,35.557377,53.145935,5.9896727,2.0,1.0,42.95226,2.0
79.565735,280.73553,3.0,84.0,40.56597,0.0,0.0,100.0,-7.0,7.0,8.0,27.0,4.0,27.0,3.0,1.0,1.0,12.088877,72.909904,4.0,3.0,0.0,57.0,2.0
80.0,193.55473,4.67561,67.370514,20.290964,0.0,0.0,100.0,-7.0,7.0,8.0,15.0,2.0,0.0,0.0,16.171995,15.611342,3.0,-8.0,1.0,-8.0,0.0,-8.288317,2.0
-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,2.0
68.0,382.40448,15.085507,112.25038,19.124529,0.0,0.0,78.6744,8.05625,5.0,6.0,12.0,0.0,23.0,-7.0,0.0,0.0,47.410446,67.71455,6.0,2.0,0.0,70.30078,2.0
65.0,249.67262,6.0,102.09099,24.0,1.0,1.0,88.0,68.68858,6.0,5.0,22.510344,2.0,25.0,1.0345409,4.0,4.0,110.96075,-8.0,3.0,1.0,8.65671,71.0,2.0
74.0,293.8041,6.0,103.94193,25.0,1.0,0.0,92.56922,74.73164,6.0,5.0,22.0,1.0,47.91229,0.0,0.0,0.0,58.661053,71.98099,5.0,4.522237,1.0,82.54548,2.0
66.0,146.45961,2.0,61.648197,40.140663,0.0,0.0,93.04726,32.18911,6.0,6.0,43.378887,6.0,33.0,0.0,17.368134,15.267733,55.042305,82.651146,8.84422,4.0,2.0,79.25475,2.0
-9.0,72.68985,12.836988,38.32267,-9.0,0.0,0.0,56.447304,23.374516,6.0,6.0,7.0,1.0,45.0,0.0,1.0,1.0,119.00726,-8.0,2.0,1.0,4.5034523,87.24017,2.0
65.0,89.505226,5.0,48.0231,10.0,0.0,0.0,71.47028,31.415855,6.0,6.0,10.0,1.0,45.737125,-7.0,0.0,0.0,91.69058,94.53675,4.0,1.0,5.571774,100.0,2.0
-9.0,124.09274,2.0,49.37747,9.0,3.890255,3.0830188,-9.0,4.011335,4.0,2.0,15.0,1.0,18.926003,0.0,1.0,1.0,2.894782,22.952429,2.0,3.0,0.0,74.06326,2.0
82.0,105.96632,10.312855,80.03532,16.0,0.0,0.0,100.0,-7.0,7.0,8.0,7.0,0.0,32.831944,14.926449,0.0,0.0,33.254925,-8.0,3.0,2.0,0.0,57.0,2.0
67.0,136.52806,17.187855,72.64578,23.0,0.0,0.0,100.0,-7.0,7.0,8.0,20.45547,0.0,19.0,12.195233,0.0,0.0,65.72317,-8.0,9.0,1.0,10.517854,61.628574,2.0
-9.0,-9.0,-9.0,-9.0,-9.0,-7.39964,-9.0,-9.0,-8.749723,-9.0,-9.0,-9.0,-9.0,0.091827706,-8.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,2.0
63.727123,90.46262,3.0,35.302307,4.773109,2.0,2.0,100.0,-7.0,5.936195,8.0,9.0,1.7491026,67.66189,1.0,4.0,4.0,51.48302,90.254265,3.0,1.0,0.0,83.0,2.0
60.615723,216.5762,5.0,60.586983,21.991316,0.0,0.0,93.0,1.0983316,4.0,6.0,33.0,2.0,26.0,0.0,0.0,0.0,64.77893,87.19336,6.0,2.0,2.0,78.0,2.0
56.542446,59.94773,5.0,48.26771,37.32699,0.0,0.0,96.0,38.2047,6.0,6.0,36.913876,5.0,32.569244,0.0,3.0,3.0,95.888824,76.0,5.0,3.0,10.427114,83.0,2.0
65.0,38.99443,5.0,19.179663,14.0,0.0,0.0,100.0,-7.0,7.0,8.0,13.946822,4.0,-9.0,2.7195168,3.0,2.0,65.750496,-8.0,7.075348,-8.0,2.0,79.89,2.0
61.627407,112.02545,7.0,52.82268,13.594141,3.0,1.0,81.69749,66.68948,6.0,5.0,10.0067425,2.0,32.955128,0.0,1.0,1.0,93.65587,83.60006,11.0,1.0,5.7094207,100.0,2.0
66.0,169.85858,3.0,65.0,31.056213,0.0,0.0,100.0,-7.0,7.0,8.0,29.0,2.0,33.0,0.0,2.0,1.0,69.66628,56.14762,9.0,3.0,3.7587318,80.135635,2.0
64.0,157.13908,4.0,65.0,31.0,0.0,0.0,95.0,2.0,4.0,6.0,37.0,1.0,23.0,3.0,1.1432867,1.0,53.82882,38.860645,3.0,2.0,4.592785,63.390064,2.0
61.0,91.21294,10.0,33.878017,7.1211863,0.0,0.0,81.64797,4.8276296,4.0,6.0,5.17425,0.0,24.0,7.4876976,0.0,0.0,34.840157,69.18736,3.0,1.2092658,0.0,78.74413,2.0
57.84071,184.4508,11.0,110.72293,18.0,2.1476703,2.0,58.23962,2.8319926,4.0,5.0,21.0,1.0,50.499615,1.0,2.0,2.0,54.54857,90.46669,2.1817296,2.0,1.0,50.0,2.0
-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,2.0
-9.0,-9.0,-3.9977708,-9.0,-9.0,0.0,-5.7416453,-9.0,-8.060649,-9.0,-9.0,-9.0,0.0,0.0,-9.0,0.0,-8.680039,-8.89878,-9.0,-9.0,-9.0,-8.958359,-9.0,2.0
65.055046,103.12425,5.0,70.93811,32.31021,0.0,0.0,100.0,-7.0,6.0,8.0,34.0,3.0,29.0,-9.0,0.0,0.0,93.93606,67.31604,22.563663,2.0,3.0,100.0,2.0
-9.0,182.05519,9.937339,100.03338,19.0,0.0,0.0,67.924736,30.210772,6.0,6.0,25.0,1.0,3.9837599,0.0,1.0,2.0,113.01196,84.38734,8.931988,1.0,9.676068,100.0,2.0
67.0,266.74673,5.0,58.0,40.0,0.0,0.0,100.0,-7.0,7.0,8.0,31.562874,2.0,8.458926,0.0,1.0,1.0,82.65929,-8.0,8.846603,1.0,4.5536766,90.80613,2.0
85.028854,136.17055,11.0,46.272034,11.095996,0.0,0.0,100.0,-7.0,7.0,8.0,18.695852,0.0,16.28615,0.0,0.0,0.0,32.05073,-8.0,3.0,1.0,0.0,78.0,2.0
66.0,75.756775,4.0,117.674095,14.0,3.0,2.0,88.0,46.311325,6.0,5.0,5.0,1.0,41.161247,-7.0,0.0,0.0,55.74092,61.18026,2.0,2.1641517,0.0,68.03844,2.0
61.0,167.25107,5.0,52.90757,15.0,0.0,0.0,89.0,11.999357,6.0,6.0,9.0,2.0,45.0,0.0,0.0,0.0,12.0,-8.0,3.0,1.0,0.0,42.568336,2.0
59.732872,-8.0,5.0,54.47907,4.357641,1.0,1.0,85.59817,45.05466,6.0,6.0,7.799841,2.0,40.069164,0.0,1.0,1.0,74.45896,69.13816,2.0,3.0,0.0,100.0,2.0
64.968124,124.16256,5.0,65.0,14.0,0.0,0.0,72.971695,23.88276,6.0,6.0,16.0,3.0,50.0,0.0,2.0,2.0,100.38826,85.0,2.0,3.0,1.0,100.0,2.0
62.08103,186.24905,10.0,93.0,16.803328,0.34861866,0.0,73.42798,1.1791903,4.422379,5.0,24.0,0.0,9.463291,0.0,3.0,3.0,67.873245,-8.0,5.0,1.0,1.0,64.74152,2.0
68.0,179.71524,3.0,75.20491,41.53453,0.0,0.0,100.0,-7.0,7.0,8.0,36.684624,2.0,20.0,-7.0,3.0,3.0,68.621086,96.00686,10.826098,2.0,3.0,80.12946,2.0
68.601776,127.02813,19.705414,59.379646,10.782968,1.0,1.0,100.0,-7.0,7.0,8.0,2.4351099,0.0,35.0,0.0,0.0,0.0,54.582436,53.187588,3.0,2.0,0.0,87.513016,2.0
60.015686,188.12473,4.0,64.03752,16.0,1.0,0.5852229,73.635864,25.231302,4.0,4.0,24.0,3.0,50.0,0.0,2.0,3.0,28.450373,77.411125,3.0,3.0,1.0,88.1387,2.0
-9.0,164.11871,11.0,64.36892,8.900207,1.0,0.0,39.25517,3.0226872,6.0,6.0,7.2940006,1.0,0.8186256,0.0,1.0,2.0,68.37574,-8.0,5.0,1.0,2.887796,60.34994,2.0
-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,2.0
62.089844,74.28714,3.0,49.08938,14.0,0.46631718,0.0,90.95056,17.185442,6.0,6.0,12.017737,5.0,38.76103,0.0,5.1144724,6.276707,68.78182,88.336365,3.0,2.0,2.0,67.0,2.0
66.0,165.4365,2.2564688,81.51204,16.0,1.0,0.0,78.94488,43.440323,6.0,5.0,32.0,3.0,36.041782,0.0,1.0,1.0,77.20463,66.20339,3.0,1.0,2.0,82.5153,2.0
78.0,179.42804,5.0,68.0,27.0,0.0,0.0,100.0,-7.0,7.0,8.0,37.0,4.0,53.402767,3.0,2.0,2.0,49.962856,-8.0,2.0,1.0,0.0,33.0,2.0
68.0,217.61475,9.0,68.322945,20.0,0.0,0.0,91.96977,30.30103,6.0,6.0,23.0,2.0,49.14367,1.0,1.6035649,1.0,71.873604,98.51258,6.0,2.0,1.0,100.0,2.0
65.0,84.06772,2.0,43.215366,22.0,0.0,0.0,97.0,7.6293325,6.0,6.0,24.0,6.0,71.858025,0.0,4.798191,4.804642,60.58894,82.0,4.0,4.788383,0.0,86.0,2.0
73.383064,321.74402,6.0,96.20816,39.790955,0.0,0.0,100.0,-7.0,7.0,8.0,30.0,2.0,6.3505664,0.0,1.0,1.0,26.747807,-8.0,10.217888,1.0,2.0,50.0,2.0
