estimate_of_risk,months_since_first_trade,months_since_last_trade,average_duration_of_resolution,number_of_satisfactory_trades,nr_trades_insolvent_for_over_60_days,nr_trades_insolvent_for_over_90_days,percentage_of_legal_trades,months_since_last_illegal_trade,maximum_illegal_trades_over_last_year,maximum_illegal_trades,nr_total_trades,nr_trades_initiated_in_last_year,percentage_of_installment_trades,months_since_last_inquiry_not_recent,nr_inquiries_in_last_6_months,nr_inquiries_in_last_6_months_not_recent,net_fraction_of_revolving_burden,net_fraction_of_installment_burden,nr_revolving_trades_with_balance,nr_installment_trades_with_balance,nr_banks_with_high_ratio,percentage_trades_with_balance,is_at_risk
68.0,145.76859,4.9175386,43.823895,15.0,0.0,0.0,100.0,-7.0,7.0,8.0,13.921309,2.0,55.159115,0.0,3.0,3.0,81.91529,77.95462,1.0,4.0,1.0,82.26705,1.0
71.0,213.81094,2.0,66.0,51.95092,0.0,0.0,100.0,-7.0,7.0,8.0,54.06536,6.6533523,59.73762,0.0,3.0,3.0,61.48568,120.76158,6.0,12.223618,3.0,81.30161,1.0
66.78906,192.6307,15.0,76.99554,25.0,0.83715767,0.0,100.0,-7.0,7.0,8.0,25.26819,1.0,28.0,-7.0,0.0,0.0,54.42905,23.762522,5.4608045,3.0,3.0,67.0,1.0
66.568405,204.23312,4.0,79.97518,33.550945,1.3085711,0.0,77.96199,5.8485518,4.0,5.0,45.34608,4.0,16.350115,0.0,1.0,2.0,24.830818,-8.0,3.0,1.0,0.0,38.0,1.0
71.0,73.595604,3.2826104,0.8501124,8.0,0.0,0.0,100.0,-7.0,7.0,8.0,7.331385,2.0,45.63246,0.0,3.6336422,3.0,10.0,82.81168,2.0,2.0,0.0,80.672874,1.0
68.0,50.799294,3.0,61.285122,12.0,0.0,0.0,100.0,-7.0,7.0,8.0,9.064549,2.0,25.089857,0.0,0.0,0.0,79.848564,98.98501,8.0,2.0,5.0574975,83.581665,1.0
76.0,-8.495116,9.0,56.892056,10.196642,0.0,0.0,89.78247,25.709633,6.0,6.0,0.0,2.0,99.97398,2.0,0.0,0.0,11.0,62.634754,1.0,3.0,0.0,95.33165,1.0
80.0,432.93854,23.170994,181.28851,17.0,0.0,0.0,93.0,37.75527,6.0,6.0,15.729122,0.0,24.936634,0.0,0.0,0.0,13.0,21.085426,2.0,2.0,0.0,47.0,1.0
-9.0,-9.0,-8.587729,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,0.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,1.0
62.957256,140.02592,20.0,43.536213,9.676023,0.0,0.0,76.08289,6.608877,4.0,6.0,16.0,0.0,50.22155,2.0,0.0,0.0,92.99051,96.42331,3.0,3.0,1.9066726,94.278,1.0
64.0,24.46572,7.0,87.294785,26.0,0.0,0.0,100.0,-7.0,7.0,8.0,18.0,2.0,12.496973,0.0,2.0,2.0,71.916595,-8.0,8.0,1.0,5.582796,98.43324,1.0
63.167297,254.173,8.0,81.4239,31.932093,0.0,0.0,89.80251,14.665761,6.0,6.0,34.041515,2.0,42.0,-7.0,5.0,5.0,92.87844,85.36428,6.0,2.0,4.330842,100.0,1.0
-9.0,178.65746,8.0,77.16315,28.0,0.0,0.0,72.56446,-7.0,4.0,6.0,26.320532,5.0,32.0,0.0,0.0,0.0,73.97854,98.39135,7.0,2.0,2.0,79.83073,1.0
-9.0,480.63226,3.62502,121.32959,35.0,0.0,0.0,89.711075,8.773698,6.0,6.0,30.0,1.0,7.9470124,0.0,1.0,2.0,85.00844,-8.0,19.558346,1.0,10.020842,83.0,1.0
59.7593,249.67287,6.0,113.953316,5.6945677,1.0,0.0,79.05441,3.0,6.0,6.0,13.0,1.0,36.0,0.0,0.0,0.0,71.02765,89.18751,4.0,1.0,5.5501366,86.0,1.0
64.0,303.64972,1.0,110.97021,23.0,2.0,1.2869527,100.0,-7.0,6.0,8.0,42.26019,6.010175,34.628197,0.0,4.0,4.0,23.869204,96.90435,5.0,1.0,0.0,57.0,1.0
62.209225,146.54639,15.685945,74.9013,26.0,0.0,0.0,82.52602,11.33287,6.0,6.0,19.577362,0.0,25.0,0.0,3.0,3.0,71.560074,53.552044,6.0,2.0,1.8486768,71.0,1.0
72.0,155.47781,2.1348264,39.65458,14.0,0.0,0.0,100.0,-7.0,7.0,8.0,15.0,5.0,29.0,0.0,1.0,1.0,59.342182,-8.0,3.0,2.0,4.0,67.0,1.0
64.33916,137.8669,3.0,49.699196,10.0,0.0,0.0,67.07085,3.4428341,6.0,6.0,14.097692,2.0,33.0,2.0,0.0,0.0,1.0,57.989975,2.0,1.0,0.0,78.0,1.0
-9.0,113.7935,4.0,28.213825,18.640028,2.0,1.0,70.89516,-7.0,-9.0,2.0,28.416498,6.0,56.399204,2.0,0.0,0.0,33.210884,43.59146,5.0,2.0,1.0,69.40264,1.0
62.104004,104.429245,13.458664,66.0,25.0,0.0,0.0,88.795105,-7.0,6.0,6.0,24.536032,1.0,50.0,0.0,1.0,1.0,104.7101,91.89262,7.0,2.0,9.644614,100.0,1.0
66.0,89.35111,9.093736,56.9079,16.283258,0.0,0.0,84.48048,3.0,4.0,6.0,19.0,1.0,32.0,1.0,1.0,0.0,31.173344,94.3141,5.0,1.0,1.091989,100.0,1.0
62.948933,181.32263,3.0,70.112434,48.34193,1.0,0.0,92.0,29.77795,6.0,6.0,36.38032,3.0,21.0,0.0,4.734085,5.0,55.167534,27.865107,9.0,2.0,2.0,100.0,1.0
78.0,289.24506,14.683482,115.12407,18.503479,0.0,0.0,100.0,-7.0,7.0,8.0,17.0,0.0,-9.0,-7.0,1.0,1.0,46.241104,-8.0,5.0,1.0,2.0,47.0,1.0
68.50605,-9.0,7.0,-9.0,-9.0,0.0,0.0,100.0,-7.0,7.0,8.0,-9.0,1.0,96.07777,0.0,0.0,0.0,100.9776,52.536827,2.0,1.0,1.0,100.0,1.0
80.0,150.4578,37.830093,77.0,13.0,0.0,0.0,88.0,37.01985,6.0,6.0,14.0,0.0,62.76578,0.0,1.0,1.0,0.0,65.090775,-3.8027706,3.0,0.0,56.681713,1.0
62.982285,180.84377,5.9421625,40.30991,-0.8452794,1.7739763,2.0,74.41055,31.533772,6.0,4.0,7.242999,1.0,33.0,0.0,2.7073011,2.0,32.722946,93.40395,2.0,2.0,0.0,52.787437,1.0
67.03097,129.06673,17.0,63.238445,9.350535,1.0,0.0,80.07178,5.0,4.0,5.0,14.0,0.0,34.915726,0.0,0.0,0.0,0.0,-8.0,0.0,-8.0,0.0,33.0,1.0
65.0,126.74885,20.0,58.158813,18.0,0.0,0.0,92.0,23.335295,6.0,6.0,14.677855,0.0,42.0,2.0,2.0,2.0,75.403625,-8.0,2.0,1.0,1.0208468,67.0,1.0
75.0,143.08778,11.0,33.382484,14.0,0.0,0.0,100.0,-7.0,7.0,8.0,17.0,0.0,58.120735,0.0,4.0,3.0,11.208015,22.530968,0.0,2.0,0.0,50.0,1.0
64.0,173.79376,12.036292,64.759155,12.0,0.0,0.0,81.087135,6.9091954,6.0,6.0,14.0,0.0,35.392845,4.0,0.0,0.0,98.17316,32.280727,2.0,3.0,2.0,100.0,1.0
64.0,111.21194,6.0,76.91839,12.0,1.0,0.0,78.13028,36.78547,6.0,6.0,12.0,3.0,33.45955,0.0,1.0,1.0,91.62067,-8.0,5.0,1.0,3.0,73.47595,1.0
65.0,88.37622,3.0,43.5644,20.189102,1.0,1.0,95.0,52.104927,6.0,5.0,23.0,3.6904435,54.341164,-7.0,3.5005226,3.0,59.646557,98.22398,3.0,4.0,1.0,69.476364,1.0
84.0,286.31342,-9.0,90.91029,31.928707,0.0,0.0,100.0,-7.0,7.0,8.0,45.99157,4.0,36.503437,0.0,3.0,3.0,0.0,28.33165,3.0,2.0,0.0,46.390453,1.0
65.16021,189.08833,6.0,62.67675,13.0,1.0,0.0,85.59148,25.056217,6.0,5.0,13.556981,2.0,34.608192,1.0,0.0,0.0,29.722477,79.0,2.0,3.0,0.0,67.15867,1.0
69.0,247.7733,3.0,80.92369,40.0,0.0,0.0,96.0,52.42544,6.0,6.0,50.202015,4.0,33.0,0.0,1.0,1.0,24.404924,68.79205,5.0,4.0,1.0,52.611088,1.0
66.0,127.522026,4.1474085,68.0,22.0,0.0,0.0,85.61077,35.721786,6.0,6.0,12.354221,1.0,22.0,0.0,3.0,3.0,72.7108,-8.0,4.0,1.0,2.0,74.30428,1.0
80.0,133.92767,4.0,71.72635,32.257946,0.0,0.0,100.0,-7.0,6.0,6.0,30.70953,3.0,37.0,-7.0,0.0,0.0,33.05691,92.0,3.0,2.0,0.0,57.43113,1.0
11.716037,143.69159,9.0,52.157585,10.0,2.0,0.0,41.491367,2.6325305,4.0,5.0,14.0,1.0,36.0,0.0,0.0,0.0,84.65168,78.54863,3.0,3.0331948,2.0,76.774704,1.0
62.203197,358.96274,10.0,101.67865,10.0,3.84968,3.5081487,73.97849,43.700085,6.0,4.1943913,17.073257,1.0,52.223682,-1.4979588,0.0,0.0,92.13212,48.172768,4.0,1.0,1.0,97.96994,1.0
-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,1.0
50.906548,112.2389,2.0,76.769554,9.902135,4.3453054,6.9683504,100.0,-7.0,7.0,8.0,6.00119,1.0,58.069916,-7.0,0.0,0.0,3.0,81.089676,1.0,3.0,0.0,57.0,1.0
57.591904,312.80786,13.515924,131.21158,18.0,1.0004278,1.0,76.79985,4.489725,3.0,4.3948207,16.0,0.0,33.0,0.0,0.0,0.0,70.735756,-8.0,6.0,1.0,2.0,60.0,1.0
71.411545,203.56767,5.0,80.0,10.903514,0.0,0.0,89.0,17.157774,6.0,6.0,10.0,1.0,25.393976,0.0,0.0,0.0,55.86569,12.745779,3.0,2.0,0.0,86.0,1.0
72.0,335.9901,5.0,88.75069,32.169117,0.0,0.0,100.0,-7.0,7.0,8.0,29.0,3.0,24.0,0.0,1.0,0.0,40.712452,54.213898,5.0,3.0500755,2.0,54.40089,1.0
62.856186,115.25074,3.0,71.223335,30.346968,0.0,0.0,93.46613,35.805714,6.0,6.0,44.959286,2.038757,11.0,0.0,3.0,3.161177,72.264984,12.295308,11.271083,2.0,10.9547415,75.0,1.0
-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,1.0
66.00996,60.25375,9.0,68.53252,16.0,0.0,0.0,100.0,-7.0,7.0,8.0,14.0,0.0,28.0,-7.0,0.0,0.0,75.3051,53.948105,8.829683,2.0,8.827566,80.0,1.0
62.0,255.3446,8.829005,77.998215,25.58938,0.0,0.0,90.12926,8.9187975,4.0,6.0,22.063942,1.0,20.0,-7.0,0.0,0.0,58.021233,79.0,12.882897,3.0,3.880609,67.176186,1.0
79.0,315.74548,3.0,70.27622,18.0,0.0,0.0,100.0,-7.0,7.0,8.0,21.0,2.0,50.0,0.0,0.0,0.0,55.091785,70.62089,2.0,3.0,1.0,100.0,1.0
80.0,153.18488,129.14146,82.0,8.0,0.0,0.0,100.0,-7.0,7.0,8.0,6.0,0.0,87.28449,-8.0,0.0,0.0,0.0,-8.0,-4.6533976,1.0,0.0,15.758689,1.0
59.87629,131.69598,5.3115454,36.036167,12.0,0.0,0.0,68.74528,2.0,4.0,6.0,13.0,1.0,13.812302,-7.0,4.0,4.0,44.436638,87.58695,4.0,1.0,1.0,83.0,1.0
68.0,115.64113,21.173185,89.06834,12.0,0.0,0.0,74.59063,-3.6149182,6.0,6.0,18.896748,0.0,50.0,-7.0,0.0,0.0,64.32654,-8.0,2.0,1.0,0.0,67.21291,1.0
67.92003,45.013042,4.0,40.644047,28.0,0.0,0.0,100.0,-7.0,7.0,8.0,15.0,3.0,18.0,0.0,1.0,1.0,19.0,100.0,5.0,4.0,2.0,74.82026,1.0
64.46344,-9.0,7.0,-9.0,13.0,0.0,0.0,92.0,8.404149,6.0,6.0,12.287848,3.0,53.199,9.962132,0.0,0.0,42.6446,51.82254,4.0,2.0,0.0,76.4196,1.0
80.0,205.67688,6.0,106.78916,21.201544,2.0,0.0,93.0,46.11434,6.0,4.9318733,22.0,1.0,15.343072,-7.0,0.0,0.0,4.0,30.4893,1.1934737,1.0,0.0,20.063753,1.0
-9.0,-8.628266,87.93238,71.673096,-9.0,1.0,1.1219382,-7.0475087,3.0,4.0,6.0,-9.0,0.0,95.34892,0.0,1.0,1.0,0.0,-8.0,0.03985263,-8.0,-9.0,100.0,1.0
-9.0,214.78543,4.0,120.925606,39.852577,1.1248558,0.0,78.994705,-2.599265,3.655152,3.0,40.252926,2.0,32.65719,0.0,1.0,0.0,77.607315,90.78913,10.0,3.0,2.0,83.50719,1.0
66.526924,127.82265,19.636488,78.16464,10.0,0.0,0.0,84.845634,-7.0,6.0,6.0,11.669418,0.0,50.0,0.0,1.0,0.0,84.45463,86.0015,2.0,2.0,2.0,89.2522,1.0
58.723766,125.7484,3.0,42.79154,25.758648,1.0,0.0,93.646996,4.6550145,4.0,5.0,29.0,5.0,41.03344,-7.0,6.9466147,8.261338,83.41107,-8.0,4.0,-8.0,3.0,67.0,1.0
83.98958,293.47092,3.17308,111.949486,30.0,0.0,0.0,100.0,-7.0,6.0,8.0,35.0,2.0,28.0,10.144085,0.0,0.0,14.0,-8.0,3.0,1.0,1.0,40.0,1.0
61.62048,319.59268,14.0,100.562225,46.41994,2.933735,1.0,83.264824,1.0,4.1475163,5.0,46.24143,0.0,24.0,1.0,0.0,0.0,12.89021,46.255825,8.405773,2.0,0.0,40.003033,1.0
-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,1.0
75.0,256.48242,3.0,52.801846,28.0,0.0,0.0,100.0,-7.0,7.0,8.0,32.0,2.0,31.0,2.0,4.0,4.0,82.40909,82.0,2.0,3.0,1.0,66.13292,1.0
69.86152,259.68066,4.0,82.03468,8.0,0.0,0.0,89.75731,-7.0,5.9968643,6.0,7.764964,2.0,24.0,-7.0,0.0,0.0,38.184967,73.19315,2.0,1.5108266,1.0,71.512825,1.0
47.288174,128.65536,4.231206,21.8983,24.0,3.0,2.0,85.27168,4.6980805,-9.0,5.0,28.001669,6.978186,24.100513,-7.0,1.0,1.0,92.77348,126.52096,10.167562,2.0,4.0,100.0,1.0
65.0,104.5063,10.0,23.893631,13.0,1.0,0.0,71.76323,3.0131593,4.0,5.0,23.0,2.0,40.022408,0.0,1.0,1.0,15.485343,67.7268,1.0,2.0,0.0,39.040874,1.0
62.170956,155.95074,2.0,88.36854,7.746206,1.0,0.0,78.71372,2.5621936,4.0,5.0,18.0,2.0,53.70387,0.0,1.0,0.0,58.450417,67.720474,2.0,1.0,0.0,71.0,1.0
-9.0,-9.0,-2.3918264,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,1.0
84.0,82.63509,3.0,69.5232,19.0,0.0,0.0,100.0,-7.0,7.0,8.0,18.990782,1.0,27.718498,0.0,0.0,0.0,12.019915,39.304424,3.0,2.0,0.0,50.0,1.0
61.985947,172.99568,3.0,40.329273,22.0,0.0,0.0,100.0,-7.0,7.0,8.0,21.094774,4.0,30.0,0.0,3.0,3.0,67.97363,88.86078,7.0,5.0,9.714426,71.43645,1.0
59.978474,124.5615,10.681707,62.69575,-2.1785848,1.6858354,0.0,-9.0,15.722797,6.0,4.0,6.042084,0.0,39.92021,-7.0,1.0,1.0,66.03417,-3.9685235,3.0,2.0,1.0,85.028694,1.0
63.60018,272.49252,17.0,86.51165,17.0,2.4718544,3.904879,83.265335,19.563244,4.0,-9.0,30.160288,0.0,44.0,3.0,0.0,0.0,58.18975,-8.0,7.0,1.0,2.0,86.47647,1.0
82.0,132.35918,3.0,55.2305,9.066142,0.0,0.0,100.0,-7.0,7.0,8.0,6.42543,2.0,40.0,0.0,2.0,2.0,11.534331,-8.0,1.0,1.0,0.0,26.70784,1.0
-9.0,-9.0,-9.0,-9.0,-9.0,-2.8220778,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,0.0,-9.0,-9.0,-9.0,-9.0,-9.0,1.0
65.0,143.04066,2.0,37.10691,35.318558,0.0,0.0,100.0,-7.0,7.0,8.0,23.0,6.1630335,30.0,0.0,4.8812747,4.619376,45.00806,71.94358,5.0,4.0,1.0,64.0,1.0
58.389442,204.42267,3.0,55.42381,12.0,0.0,0.0,84.96067,2.0351093,6.0,6.0,15.850303,1.0,21.0,0.0,1.0,2.0,64.694145,144.12585,5.0,1.0,3.0,78.0,1.0
62.852486,380.78955,5.5259748,84.92822,24.0,6.382195,3.741289,7.4442806,19.259472,4.0,2.0,33.501125,4.0,17.0,0.0,2.0,2.0,26.375656,-8.0,3.0,1.0,1.0,43.037655,1.0
48.93276,194.88274,4.0,84.0,26.0,0.0,0.0,96.0,4.674355,-3.301381,7.0,24.842772,4.0,33.0,3.1668224,0.0,0.0,78.92359,138.61887,13.102691,3.0,4.97859,74.91039,1.0
70.0,130.47583,14.8255625,61.83403,14.0,0.0,0.0,86.59647,10.812028,6.0,6.0,14.0,0.0,74.18579,-7.9545684,1.0,1.0,27.484858,74.23356,2.0,2.0,0.0,73.30957,1.0
68.0,205.24821,3.0,66.96779,27.0,0.0,0.0,100.0,14.346147,6.0,6.0,46.01295,3.0,26.0,0.0,0.0,0.0,65.34975,90.57249,5.0,3.0,2.0,74.01615,1.0
65.0,135.20685,4.0,60.806324,35.0,0.0,0.0,97.0,62.768005,6.0,6.0,33.0,6.0,21.51045,1.0,1.0,1.0,43.86919,-8.0,7.9231167,1.0,0.0,80.0,1.0
72.09593,148.62529,62.44447,134.88373,-9.0,2.0,2.0,100.0,-7.0,6.0,8.0,-9.0,0.0,27.0,-7.0,0.0,0.0,15.0,-8.0,1.0,1.0,0.0,100.0,1.0
60.61695,-8.0,5.0,23.683977,-9.0,1.0383756,0.0,77.41501,23.729696,6.0,5.0,9.471551,3.0,69.50675,0.0,0.0,0.0,106.76156,-8.0,2.9220972,2.0,2.0,100.0,1.0
55.209747,377.37973,3.0,72.0,34.87989,1.0,1.0,94.0,3.850908,-9.0,8.0,46.372154,4.0,31.0,-7.0,4.4091625,4.0,45.07578,27.134394,7.0,4.0,3.0,67.63806,1.0
61.808952,-9.0,1.0,-9.0,8.0,0.0,0.0,75.32743,-7.0,4.0,4.0,0.0,0.0,13.737856,-7.0,0.0,0.0,1.0,-8.0,0.0,-8.0,-2.6061776,34.248264,1.0
62.142136,192.78616,19.751772,67.542694,15.0,3.1293297,8.761608,86.835655,15.5399685,6.0,2.0,19.0,0.0,64.176445,-7.0,4.0,3.0,23.76662,-8.0,3.0,2.0,0.0,67.0,1.0
63.64492,179.3338,3.0,61.01406,13.0,2.0,1.0,78.977036,21.892542,6.0,2.826983,16.0,4.0,54.29101,0.0,0.0,0.0,78.84485,39.176403,4.0,2.0,1.0,83.0,1.0
65.0,116.48845,25.404266,74.82438,19.0,0.0,0.0,91.0,3.8682349,4.0,6.0,22.0,0.0,20.694601,0.0,0.0,0.0,39.26671,26.895573,7.0,2.0,1.0,84.12595,1.0
70.0,151.18965,11.0,68.01202,19.0,1.0,0.0,89.0,25.528051,6.0,5.0,26.0,0.0,17.0,0.0,1.0,0.13730301,56.270416,-8.0,2.0,1.0,1.0,52.284565,1.0
59.957386,266.95572,6.0,82.31483,5.044785,4.1532927,1.0,71.93834,35.465595,6.0,5.0,12.0,2.0,46.040318,0.0,4.0,3.0,45.894222,88.0,1.0,2.0,0.0,100.0,1.0
58.043262,89.68781,4.0,64.16561,21.0,1.0,0.0,88.0,3.9933903,5.305188,5.0,16.0,5.611491,39.198566,1.0,0.0,0.0,58.997696,16.173828,5.0,3.0,1.0084044,67.0,1.0
63.236828,204.87294,16.852676,73.67332,13.489026,0.0,0.0,-9.0,10.144511,6.0,6.0,17.0,0.0,10.839233,0.0,3.160809,3.0,69.69205,-8.0,7.0,1.0,2.0,75.116905,1.0
66.0,233.5671,29.29785,60.128616,7.114504,1.1419683,0.0,-9.0,16.677832,6.0,5.0,16.25779,0.0,15.0,-7.0,0.0,0.0,76.4669,13.262522,4.0,2.0,0.0,96.73947,1.0
78.0,140.74,4.0,76.639854,24.0,0.0,0.0,100.0,-7.0,7.0,8.0,33.0,3.0,28.045671,-7.0,0.0,0.0,35.9186,69.25185,7.0,2.0,0.0,59.262894,1.0
77.0,151.09044,3.0,49.074535,44.439594,0.0,0.0,100.0,-7.0,7.0,8.0,39.16902,4.1328506,17.0,0.0,2.0,2.0,3.0,-8.0,4.0,2.0,0.0,33.0,1.0
64.0,243.84047,2.0,64.93777,44.651817,0.0,0.0,93.4541,10.822912,6.0,6.0,54.61432,4.5677915,29.971071,-7.0,2.0,2.0,65.16039,14.035674,6.0,1.0,3.0,67.0,1.0
-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,1.0
78.24023,313.58347,1.2442919,103.17347,53.102467,0.8277721,0.0,96.0,-7.0,4.0,6.0,43.992416,4.0,24.0,0.0,0.0,0.0,1.8221858,97.51662,3.0,3.0,0.0,33.0,1.0
68.0,186.28543,6.0,53.495308,31.31005,0.0,0.0,92.32492,20.953505,6.0,6.0,32.84511,1.0,24.0,-7.0,0.0,0.0,67.17058,-8.0,6.0,2.0,1.0,60.06899,1.0
68.0,166.22115,3.3230689,69.1972,8.103376,3.4098942,3.4315226,80.06343,61.77603,6.0,4.0,18.57922,1.0,46.08677,-7.0,0.0,0.0,13.0,69.15967,2.0,2.0,0.0,75.0,1.0
-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,1.0
63.13308,24.781982,3.653537,17.572111,13.0,0.0,0.0,100.0,-7.0,7.0,8.0,10.016778,3.0,40.0,0.0,0.0,0.0,91.19121,60.0,4.0,3.9567795,2.0,100.0,1.0
83.0,289.52423,6.0,87.0,26.0,0.0,0.0,100.0,-7.0,7.0,8.0,20.0,2.0,25.0,22.448456,0.0,0.0,8.0,15.446536,2.0,1.0,0.0,33.0,1.0
62.08864,78.509224,2.0,41.518368,9.0,7.379085,5.350655,78.45426,21.763504,4.0,5.0,22.0,2.0,29.0,0.0,2.0,2.0,3.2060308,49.583263,1.0,2.0,0.0,50.0,1.0
-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,5.4866376,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,1.0
68.0,213.01926,10.0,94.33993,20.0,0.0,0.0,86.0,6.726803,4.0,6.0,23.0,1.0,56.052094,-7.0,0.0,0.0,54.672264,96.05443,9.0,1.2489166,0.0,100.0,1.0
82.0,192.27931,4.0,79.69286,36.403347,0.0,0.0,100.0,-7.0,7.0,8.0,35.0,5.0,22.457342,2.0,1.0,1.0,5.577158,-8.0,2.0,1.0,0.0,20.205221,1.0
67.0,210.10797,9.846919,88.44416,18.21523,2.0,0.0,77.04051,1.0,4.0,5.0,22.985132,1.0,38.0,-8.0,0.0,0.0,6.0,30.671347,3.0,4.0,0.0,67.0,1.0
62.0,217.0714,3.0,64.876595,28.0,0.0,0.0,91.0,-7.0,6.0,6.0,25.0,3.0,48.41774,0.0,4.0,3.011695,67.33015,72.21714,4.0,3.0,2.8627725,75.0,1.0
65.0,113.734634,6.0,-9.0,9.519262,0.0,0.0,100.0,-7.0,7.0,8.0,14.0,3.0,-1.5794357,-7.0,2.0,1.0,41.86474,-8.0,7.0,1.0,1.0,85.69588,1.0
68.36724,172.19023,3.0,94.15962,22.23141,0.0,0.0,93.0,25.384491,6.0,6.0,28.0,3.0,38.0,2.0,0.0,0.0,58.38111,40.890415,7.0,2.0,0.0,76.41612,1.0
72.0,139.8836,7.1249604,80.0,38.0,0.0,0.0,100.0,50.138783,6.0,6.0,56.708748,1.0,30.0,-7.0,0.0,0.0,40.806904,39.131615,3.0,2.0,2.0,49.39958,1.0
70.59024,240.2395,15.758412,108.42417,12.767501,1.0,1.0,88.707794,17.291952,6.0,4.8472204,15.131407,0.0,30.175215,-8.0,0.0,0.0,34.79206,87.08667,2.0,2.0,0.0,50.0,1.0
64.89906,200.3519,10.0,84.944214,33.072273,4.5992756,0.0,85.039345,4.4283266,4.0,3.0,39.54811,1.0,40.0,10.0,0.0,0.0,8.4681635,75.18979,4.0,5.3241467,0.0,65.67372,1.0
-9.0,94.944244,21.74711,29.045841,-9.0,0.0,0.0,78.036255,1.9768189,4.0,6.0,0.0,0.0,61.83139,0.0,3.0,2.0,1.0,37.063602,1.0,2.0,-8.0,88.07152,1.0
80.0,286.0206,15.0,119.930084,14.0,0.0,0.0,100.0,-7.0,7.0,8.0,16.0,0.0,22.060797,2.0,0.0,0.0,41.577587,57.099884,4.0,2.0,1.0,59.020283,1.0
73.039696,119.583405,9.0,28.866224,15.0,0.0,0.0,100.0,-7.0,7.0,8.0,25.0,1.0,22.0,11.540906,0.0,0.0,11.839455,85.672874,1.0,2.0,0.0,33.0,1.0
73.0,160.21733,7.0,61.87344,27.0,0.0,0.0,100.0,-7.0,7.0,8.0,22.128822,3.0,30.902092,-7.0,3.0,3.0,31.0,69.6221,5.0,3.0,1.0,57.0,1.0
68.0,305.12482,3.0,104.87644,20.097666,0.0,0.0,100.0,-7.0,7.0,8.0,18.13172,4.0,59.67071,-7.0,3.0,3.0,100.10815,-8.0,7.655807,2.0,9.885018,80.0,1.0
74.0,327.96448,4.0,99.0,50.596176,0.0,0.0,96.133484,23.883993,6.0,6.0,50.960663,3.0,12.619739,0.0,4.0,3.62656,20.086126,53.020813,7.0,2.0,1.0,50.0,1.0
-9.0,-9.0,-3.7566907,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,1.0
60.877018,66.7641,2.4258466,45.80504,23.0,0.0,0.0,100.0,-7.0,7.0,8.0,20.0,5.3472247,46.02227,2.0,0.0,0.0,55.08982,34.661697,4.0,3.9944468,2.0,71.0,1.0
-9.0,-9.0,0.41801077,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-8.012114,-9.0,-9.0,0.0,-9.0,-8.557441,-9.0,-9.0,19.319172,1.0
62.903538,200.4209,12.29867,64.94582,23.0,0.0,0.0,84.73337,5.9828167,4.0,6.0,33.727684,0.0,57.64766,0.0,0.0,0.0,100.80456,88.0,7.6834745,6.8386307,5.1369023,100.0,1.0
70.0,203.53137,24.880169,126.007454,12.221338,1.0,0.0,65.46392,16.80523,6.0,5.0,8.0,0.0,21.0,-7.0,0.0,0.0,37.634956,91.32354,4.0,1.0,0.0,60.0,1.0
59.919632,182.73904,3.0,82.07545,26.0,4.8208976,1.0,86.33598,11.749523,4.0,5.0,29.0,6.0,17.0,0.0,1.0,1.0,71.93103,88.0,5.0,1.0,4.6799917,80.0,1.0
